sub, task, echo, run, mean_stan, vsmean_stan, mean_nat, vsmean_nat, max
10606, ugr,3,2,40.07431,35.145029,17.107932,8.323684,78.605835
10606, ugr,4,2,40.07431,35.145029,12.634992,3.866476,74.848778
10606, sharedreward,1,1,41.145511,36.819166,30.891967,25.589458,84.628593
10606, sharedreward,2,1,41.145511,36.819166,23.416952,18.61771,84.244644
10606, sharedreward,3,1,41.145511,36.819166,17.354621,8.338701,74.983627
10606, sharedreward,4,1,41.145511,36.819166,12.824978,3.775704,74.043106
10606, sharedreward,1,2,43.064218,36.511262,31.660612,24.595455,90.801033
10606, sharedreward,2,2,43.064218,36.511262,24.183144,18.260743,88.628944
10606, sharedreward,3,2,43.064218,36.511262,17.924357,8.029774,76.917366
10606, sharedreward,4,2,43.064218,36.511262,13.261925,3.710092,83.20295
10606, doors,1,1,40.950926,35.286007,30.869683,24.663937,86.995316
10606, doors,2,1,40.950926,35.286007,23.445214,17.447467,84.519363
10606, doors,3,1,40.950926,35.286007,17.377772,8.339871,80.779312
10606, doors,4,1,40.950926,35.286007,12.842937,3.639837,76.383163
10606, doors,1,2, NA, NA, NA, NA, NA
10606, doors,2,2, NA, NA, NA, NA, NA
10606, doors,3,2, NA, NA, NA, NA, NA
10606, doors,4,2, NA, NA, NA, NA, NA
10606, socialdoors,1,1,42.287523,37.072709,31.296282,25.110035,87.210579
10606, socialdoors,2,1,42.287523,37.072709,23.860172,18.630355,87.128517
10606, socialdoors,3,1,42.287523,37.072709,17.671294,8.875075,81.787163
10606, socialdoors,4,1,42.287523,37.072709,13.066997,3.757736,76.385292
10606, socialdoors,1,2, NA, NA, NA, NA, NA
10606, socialdoors,2,2, NA, NA, NA, NA, NA
10606, socialdoors,3,2, NA, NA, NA, NA, NA
10606, socialdoors,4,2, NA, NA, NA, NA, NA
10608, trust,1,1,43.669341,43.907737,31.614592,30.094769,76.500977
10608, trust,2,1,43.669341,43.907737,24.944177,24.462179,69.258072
10608, trust,3,1,43.669341,43.907737,18.357952,12.920279,73.409775
10608, trust,4,1,43.669341,43.907737,13.44293,5.553,69.2537
10608, trust,1,2, NA, NA, NA, NA, NA
10608, trust,2,2, NA, NA, NA, NA, NA
10608, trust,3,2, NA, NA, NA, NA, NA
10608, trust,4,2, NA, NA, NA, NA, NA
10608, ugr,1,1,43.915847,43.339646,31.337091,30.443124,79.162804
10608, ugr,2,1,43.915847,43.339646,24.916771,26.026189,68.145775
10608, ugr,3,1,43.915847,43.339646,18.386082,14.633547,65.833488
10608, ugr,4,1,43.915847,43.339646,13.42613,6.598975,63.147919
10608, ugr,1,2,40.093054,42.481082,30.061588,30.453438,80.349091
10608, ugr,2,2,40.093054,42.481082,23.510081,24.972902,63.945694
10608, ugr,3,2,40.093054,42.481082,17.218256,13.741072,65.491203
10608, ugr,4,2,40.093054,42.481082,12.615934,6.082468,79.327713
10608, sharedreward,1,1,44.816012,44.144567,31.860686,30.571135,80.26519
10608, sharedreward,2,1,44.816012,44.144567,25.293713,25.388888,71.809059
10608, sharedreward,3,1,44.816012,44.144567,18.643721,14.308653,66.042839
10608, sharedreward,4,1,44.816012,44.144567,13.625774,6.353118,74.855392
10608, sharedreward,1,2,38.165971,40.635017,29.073225,29.478686,74.548668
10608, sharedreward,2,2,38.165971,40.635017,22.709089,24.281183,71.353386
10608, sharedreward,3,2,38.165971,40.635017,16.646228,13.276488,61.06012
10608, sharedreward,4,2,38.165971,40.635017,12.187912,6.123461,60.295341
10608, doors,1,1,43.710131,44.852778,31.347001,31.170467,76.327972
10608, doors,2,1,43.710131,44.852778,24.850749,25.407999,68.306053
10608, doors,3,1,43.710131,44.852778,18.326238,14.02589,69.4189
10608, doors,4,1,43.710131,44.852778,13.417314,6.246958,73.249161
10608, doors,1,2, NA, NA, NA, NA, NA
10608, doors,2,2, NA, NA, NA, NA, NA
10608, doors,3,2, NA, NA, NA, NA, NA
10608, doors,4,2, NA, NA, NA, NA, NA
10608, socialdoors,1,1,45.401792,44.37846,31.840211,30.012093,81.751656
10608, socialdoors,2,1,45.401792,44.37846,25.391941,25.209437,75.133675
10608, socialdoors,3,1,45.401792,44.37846,18.733868,13.581107,70.390007
10608, socialdoors,4,1,45.401792,44.37846,13.688977,6.131103,71.220924
10608, socialdoors,1,2, NA, NA, NA, NA, NA
10608, socialdoors,2,2, NA, NA, NA, NA, NA
10608, socialdoors,3,2, NA, NA, NA, NA, NA
10608, socialdoors,4,2, NA, NA, NA, NA, NA
10617, trust,1,1,38.698421,34.980585,29.539417,26.798437,92.40847
10617, trust,2,1,38.698421,34.980585,22.855708,13.026773,83.739845
10617, trust,3,1,38.698421,34.980585,16.988306,4.384594,79.763168
10617, trust,4,1,38.698421,34.980585,12.659663,2.648377,74.468933
10617, trust,1,2,35.718272,33.25075,28.389395,26.329719,76.528282
10617, trust,2,2,35.718272,33.25075,21.735822,12.906952,74.618614
10617, trust,3,2,35.718272,33.25075,16.008722,4.258726,74.650032
10617, trust,4,2,35.718272,33.25075,11.861452,2.677787,74.711449
10617, ugr,1,1,31.311432,29.108057,26.392113,25.01656,76.973038
10617, ugr,2,1,31.311432,29.108057,19.793991,12.201284,77.324898
10617, ugr,3,1,31.311432,29.108057,14.41392,4.043533,72.887413
10617, ugr,4,1,31.311432,29.108057,10.557511,2.589736,66.95726
10617, ugr,1,2, NA, NA, NA, NA, NA
10617, ugr,2,2, NA, NA, NA, NA, NA
10617, ugr,3,2, NA, NA, NA, NA, NA
10617, ugr,4,2, NA, NA, NA, NA, NA
10617, sharedreward,1,1,38.259081,34.433937,29.181193,26.776893,85.796143
10617, sharedreward,2,1,38.259081,34.433937,22.508975,12.802334,84.032211
10617, sharedreward,3,1,38.259081,34.433937,16.666964,4.238636,80.995789
10617, sharedreward,4,1,38.259081,34.433937,12.346937,2.660186,74.644943
10617, sharedreward,1,2, NA, NA, NA, NA, NA
10617, sharedreward,2,2, NA, NA, NA, NA, NA
10617, sharedreward,3,2, NA, NA, NA, NA, NA
10617, sharedreward,4,2, NA, NA, NA, NA, NA
10617, doors,1,1,35.435718,32.149708,28.025152,25.042443,77.782707
10617, doors,2,1,35.435718,32.149708,21.449476,13.120068,83.57412
10617, doors,3,1,35.435718,32.149708,15.844096,4.541489,75.87011
10617, doors,4,1,35.435718,32.149708,11.760565,2.739149,78.271378
10617, doors,1,2, NA, NA, NA, NA, NA
10617, doors,2,2, NA, NA, NA, NA, NA
10617, doors,3,2, NA, NA, NA, NA, NA
10617, doors,4,2, NA, NA, NA, NA, NA
10617, socialdoors,1,1,36.072841,33.836374,28.243984,26.27596,91.901749
10617, socialdoors,2,1,36.072841,33.836374,21.652557,13.2718,80.610153
10617, socialdoors,3,1,36.072841,33.836374,15.943758,4.225066,76.123161
10617, socialdoors,4,1,36.072841,33.836374,11.804301,2.69818,76.338257
10617, socialdoors,1,2, NA, NA, NA, NA, NA
10617, socialdoors,2,2, NA, NA, NA, NA, NA
10617, socialdoors,3,2, NA, NA, NA, NA, NA
10617, socialdoors,4,2, NA, NA, NA, NA, NA
10636, trust,1,1,33.328211,33.250833,28.130659,23.539339,90.528893
10636, trust,2,1,33.328211,33.250833,20.951055,16.426859,96.386902
10636, trust,3,1,33.328211,33.250833,15.335602,8.095036,94.544212
10636, trust,4,1,33.328211,33.250833,11.263755,4.095808,73.561333
10636, trust,1,2,35.307215,34.443109,29.155237,23.195892,89.660606
10636, trust,2,2,35.307215,34.443109,21.762004,16.962399,76.587135
10636, trust,3,2,35.307215,34.443109,16.024069,8.09143,79.273903
10636, trust,4,2,35.307215,34.443109,11.749827,4.281226,73.050583
10636, ugr,1,1,40.553579,35.160595,30.49219,23.276677,106.913658
10636, ugr,2,1,40.553579,35.160595,23.559018,17.548124,98.452774
10636, ugr,3,1,40.553579,35.160595,17.635751,9.289881,109.314926
10636, ugr,4,1,40.553579,35.160595,13.101468,4.640589,94.070969
10636, ugr,1,2,34.543086,32.703027,29.277436,25.026062,92.697746
10636, ugr,2,2,34.543086,32.703027,21.659903,17.377607,94.777115
10636, ugr,3,2,34.543086,32.703027,15.82549,8.551106,77.721634
10636, ugr,4,2,34.543086,32.703027,11.580657,4.348113,71.660851
10636, sharedreward,1,1,33.52903,33.13993,28.387306,23.807731,87.503365
10636, sharedreward,2,1,33.52903,33.13993,21.058458,15.621625,95.875854
10636, sharedreward,3,1,33.52903,33.13993,15.378953,7.372537,81.599342
10636, sharedreward,4,1,33.52903,33.13993,11.27126,3.993039,81.074265
10636, sharedreward,1,2,35.654803,33.319715,29.325038,23.634011,94.95137
10636, sharedreward,2,2,35.654803,33.319715,21.983259,16.149652,85.079689
10636, sharedreward,3,2,35.654803,33.319715,16.208025,7.981309,86.370956
10636, sharedreward,4,2,35.654803,33.319715,11.926037,4.157526,81.982338
10636, doors,1,1,36.033224,33.510018,29.822672,24.53345,92.081169
10636, doors,2,1,36.033224,33.510018,22.305632,16.979512,86.549545
10636, doors,3,1,36.033224,33.510018,16.378994,8.44046,87.717888
10636, doors,4,1,36.033224,33.510018,12.013116,4.360469,78.885834
10636, doors,1,2, NA, NA, NA, NA, NA
10636, doors,2,2, NA, NA, NA, NA, NA
10636, doors,3,2, NA, NA, NA, NA, NA
10636, doors,4,2, NA, NA, NA, NA, NA
10636, socialdoors,1,1,37.521214,34.111221,30.002624,23.084749,105.096893
10636, socialdoors,2,1,37.521214,34.111221,22.63592,16.625464,95.066101
10636, socialdoors,3,1,37.521214,34.111221,16.770617,8.651596,89.777168
10636, socialdoors,4,1,37.521214,34.111221,12.347172,4.368927,82.020149
10636, socialdoors,1,2, NA, NA, NA, NA, NA
10636, socialdoors,2,2, NA, NA, NA, NA, NA
10636, socialdoors,3,2, NA, NA, NA, NA, NA
10636, socialdoors,4,2, NA, NA, NA, NA, NA
10638, trust,1,1,38.827593,35.417437,30.060162,28.474269,80.223137
10638, trust,2,1,38.827593,35.417437,23.521283,18.525857,79.187859
10638, trust,3,1,38.827593,35.417437,17.831908,7.230036,77.490028
10638, trust,4,1,38.827593,35.417437,13.486817,3.486525,80.866989
10638, trust,1,2,38.544661,35.706188,30.388679,29.76328,81.550499
10638, trust,2,2,38.544661,35.706188,23.692186,19.142186,82.209358
10638, trust,3,2,38.544661,35.706188,17.876883,7.505505,80.141777
10638, trust,4,2,38.544661,35.706188,13.467929,3.641153,80.142487
10638, ugr,1,1,39.504679,36.497197,30.823105,29.31154,83.907997
10638, ugr,2,1,39.504679,36.497197,24.036871,18.61372,83.35289
10638, ugr,3,1,39.504679,36.497197,18.181312,7.242509,75.818939
10638, ugr,4,1,39.504679,36.497197,13.731707,3.526851,79.202316
10638, ugr,1,2,42.658056,38.226786,31.85212,30.333316,93.18
10638, ugr,2,2,42.658056,38.226786,25.100564,19.711467,95.755806
10638, ugr,3,2,42.658056,38.226786,19.12795,7.33931,81.475029
10638, ugr,4,2,42.658056,38.226786,14.595782,3.685312,83.579842
10638, sharedreward,1,1,39.626456,36.489828,30.68195,28.956115,84.316483
10638, sharedreward,2,1,39.626456,36.489828,24.026258,18.742456,87.702324
10638, sharedreward,3,1,39.626456,36.489828,18.257291,6.913352,83.922737
10638, sharedreward,4,1,39.626456,36.489828,13.852242,3.524241,78.499199
10638, sharedreward,1,2,41.359207,35.519993,31.129344,28.321727,83.467667
10638, sharedreward,2,2,41.359207,35.519993,24.577845,18.656334,81.944214
10638, sharedreward,3,2,41.359207,35.519993,18.799699,6.876149,80.973114
10638, sharedreward,4,2,41.359207,35.519993,14.40713,3.558819,83.929291
10638, doors,1,1,40.732915,37.624056,31.186679,29.408663,86.048332
10638, doors,2,1,40.732915,37.624056,24.414766,19.266455,84.914665
10638, doors,3,1,40.732915,37.624056,18.469482,7.082522,80.978355
10638, doors,4,1,40.732915,37.624056,13.983507,3.471353,81.139008
10638, doors,1,2, NA, NA, NA, NA, NA
10638, doors,2,2, NA, NA, NA, NA, NA
10638, doors,3,2, NA, NA, NA, NA, NA
10638, doors,4,2, NA, NA, NA, NA, NA
10638, socialdoors,1,1,39.151075,34.139718,30.499679,28.892033,91.583481
10638, socialdoors,2,1,39.151075,34.139718,23.81122,19.285249,86.97554
10638, socialdoors,3,1,39.151075,34.139718,18.008434,7.009747,82.438622
10638, socialdoors,4,1,39.151075,34.139718,13.617828,3.323691,76.044876
10638, socialdoors,1,2, NA, NA, NA, NA, NA
10638, socialdoors,2,2, NA, NA, NA, NA, NA
10638, socialdoors,3,2, NA, NA, NA, NA, NA
10638, socialdoors,4,2, NA, NA, NA, NA, NA
10640, trust,1,1,53.719892,52.958282,45.419971,36.916916,143.787918
10640, trust,2,1,53.719892,52.958282,34.348945,28.558393,109.414742
10640, trust,3,1,53.719892,52.958282,25.425251,19.724038,89.241882
10640, trust,4,1,53.719892,52.958282,18.587289,11.459021,82.540657
10640, trust,1,2,59.976505,53.197842,48.359114,37.338811,147.395676
10640, trust,2,2,59.976505,53.197842,37.275867,29.199796,112.853256
10640, trust,3,2,59.976505,53.197842,27.883726,20.632176,97.982544
10640, trust,4,2,59.976505,53.197842,20.416764,11.98266,90.62368
10640, ugr,1,1,58.247615,53.634131,47.999336,35.029018,139.043152
10640, ugr,2,1,58.247615,53.634131,36.557844,25.987426,109.858368
10640, ugr,3,1,58.247615,53.634131,27.202236,18.422817,103.008232
10640, ugr,4,1,58.247615,53.634131,19.895184,10.380612,91.068909
10640, ugr,1,2,55.380257,57.747027,46.951737,36.72263,136.114532
10640, ugr,2,2,55.380257,57.747027,35.42193,29.669921,118.633385
10640, ugr,3,2,55.380257,57.747027,26.149232,20.213059,83.625809
10640, ugr,4,2,55.380257,57.747027,19.041531,11.156192,77.780678
10640, sharedreward,1,1,59.809878,55.717424,48.473318,37.119846,149.741547
10640, sharedreward,2,1,59.809878,55.717424,37.103779,29.491413,118.208527
10640, sharedreward,3,1,59.809878,55.717424,27.576045,21.208659,93.159256
10640, sharedreward,4,1,59.809878,55.717424,20.121636,11.767364,82.905266
10640, sharedreward,1,2,55.255529,49.636263,46.108687,36.086543,152.139359
10640, sharedreward,2,2,55.255529,49.636263,34.927814,26.767554,115.060974
10640, sharedreward,3,2,55.255529,49.636263,25.934115,19.389002,95.297165
10640, sharedreward,4,2,55.255529,49.636263,18.954184,11.638552,82.797363
10640, doors,1,1,64.19674,57.565302,50.507205,37.092289,147.772858
10640, doors,2,1,64.19674,57.565302,39.080789,29.281943,114.320534
10640, doors,3,1,64.19674,57.565302,29.183966,20.247021,97.393379
10640, doors,4,1,64.19674,57.565302,21.330001,11.648307,93.172447
10640, doors,1,2, NA, NA, NA, NA, NA
10640, doors,2,2, NA, NA, NA, NA, NA
10640, doors,3,2, NA, NA, NA, NA, NA
10640, doors,4,2, NA, NA, NA, NA, NA
10640, socialdoors,1,1,62.329955,57.18992,49.759872,36.997517,149.826859
10640, socialdoors,2,1,62.329955,57.18992,38.40613,29.868791,113.543983
10640, socialdoors,3,1,62.329955,57.18992,28.688102,21.122522,94.294334
10640, socialdoors,4,1,62.329955,57.18992,20.979895,11.84474,87.63752
10640, socialdoors,1,2, NA, NA, NA, NA, NA
10640, socialdoors,2,2, NA, NA, NA, NA, NA
10640, socialdoors,3,2, NA, NA, NA, NA, NA
10640, socialdoors,4,2, NA, NA, NA, NA, NA
10641, trust,1,1,36.855727,32.571918,26.800282,21.410648,78.504761
10641, trust,2,1,36.855727,32.571918,20.723979,15.816504,72.890594
10641, trust,3,1,36.855727,32.571918,15.019008,8.818388,74.484947
10641, trust,4,1,36.855727,32.571918,10.858042,4.298957,80.837807
10641, trust,1,2, NA, NA, NA, NA, NA
10641, trust,2,2, NA, NA, NA, NA, NA
10641, trust,3,2, NA, NA, NA, NA, NA
10641, trust,4,2, NA, NA, NA, NA, NA
10641, ugr,1,1,40.183908,34.180467,28.411209,22.60678,82.28949
10641, ugr,2,1,40.183908,34.180467,22.083936,16.736126,75.287834
10641, ugr,3,1,40.183908,34.180467,16.060393,9.350324,75.006905
10641, ugr,4,1,40.183908,34.180467,11.65558,4.36706,78.952896
10641, ugr,1,2, NA, NA, NA, NA, NA
10641, ugr,2,2, NA, NA, NA, NA, NA
10641, ugr,3,2, NA, NA, NA, NA, NA
10641, ugr,4,2, NA, NA, NA, NA, NA
10641, sharedreward,1,1,37.266315,31.492631,27.236633,22.119162,76.051895
10641, sharedreward,2,1,37.266315,31.492631,21.035736,16.341021,77.294899
10641, sharedreward,3,1,37.266315,31.492631,15.149395,9.575861,77.927063
10641, sharedreward,4,1,37.266315,31.492631,10.90872,4.622422,71.931862
10641, sharedreward,1,2, NA, NA, NA, NA, NA
10641, sharedreward,2,2, NA, NA, NA, NA, NA
10641, sharedreward,3,2, NA, NA, NA, NA, NA
10641, sharedreward,4,2, NA, NA, NA, NA, NA
10641, doors,1,1,41.02824,34.871209,28.351073,22.449086,83.317024
10641, doors,2,1,41.02824,34.871209,22.10741,16.813156,73.972885
10641, doors,3,1,41.02824,34.871209,16.066773,9.85857,74.059875
10641, doors,4,1,41.02824,34.871209,11.703825,4.324018,85.100609
10641, doors,1,2, NA, NA, NA, NA, NA
10641, doors,2,2, NA, NA, NA, NA, NA
10641, doors,3,2, NA, NA, NA, NA, NA
10641, doors,4,2, NA, NA, NA, NA, NA
10641, socialdoors,1,1,40.739181,34.365859,28.263581,22.663897,82.807518
10641, socialdoors,2,1,40.739181,34.365859,22.086569,16.73839,78.04879
10641, socialdoors,3,1,40.739181,34.365859,16.061758,9.476394,77.295403
10641, socialdoors,4,1,40.739181,34.365859,11.632288,4.241605,83.07077
10641, socialdoors,1,2, NA, NA, NA, NA, NA
10641, socialdoors,2,2, NA, NA, NA, NA, NA
10641, socialdoors,3,2, NA, NA, NA, NA, NA
10641, socialdoors,4,2, NA, NA, NA, NA, NA
10642, trust,1,1,52.553061,43.220441,44.363145,32.420137,106.3461
10642, trust,2,1,52.553061,43.220441,33.605436,23.390417,82.481705
10642, trust,3,1,52.553061,43.220441,24.504103,14.869315,76.4767
10642, trust,4,1,52.553061,43.220441,17.621889,8.594323,77.390228
10642, trust,1,2,57.858713,54.301745,47.744121,36.180579,106.916496
10642, trust,2,2,57.858713,54.301745,36.203372,27.094721,88.849289
10642, trust,3,2,57.858713,54.301745,26.527405,16.27796,94.241165
10642, trust,4,2,57.858713,54.301745,19.080208,9.002845,80.649811
10642, ugr,1,1,53.205689,48.225393,45.886888,36.310148,105.439476
10642, ugr,2,1,53.205689,48.225393,34.299673,26.146712,85.880859
10642, ugr,3,1,53.205689,48.225393,24.930704,16.432121,81.153397
10642, ugr,4,1,53.205689,48.225393,17.884412,8.288222,80.245834
10642, ugr,1,2,55.903962,50.404654,46.735618,35.994138,106.008896
10642, ugr,2,2,55.903962,50.404654,35.36844,27.818853,94.017456
10642, ugr,3,2,55.903962,50.404654,25.880354,16.559285,96.570595
10642, ugr,4,2,55.903962,50.404654,18.568034,8.344482,80.386574
10642, sharedreward,1,1,59.592592,54.828804,48.252011,35.528647,106.652428
10642, sharedreward,2,1,59.592592,54.828804,36.780451,27.406487,91.156876
10642, sharedreward,3,1,59.592592,54.828804,26.935876,16.844906,89.75602
10642, sharedreward,4,1,59.592592,54.828804,19.369312,9.042557,86.378662
10642, sharedreward,1,2,57.766091,50.597666,47.930263,35.834726,112.038429
10642, sharedreward,2,2,57.766091,50.597666,36.310478,28.231903,89.225105
10642, sharedreward,3,2,57.766091,50.597666,26.456295,19.14115,79.672829
10642, sharedreward,4,2,57.766091,50.597666,18.994343,10.23329,72.591537
10642, doors,1,1,55.742754,51.70659,47.142163,36.845692,106.748199
10642, doors,2,1,55.742754,51.70659,35.563279,27.991441,90.032982
10642, doors,3,1,55.742754,51.70659,26.029271,17.440745,83.643875
10642, doors,4,1,55.742754,51.70659,18.74042,8.491101,72.915977
10642, doors,1,2, NA, NA, NA, NA, NA
10642, doors,2,2, NA, NA, NA, NA, NA
10642, doors,3,2, NA, NA, NA, NA, NA
10642, doors,4,2, NA, NA, NA, NA, NA
10642, socialdoors,1,1,57.817753,52.131031,47.398184,36.141334,108.310074
10642, socialdoors,2,1,57.817753,52.131031,36.111607,27.941334,90.429016
10642, socialdoors,3,1,57.817753,52.131031,26.451249,17.092621,83.854225
10642, socialdoors,4,1,57.817753,52.131031,19.049783,8.406575,91.042183
10642, socialdoors,1,2, NA, NA, NA, NA, NA
10642, socialdoors,2,2, NA, NA, NA, NA, NA
10642, socialdoors,3,2, NA, NA, NA, NA, NA
10642, socialdoors,4,2, NA, NA, NA, NA, NA
10644, trust,1,1,39.983182,38.092881,29.008637,23.26078,94.215202
10644, trust,2,1,39.983182,38.092881,22.5104,20.685964,80.508179
10644, trust,3,1,39.983182,38.092881,16.940897,14.58694,88.040695
10644, trust,4,1,39.983182,38.092881,12.697544,8.697916,81.573929
10644, trust,1,2,32.773003,32.129149,26.671914,23.538348,79.731773
10644, trust,2,2,32.773003,32.129149,19.983082,19.768194,86.363449
10644, trust,3,2,32.773003,32.129149,14.671274,13.372548,83.127579
10644, trust,4,2,32.773003,32.129149,10.771488,8.28479,79.873169
10644, ugr,1,1,34.083568,32.4205,27.307504,23.742725,76.538918
10644, ugr,2,1,34.083568,32.4205,20.580693,19.661873,82.214844
10644, ugr,3,1,34.083568,32.4205,15.215332,13.158863,82.317856
10644, ugr,4,1,34.083568,32.4205,11.228506,8.112568,78.918663
10644, ugr,1,2,29.281567,28.350988,25.450509,22.68655,75.601639
10644, ugr,2,2,29.281567,28.350988,18.816841,18.059202,76.610283
10644, ugr,3,2,29.281567,28.350988,13.733167,12.154389,80.472977
10644, ugr,4,2,29.281567,28.350988,10.055305,7.546953,76.286774
10644, sharedreward,1,1,31.986456,31.698868,26.661293,23.281412,77.782257
10644, sharedreward,2,1,31.986456,31.698868,19.820638,19.248139,86.049072
10644, sharedreward,3,1,31.986456,31.698868,14.451164,13.134995,78.05751
10644, sharedreward,4,1,31.986456,31.698868,10.570091,7.781275,81.214554
10644, sharedreward,1,2,34.65113,30.97556,27.886009,24.789,82.669403
10644, sharedreward,2,2,34.65113,30.97556,20.95365,20.120536,80.635117
10644, sharedreward,3,2,34.65113,30.97556,15.404814,13.575535,78.502281
10644, sharedreward,4,2,34.65113,30.97556,11.312308,7.908695,80.88192
10644, doors,1,1,33.322033,31.748619,27.002242,23.087083,74.462471
10644, doors,2,1,33.322033,31.748619,20.326992,18.993529,78.578941
10644, doors,3,1,33.322033,31.748619,14.96018,13.001208,80.768768
10644, doors,4,1,33.322033,31.748619,11.029424,8.05582,77.295967
10644, doors,1,2, NA, NA, NA, NA, NA
10644, doors,2,2, NA, NA, NA, NA, NA
10644, doors,3,2, NA, NA, NA, NA, NA
10644, doors,4,2, NA, NA, NA, NA, NA
10644, socialdoors,1,1,35.601029,30.955247,28.072642,23.728817,82.588531
10644, socialdoors,2,1,35.601029,30.955247,21.222038,19.45469,87.663124
10644, socialdoors,3,1,35.601029,30.955247,15.653537,13.315072,87.501373
10644, socialdoors,4,1,35.601029,30.955247,11.54294,8.061632,89.654625
10644, socialdoors,1,2, NA, NA, NA, NA, NA
10644, socialdoors,2,2, NA, NA, NA, NA, NA
10644, socialdoors,3,2, NA, NA, NA, NA, NA
10644, socialdoors,4,2, NA, NA, NA, NA, NA
10647, trust,1,1,70.761907,59.577302,54.649688,37.76338,160.921585
10647, trust,2,1,70.761907,59.577302,42.735161,32.075488,124.653831
10647, trust,3,1,70.761907,59.577302,32.078907,20.860152,112.574463
10647, trust,4,1,70.761907,59.577302,23.654099,9.819556,99.997833
10647, trust,1,2,49.896183,48.628505,45.709976,38.524155,128.100739
10647, trust,2,2,49.896183,48.628505,33.408638,28.114244,116.695282
10647, trust,3,2,49.896183,48.628505,24.48956,16.664283,82.502525
10647, trust,4,2,49.896183,48.628505,17.961554,7.863364,75.388794
10647, ugr,1,1,63.140946,53.866604,52.331815,37.175496,158.91716
10647, ugr,2,1,63.140946,53.866604,39.761447,31.659115,117.432365
10647, ugr,3,1,63.140946,53.866604,29.496433,19.778615,93.518433
10647, ugr,4,1,63.140946,53.866604,21.656882,9.411193,93.603828
10647, ugr,1,2,67.355807,55.901433,54.07967,37.185236,162.598587
10647, ugr,2,2,67.355807,55.901433,41.411009,31.823703,123.875366
10647, ugr,3,2,67.355807,55.901433,30.848517,20.286331,99.210472
10647, ugr,4,2,67.355807,55.901433,22.699989,9.81601,99.369171
10647, sharedreward,1,1,63.592601,55.810662,52.647716,38.716046,156.013245
10647, sharedreward,2,1,63.592601,55.810662,39.992097,30.784735,122.009201
10647, sharedreward,3,1,63.592601,55.810662,29.666587,19.02964,91.922699
10647, sharedreward,4,1,63.592601,55.810662,21.761301,8.940359,100.890182
10647, sharedreward,1,2,62.762801,59.774252,51.982106,38.293924,158.480453
10647, sharedreward,2,2,62.762801,59.774252,39.54248,31.463151,123.572281
10647, sharedreward,3,2,62.762801,59.774252,29.374522,20.714108,110.266983
10647, sharedreward,4,2,62.762801,59.774252,21.643641,9.853643,99.94886
10647, doors,1,1,42.806779,41.638586,41.302419,33.707905,113.043915
10647, doors,2,1,42.806779,41.638586,29.898684,23.689452,85.167015
10647, doors,3,1,42.806779,41.638586,21.887312,13.872699,70.043633
10647, doors,4,1,42.806779,41.638586,16.106213,6.577802,63.871071
10647, doors,1,2, NA, NA, NA, NA, NA
10647, doors,2,2, NA, NA, NA, NA, NA
10647, doors,3,2, NA, NA, NA, NA, NA
10647, doors,4,2, NA, NA, NA, NA, NA
10647, socialdoors,1,1,42.958744,41.826278,41.218005,33.808742,122.82122
10647, socialdoors,2,1,42.958744,41.826278,29.862755,24.535091,97.147278
10647, socialdoors,3,1,42.958744,41.826278,21.907167,13.877505,67.333611
10647, socialdoors,4,1,42.958744,41.826278,16.123056,6.697821,66.916702
10647, socialdoors,1,2, NA, NA, NA, NA, NA
10647, socialdoors,2,2, NA, NA, NA, NA, NA
10647, socialdoors,3,2, NA, NA, NA, NA, NA
10647, socialdoors,4,2, NA, NA, NA, NA, NA
10649, trust,1,1,34.268073,31.712021,27.91411,21.938035,74.607025
10649, trust,2,1,34.268073,31.712021,20.931726,16.955253,68.722099
10649, trust,3,1,34.268073,31.712021,15.271688,8.633997,61.364288
10649, trust,4,1,34.268073,31.712021,11.116888,4.151693,59.370388
10649, trust,1,2,35.912016,32.867078,28.921696,23.562376,90.985504
10649, trust,2,2,35.912016,32.867078,21.720748,17.677163,67.384506
10649, trust,3,2,35.912016,32.867078,15.822323,8.579377,64.736153
10649, trust,4,2,35.912016,32.867078,11.507465,4.019472,57.957024
10649, ugr,1,1,31.963218,28.969243,26.840665,22.416579,68.272514
10649, ugr,2,1,31.963218,28.969243,20.053215,15.795955,61.188671
10649, ugr,3,1,31.963218,28.969243,14.573048,7.568176,54.41135
10649, ugr,4,1,31.963218,28.969243,10.602961,3.791311,53.010895
10649, ugr,1,2,33.02214,30.54928,28.297873,24.076984,66.104729
10649, ugr,2,2,33.02214,30.54928,21.108173,17.13707,68.214409
10649, ugr,3,2,33.02214,30.54928,15.347778,8.237937,59.979671
10649, ugr,4,2,33.02214,30.54928,11.1823,4.148996,60.065948
10649, sharedreward,1,1,36.54565,31.851482,29.764193,25.726479,72.567253
10649, sharedreward,2,1,36.54565,31.851482,22.275346,17.754317,65.168571
10649, sharedreward,3,1,36.54565,31.851482,16.155563,8.738187,69.026649
10649, sharedreward,4,1,36.54565,31.851482,11.665869,4.249435,68.696976
10649, sharedreward,1,2,30.021471,25.906195,26.00697,21.654393,77.734253
10649, sharedreward,2,2,30.021471,25.906195,19.301541,14.822023,59.227596
10649, sharedreward,3,2,30.021471,25.906195,13.966528,7.255459,55.131226
10649, sharedreward,4,2,30.021471,25.906195,10.147114,3.700945,53.705013
10649, doors,1,1,38.660192,32.156394,29.827282,22.90469,80.905693
