TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,2,1,5.000000e-01,2.422500e+00,1.0,0.0,4.1205482,1.0,4,5.756989,high,1.6364408,1.3635592,6.2782955,9.370289,9.373538,11.375942,7.255394,11.376404,13.794301
2,2,2,4,3,0,2,7.267500e+00,1.0,1.0,13.952033,1.0,2,15.324036,low,1.372003,1.627997,15.8437605,20.70204,20.704601,22.706738,8.754704,22.707127,29.969479
3,3,4,8,3,0,2,2.422500e+00,1.0,2.0,30.116167,2.0,8,31.890528,high,1.7743607,1.2256393,32.410046,36.86673,36.86713,38.86934,8.753172,38.869747,41.28893
4,4,0,2,3,1,5.000000e-01,5.652500e+00,1.0,3.0,41.43381,1.0,0,43.54071,low,2.1068976,0.8931023,44.059315,46.684605,46.684723,48.686073,7.2522616,48.686455,54.33694
5,5,0,8,1,0,5.000000e-01,2.422500e+00,1.0,4.0,54.34306,2.0,8,56.50675,high,2.1636887,0.8363114,57.025986,59.593636,59.595608,61.597935,7.254877,61.598316,64.01592
6,6,4,2,1,0,5.000000e-01,8.075000e-01,1.0,5.0,64.02041,1.0,4,65.723495,high,1.7030908,1.2969092,66.243065,69.2704,69.2708,71.27282,7.2524166,71.2732,72.07894
7,7,2,8,3,1,2,8.075000e-01,1.0,6.0,72.22603,2.0,8,73.97361,high,1.7475878,1.2524122,74.49412,78.97715,78.97906,80.98091,8.754889,80.98129,81.78354
8,8,2,0,1,0,5.000000e-01,8.075000e-01,1.0,7.0,81.7877,2.0,0,83.540344,low,1.752648,1.247352,84.060196,87.03799,87.03811,89.03994,7.252244,89.04032,89.84594
9,9,8,0,3,1,5.000000e-01,4.037500e+00,1.0,8.0,89.990074,1.0,8,91.70715,high,1.7170742,1.2829258,92.2259,95.24092,95.241325,97.24344,7.253363,97.24382,101.27894
10,10,8,4,2,1,5.000000e-01,8.075000e-01,1.0,9.0,101.387695,1.0,8,102.84032,high,1.4526243,1.5473757,103.3591,106.63896,106.64086,108.642975,7.25528,108.64337,109.44547
11,11,2,8,3,1,5.000000e-01,8.075000e-01,1.0,10.0,109.59314,2.0,8,111.30705,high,1.713911,1.286089,111.82761,114.84435,114.846245,116.848946,7.2558064,116.84933,117.65095
12,12,2,4,1,1,2,8.075000e-01,1.0,11.0,117.655685,2.0,4,119.49018,high,1.8344914,1.1655086,120.011086,124.4066,124.40865,126.41005,8.754361,126.41043,127.213776
13,13,8,4,1,0,3.500000e+00,2.422500e+00,1.0,12.0,127.21718,1.0,8,129.19046,high,1.9732822,1.0267178,129.71013,135.46756,135.46947,137.47197,10.254798,137.47235,139.88982
14,14,2,8,1,1,2,5.652500e+00,1.0,13.0,139.89418,1.0,2,141.90652,low,2.012349,0.987651,142.42705,146.64409,146.64604,148.64792,8.753745,148.6483,154.29662
15,15,2,8,3,0,2,8.075000e-01,1.0,14.0,154.43983,2.0,8,156.35716,high,1.917333,1.082667,156.87724,161.18991,161.1917,163.19395,8.754122,163.19434,163.99754
16,16,8,2,3,0,5.000000e-01,8.075000e-01,1.0,15.0,164.14175,1.0,8,166.2736,high,2.1318402,0.8681598,166.79301,169.39296,169.3934,171.39595,7.2541823,171.39632,172.19962
17,17,4,2,3,1,2,2.422500e+00,1.0,16.0,172.34291,1.0,4,174.27362,high,1.9307218,1.0692782,174.79298,179.09361,179.09549,181.09795,8.755044,181.09833,183.51553
18,18,0,2,3,0,5.000000e-01,2.422500e+00,1.0,17.0,183.65921,2.0,2,185.64021,high,1.9810008,1.0189992,186.15933,188.90996,188.91179,190.91362,7.254405,190.914,193.33208
19,19,2,8,2,0,5.000000e-01,8.075000e-01,1.0,18.0,193.4395,2.0,8,195.30713,high,1.8676299,1.1323701,195.82602,198.6901,198.69182,200.69377,7.254271,200.69415,201.49736
20,20,0,2,1,1,3.500000e+00,8.075000e-01,1.0,19.0,201.50334,2.0,2,203.44035,high,1.9370109,1.0629891,203.96013,209.75508,209.75725,211.76056,10.257219,211.76094,212.56195
21,21,4,0,1,0,5.000000e-01,4.037500e+00,1.0,20.0,212.56633,1.0,4,214.22284,high,1.656501,1.343499,214.74219,217.8177,217.81964,219.82301,7.256676,219.82338,223.85362
22,22,8,4,3,1,5.000000e-01,2.422500e+00,1.0,21.0,223.99895,2.0,4,225.92378,low,1.9248267,1.0751733,226.4426,229.24986,229.25179,231.25352,7.254576,231.2539,233.67181
23,23,0,2,2,1,2,8.075000e-01,1.0,22.0,233.7813,2.0,2,235.65663,high,1.8753246,1.1246754,236.17606,240.5318,240.53369,242.53607,8.75477,242.53645,243.33994
