instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",192.25322440010495,211.09737259987742,403.4167512508575,2024-02-01 12:27:56.262283,2024-02-01 12:31:08.575500,,,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",11.845199200091884,403.39329749997705,415.28166935010813,2024-02-01 12:31:08.576500,2024-02-01 12:31:20.449893,,,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",13.05449409992434,415.27220089989714,428.3797323498875,2024-02-01 12:31:20.450917,2024-02-01 12:31:33.543091,,,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",6.599568899953738,428.35898209991865,435.0118147500325,2024-02-01 12:31:33.544091,2024-02-01 12:31:40.181411,,,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",20.071669399971142,435.14323389995843,455.3868004498072,2024-02-01 12:31:40.192384,2024-02-01 12:32:00.430145,,,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,DD002.jpg,0,FF002.jpg,0,,,,,0,0,0,1,imgFunc,1,NA,18.725359099917114,455.3933272000868,474.27258534985594,2024-02-01 12:32:00.471588,2024-02-01 12:32:19.343099,FF002.jpg,0,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,L_DD502.jpg,1,L_FF502.jpg,1,,,,,0,1,1,41,imgFunc,0,NA,5.71760610002093,474.2647418999113,480.1137281500269,2024-02-01 12:32:19.354071,2024-02-01 12:32:25.197261,L_FF502.jpg,1,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,L_SD502.jpg,1,L_MF502.jpg,1,,,,,0,2,2,91,imgFunc,2,NA,3.859167499933392,480.09929069993086,484.0834638499655,2024-02-01 12:32:25.206239,2024-02-01 12:32:29.182918,L_MF502.jpg,1,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,SD015.jpg,0,MF015.jpg,0,,,,,0,3,3,64,imgFunc,1,NA,7.218960799975321,484.0754605999682,491.406400549924,2024-02-01 12:32:29.194889,2024-02-01 12:32:36.522100,MF015.jpg,0,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
,SD022.jpg,0,MF022.jpg,0,,,,,0,4,4,71,imgFunc,1,NA,1.577300500124693,491.41312690009363,493.0948188502807,2024-02-01 12:32:36.531077,2024-02-01 12:32:38.206418,MF022.jpg,0,10858,70-89+,2024-02-01_12h27.52.262,Recall,2021.2.3,59.87547103691211,
