Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,2,3,1,2,8.075000e-01
2,0,8,3,1,5.000000e-01,2.422500e+00
3,0,2,1,0,2,2.422500e+00
4,2,0,1,1,5.000000e-01,2.422500e+00
5,4,0,2,1,2,8.075000e-01
6,0,8,2,1,2,8.075000e-01
7,8,0,2,0,5.000000e-01,8.075000e-01
8,2,8,1,0,3.500000e+00,8.075000e-01
9,2,8,2,1,3.500000e+00,8.075000e-01
10,4,2,2,1,2,8.075000e-01
11,4,0,1,1,5.000000e-01,7.267500e+00
12,0,2,3,0,5.000000e-01,2.422500e+00
13,2,0,2,1,5.000000e-01,2.422500e+00
14,0,8,1,1,3.500000e+00,8.075000e-01
15,4,0,3,0,5.000000e-01,8.075000e-01
16,4,8,1,0,2,4.037500e+00
17,8,2,3,0,2,5.652500e+00
18,2,8,1,0,5.000000e-01,2.422500e+00
19,4,8,3,1,5.000000e-01,8.075000e-01
20,4,2,3,0,5.000000e-01,8.075000e-01
21,4,8,1,1,2,5.652500e+00
22,8,2,2,1,5.000000e-01,8.075000e-01
23,2,4,1,0,5.000000e-01,8.882500e+00
24,2,4,3,1,5.000000e-01,2.422500e+00
25,2,4,2,0,5.000000e-01,2.422500e+00
26,2,8,2,0,5.000000e-01,8.075000e-01
27,2,8,3,0,5.000000e-01,2.422500e+00
28,2,4,1,1,2,8.075000e-01
29,0,8,1,0,3.500000e+00,8.075000e-01
30,4,8,2,1,5.000000e-01,4.037500e+00
31,0,8,3,0,5.000000e-01,2.422500e+00
32,8,2,2,0,5.000000e-01,2.422500e+00
33,2,8,1,1,5.000000e-01,7.267500e+00
34,2,0,2,0,5.000000e-01,8.075000e-01
35,2,8,3,1,5.000000e-01,4.037500e+00
36,0,4,3,1,2,4.037500e+00
37,8,4,2,0,5.000000e-01,8.075000e-01
38,4,0,1,0,2,8.075000e-01
39,8,4,3,0,2,8.075000e-01
40,8,2,1,1,2,8.075000e-01
41,2,8,3,1,2,4.037500e+00
42,0,4,2,0,2,8.075000e-01
