TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,8,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.023078,2.0,8,5.960317,high,1.9372392,1.0627608,6.481166,9.273713,9.276921,11.29372,7.2706428,11.294128,12.081625
2,2,4,0,3,0,2,2.422500e+00,1.0,1.0,12.09568,1.0,4,13.810296,high,1.714616,1.285384,14.330059,18.846685,18.848654,20.860968,8.765286,20.86132,23.268675
3,3,8,2,2,0,5.000000e-01,4.037500e+00,1.0,2.0,23.395195,2.0,2,25.426956,low,2.031762,0.9682382,25.946383,28.645603,28.64941,30.660126,7.2649307,30.660461,34.683716
4,4,8,4,1,0,5.000000e-01,8.075000e-01,1.0,3.0,34.688572,2.0,4,36.560257,low,1.8716849,1.1283151,37.079887,39.93893,39.940918,41.94383,7.2552567,41.94417,42.74634
5,5,2,8,2,0,3.500000e+00,8.075000e-01,1.0,4.0,42.864292,1.0,2,44.393364,low,1.529074,1.470926,44.91289,51.11468,51.118313,53.126667,10.262377,53.127007,53.922504
6,6,2,4,2,0,5.000000e-01,5.652500e+00,1.0,5.0,54.03291,1.0,2,55.476864,low,1.443953,1.556047,55.99633,59.283226,59.28358,61.29258,7.2596684,61.292908,66.93615
7,7,2,8,3,0,5.000000e-01,8.075000e-01,1.0,6.0,66.946785,2.0,8,69.12684,high,2.180051,0.8199488,69.64686,72.19667,72.19866,74.20929,7.2625065,74.20962,75.004555
8,8,0,4,2,1,5.000000e-01,8.075000e-01,1.0,7.0,75.12325,1.0,0,76.76018,low,1.6369185,1.3630815,77.27988,80.37368,80.37379,82.3764,7.2531447,82.376755,83.18168
9,9,0,8,1,1,2,8.075000e-01,1.0,8.0,83.186066,1.0,0,84.47681,low,1.2907404,1.7092596,84.99746,89.93657,89.936676,91.943275,8.757213,91.94361,92.74392
10,10,4,2,1,1,2,8.075000e-01,1.0,9.0,92.748474,2.0,2,94.41013,low,1.6616606,1.3383394,94.92911,99.49865,99.50172,101.50923,8.76076,101.50957,102.30571
