Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,2,8.075000e-01
2,0,4,3,0,5.000000e-01,2.422500e+00
3,4,8,3,1,5.000000e-01,8.075000e-01
4,0,8,3,0,5.000000e-01,2.422500e+00
5,8,2,2,1,5.000000e-01,2.422500e+00
6,0,8,2,0,5.000000e-01,8.882500e+00
7,2,8,2,1,3.500000e+00,8.075000e-01
8,0,2,2,0,5.000000e-01,8.075000e-01
9,0,4,3,1,2,5.652500e+00
10,0,2,3,1,5.000000e-01,2.422500e+00
11,2,4,2,0,3.500000e+00,8.075000e-01
12,8,4,1,0,5.000000e-01,5.652500e+00
13,8,4,2,0,2,2.422500e+00
14,2,4,3,0,2,2.422500e+00
15,4,0,1,1,5.000000e-01,8.075000e-01
16,2,8,3,1,5.000000e-01,8.075000e-01
17,0,8,1,0,2,2.422500e+00
18,4,2,1,0,2,8.075000e-01
19,8,2,3,0,5.000000e-01,7.267500e+00
20,2,4,2,1,5.000000e-01,8.075000e-01
21,0,2,1,1,5.000000e-01,4.037500e+00
22,4,8,2,1,2,8.075000e-01
23,4,0,2,1,2,4.037500e+00
24,0,2,2,1,2,8.075000e-01
25,2,4,3,1,5.000000e-01,8.075000e-01
26,2,8,1,0,5.000000e-01,4.037500e+00
27,2,8,3,0,2,2.422500e+00
28,8,2,2,0,5.000000e-01,8.075000e-01
29,0,4,2,0,5.000000e-01,2.422500e+00
30,0,8,2,1,3.500000e+00,4.037500e+00
31,8,2,3,1,2,8.075000e-01
32,8,0,3,1,5.000000e-01,8.075000e-01
33,8,4,1,1,3.500000e+00,2.422500e+00
34,0,2,3,0,2,8.075000e-01
35,4,0,1,0,2,8.075000e-01
36,8,4,3,0,5.000000e-01,7.267500e+00
37,2,8,2,0,5.000000e-01,8.075000e-01
38,4,2,1,1,5.000000e-01,8.075000e-01
39,8,2,1,1,2,8.075000e-01
40,0,2,1,0,5.000000e-01,2.422500e+00
41,0,8,1,1,5.000000e-01,4.037500e+00
42,2,8,1,1,2,8.075000e-01
