TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,2,3,1,3.500000e+00,8.075000e-01,1.0,0.0,4.1005683,1.0,8,5.9064913,high,1.8059229,1.1940771,6.426215,12.351685,12.3555565,14.357411,10.256843,14.357863,15.15782
2,2,8,2,3,0,5.000000e-01,2.422500e+00,1.0,1.0,15.227614,1.0,8,16.723711,high,1.4960965,1.5039035,17.242435,20.477613,20.48147,22.48335,7.255737,22.483742,24.900915
3,3,8,2,2,1,5.000000e-01,2.422500e+00,1.0,2.0,25.01919,2.0,2,26.290253,low,1.2710626,1.7289374,26.809294,30.269907,30.271807,32.273598,7.254407,32.273987,34.69207
4,4,8,2,3,1,5.000000e-01,2.422500e+00,1.0,3.0,34.761036,1.0,8,36.073025,high,1.3119907,1.6880093,36.592968,40.011993,40.01399,42.01598,7.2549453,42.016365,44.433975
5,5,4,8,1,1,2,8.075000e-01,1.0,4.0,44.442436,2.0,8,45.65649,high,1.2140545,1.7859455,46.176342,51.19299,51.195152,53.198097,8.75566,53.198475,54.000874
6,6,8,0,3,1,5.000000e-01,4.037500e+00,1.0,5.0,54.073162,1.0,8,55.206245,high,1.1330848,1.8669152,55.72713,59.323677,59.325844,61.32848,7.255318,61.32887,65.36198
7,7,4,8,2,0,5.000000e-01,2.422500e+00,1.0,6.0,65.47492,1.0,4,66.92307,low,1.4481508,1.5518492,67.44328,70.72461,70.72638,72.72799,7.253067,72.72837,75.1481
8,8,4,0,2,1,2,2.422500e+00,1.0,7.0,75.259056,1.0,4,76.85632,high,1.597268,1.402732,77.37579,82.008644,82.010574,84.013,8.7539425,84.01346,86.432
9,9,2,0,3,1,2,4.037500e+00,1.0,8.0,86.502914,1.0,2,88.10598,high,1.6030593,1.3969407,88.62637,93.253975,93.25596,95.25795,8.755032,95.25834,99.29098
10,10,2,4,2,1,2,8.075000e-01,1.0,9.0,99.40869,1.0,2,101.14039,low,1.7317005,1.2682995,101.65863,106.15985,106.16177,108.16368,8.754994,108.16407,108.96639
11,11,4,0,3,1,3.500000e+00,5.652500e+00,1.0,10.0,109.03722,1.0,4,110.78962,high,1.7524025,1.2475975,111.30927,117.28783,117.28979,119.29297,10.255751,119.29335,124.93962
12,12,4,2,1,0,5.000000e-01,8.075000e-01,1.0,11.0,124.944496,2.0,2,126.506195,low,1.561705,1.438295,127.027214,130.19456,130.19653,132.19904,7.254545,132.19942,133.00186
13,13,8,2,2,0,5.000000e-01,8.075000e-01,1.0,12.0,133.11397,2.0,2,134.65627,low,1.5423095,1.4576905,135.17615,138.36485,138.3667,140.36899,7.2550297,140.36938,141.17203
14,14,2,8,2,1,5.000000e-01,8.882500e+00,1.0,13.0,141.28552,1.0,2,142.47287,low,1.1873477,1.8126523,142.99216,146.53601,146.53793,148.53989,7.254363,148.54039,157.41856
15,15,0,4,3,0,2,8.075000e-01,1.0,14.0,157.49016,2.0,4,158.92319,high,1.4330218,1.5669782,159.44254,164.24083,164.2428,166.24455,8.754393,166.24495,167.04892
16,16,2,0,2,0,2,7.267500e+00,1.0,15.0,167.16388,1.0,2,168.37335,high,1.2094718,1.7905282,168.8921,173.91414,173.91592,175.91896,8.755077,175.91936,183.18153
17,17,0,4,2,0,5.000000e-01,4.037500e+00,1.0,16.0,183.29214,1.0,0,185.0733,low,1.7811583,1.2188417,185.59233,188.54283,188.54295,190.54433,7.252174,190.54474,194.58012
18,18,0,8,2,1,5.000000e-01,8.075000e-01,1.0,17.0,194.69304,1.0,0,196.18929,low,1.4962436,1.5037564,196.70912,199.94385,199.94397,201.94557,7.2525268,201.94595,202.75117
19,19,2,0,3,0,5.000000e-01,8.075000e-01,1.0,18.0,202.82306,1.0,2,204.4729,high,1.6498452,1.3501548,204.99223,208.07382,208.07597,210.078,7.2549534,210.0784,210.88069
20,20,2,4,3,0,5.000000e-01,8.075000e-01,1.0,19.0,210.94951,2.0,4,212.3897,high,1.4401852,1.5598148,212.9092,216.20032,216.20073,218.20296,7.253448,218.20334,219.0076
21,21,2,4,3,1,5.000000e-01,4.037500e+00,1.0,20.0,219.07465,2.0,4,220.57315,high,1.4984998,1.5015002,221.09203,224.3249,224.32689,226.32959,7.254937,226.32997,230.36208
22,22,0,2,1,0,2,2.422500e+00,1.0,21.0,230.36812,1.0,0,231.70636,low,1.3382529,1.6617471,232.22629,237.11876,237.11888,239.12088,8.752767,239.12128,241.5419
23,23,8,0,1,1,2,7.267500e+00,1.0,22.0,241.54643,2.0,0,243.24026,low,1.6938366,1.3061634,243.75906,248.29677,248.29689,250.29897,8.752528,250.29935,257.56363
24,24,8,4,3,1,2,5.652500e+00,1.0,23.0,257.63412,1.0,8,259.03903,high,1.4049278,1.5950722,259.55905,264.38498,264.38538,266.38785,8.753738,266.38824,272.03732
25,25,8,2,1,1,5.000000e-01,8.075000e-01,1.0,24.0,272.0416,2.0,2,273.48978,low,1.448193,1.551807,274.00925,277.29187,277.29398,279.29697,7.255381,279.29736,280.09985
26,26,4,2,2,0,5.000000e-01,8.075000e-01,1.0,25.0,280.2134,2.0,2,281.67288,low,1.459463,1.540537,282.19186,285.4644,285.46622,287.4686,7.2551765,287.46896,288.27188
27,27,8,0,3,0,2,8.075000e-01,1.0,26.0,288.34332,1.0,8,289.6897,high,1.3463523,1.6536477,290.2085,295.0941,295.0962,297.099,8.755663,297.09937,297.90085
28,28,8,2,1,1,5.000000e-01,2.422500e+00,1.0,27.0,297.90576,2.0,2,299.37286,low,1.4671042,1.5328958,299.89197,303.15585,303.15784,305.1598,7.254033,305.1602,307.57892
29,29,4,0,1,1,2,2.422500e+00,1.0,28.0,307.5834,2.0,0,309.0065,low,1.4230663,1.5769337,309.5252,314.33365,314.33374,316.33582,8.752399,316.3362,318.75626
30,30,2,0,2,1,2,2.422500e+00,1.0,29.0,318.86792,2.0,0,320.28934,low,1.4214149,1.5785851,320.80875,325.61908,325.6192,327.62155,8.753633,327.62195,330.04016
31,31,2,8,3,0,3.500000e+00,2.422500e+00,1.0,30.0,330.1107,2.0,8,331.50604,high,1.3953328,1.6046672,332.0251,338.36096,338.3629,340.36697,10.256261,340.36734,342.78406
32,32,4,8,2,1,5.000000e-01,8.075000e-01,1.0,31.0,342.89682,1.0,4,344.55615,low,1.6593298,1.3406702,345.07526,348.1466,348.14865,350.15182,7.2550206,350.15222,350.95483
33,33,0,4,1,0,5.000000e-01,8.075000e-01,1.0,32.0,350.96088,1.0,0,352.40604,low,1.4451443,1.5548557,352.9255,356.21048,356.2106,358.2129,7.251997,358.21326,359.01886
34,34,8,2,1,0,2,4.037500e+00,1.0,33.0,359.0233,2.0,2,360.47266,low,1.4493507,1.5506493,360.9924,365.7735,365.77545,367.77795,8.754658,367.77835,371.81097
35,35,0,8,2,0,5.000000e-01,8.075000e-01,1.0,34.0,371.92288,1.0,0,373.47232,low,1.5494214,1.4505786,373.99216,377.17377,377.1739,379.17593,7.2530546,379.17633,379.98083
36,36,8,4,3,0,3.500000e+00,8.075000e-01,1.0,35.0,380.05206,1.0,8,381.4729,high,1.420854,1.579146,381.99274,388.30298,388.30487,390.30795,10.255897,390.30835,391.10986
37,37,4,8,1,0,2,8.075000e-01,1.0,36.0,391.1162,1.0,4,392.65598,low,1.539751,1.460249,393.1749,397.867,397.86896,399.87296,8.75672,399.87332,400.67383
38,38,0,2,1,1,5.000000e-01,8.075000e-01,1.0,37.0,400.67834,1.0,0,402.1225,low,1.4441508,1.5558492,402.642,405.92856,405.92868,407.93036,7.252014,407.93076,408.73584
39,39,8,2,1,0,5.000000e-01,8.075000e-01,1.0,38.0,408.73904,2.0,2,410.1722,low,1.4331663,1.5668337,410.6921,413.98987,413.9903,415.99295,7.2538853,415.99332,416.79688
40,40,2,4,1,1,5.000000e-01,2.422500e+00,1.0,39.0,416.80142,1.0,2,418.1053,low,1.3038758,1.6961242,418.62506,422.0527,422.05475,424.05707,7.2556434,424.05746,426.47397
41,41,2,8,2,0,5.000000e-01,8.075000e-01,1.0,40.0,426.5847,1.0,2,427.8059,low,1.2212468,1.7787532,428.32492,431.8361,431.83798,433.8398,7.255149,433.8402,434.64285
42,42,8,0,1,0,2,8.075000e-01,1.0,41.0,434.64844,2.0,0,435.93896,low,1.2905502,1.7094498,436.45804,441.39893,441.39905,443.40094,8.752511,443.4013,444.20633
