Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,0,5.000000e-01,2.422500e+00
2,8,0,3,0,2,2.422500e+00
3,8,0,2,0,5.000000e-01,8.075000e-01
4,4,2,3,1,2,8.075000e-01
5,8,4,1,0,2,7.267500e+00
6,0,4,1,0,2,8.075000e-01
7,0,8,3,1,2,4.037500e+00
8,0,2,2,0,5.000000e-01,5.652500e+00
9,8,4,2,0,5.000000e-01,8.075000e-01
10,4,0,1,1,5.000000e-01,8.075000e-01
11,8,2,1,1,5.000000e-01,7.267500e+00
12,8,2,3,1,5.000000e-01,2.422500e+00
13,8,2,3,0,2,8.075000e-01
14,8,0,1,1,5.000000e-01,4.037500e+00
15,0,2,1,1,5.000000e-01,2.422500e+00
16,0,4,3,1,5.000000e-01,8.075000e-01
17,0,2,3,0,5.000000e-01,2.422500e+00
18,4,8,2,1,5.000000e-01,8.075000e-01
19,8,2,1,0,2,8.075000e-01
20,2,8,3,1,5.000000e-01,8.075000e-01
21,8,2,2,0,5.000000e-01,8.075000e-01
22,8,4,3,0,2,8.075000e-01
23,0,2,2,1,5.000000e-01,2.422500e+00
24,2,4,2,0,3.500000e+00,8.075000e-01
25,2,4,1,0,2,8.075000e-01
26,2,8,3,0,2,2.422500e+00
27,8,2,1,1,2,4.037500e+00
28,8,2,2,0,5.000000e-01,2.422500e+00
29,2,0,3,1,5.000000e-01,2.422500e+00
30,4,0,2,0,5.000000e-01,8.075000e-01
31,0,8,2,1,2,8.075000e-01
32,4,8,3,1,5.000000e-01,2.422500e+00
33,4,2,2,1,3.500000e+00,8.075000e-01
34,0,2,1,0,2,5.652500e+00
35,2,4,1,1,5.000000e-01,4.037500e+00
36,2,8,2,1,2,2.422500e+00
37,8,2,2,1,3.500000e+00,4.037500e+00
38,0,4,3,0,5.000000e-01,8.075000e-01
39,0,4,2,1,2,8.075000e-01
40,8,2,1,0,3.500000e+00,8.075000e-01
41,0,8,1,0,5.000000e-01,8.882500e+00
42,8,4,1,1,5.000000e-01,8.075000e-01
