Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,8,2,0,2,4.037500e+00
2,4,8,2,1,2,5.652500e+00
3,8,4,3,0,5.000000e-01,8.075000e-01
4,8,2,2,0,5.000000e-01,8.075000e-01
5,0,4,1,0,5.000000e-01,8.075000e-01
6,8,0,3,1,2,8.075000e-01
7,4,8,1,1,2,4.037500e+00
8,8,2,2,1,5.000000e-01,8.075000e-01
9,8,2,1,0,5.000000e-01,8.075000e-01
10,2,8,3,0,2,8.882500e+00
11,8,2,3,1,5.000000e-01,2.422500e+00
12,2,4,1,0,5.000000e-01,8.075000e-01
13,0,8,1,1,2,8.075000e-01
14,8,0,1,0,2,7.267500e+00
15,8,2,2,0,5.000000e-01,8.075000e-01
16,0,2,2,1,2,8.075000e-01
17,8,2,1,0,2,8.075000e-01
18,2,4,2,0,5.000000e-01,2.422500e+00
19,2,8,3,1,2,4.037500e+00
20,0,4,3,0,2,4.037500e+00
21,0,4,3,1,5.000000e-01,8.075000e-01
22,2,8,3,0,2,5.652500e+00
23,0,4,1,1,3.500000e+00,8.075000e-01
24,4,8,1,0,5.000000e-01,4.037500e+00
25,4,2,3,1,5.000000e-01,8.075000e-01
26,2,0,3,0,5.000000e-01,8.075000e-01
27,0,2,3,1,2,8.075000e-01
28,4,0,2,1,5.000000e-01,2.422500e+00
29,4,2,2,1,3.500000e+00,2.422500e+00
30,0,4,2,0,3.500000e+00,2.422500e+00
31,0,8,3,0,5.000000e-01,8.075000e-01
32,0,2,1,1,3.500000e+00,2.422500e+00
33,8,4,2,0,5.000000e-01,2.422500e+00
34,0,2,2,0,5.000000e-01,2.422500e+00
35,4,2,1,1,5.000000e-01,2.422500e+00
36,8,2,1,1,2,8.075000e-01
37,8,2,2,1,5.000000e-01,2.422500e+00
38,8,0,2,1,5.000000e-01,2.422500e+00
39,4,8,3,1,5.000000e-01,8.075000e-01
40,8,2,1,1,2,7.267500e+00
41,2,4,3,0,5.000000e-01,8.075000e-01
42,0,2,1,0,5.000000e-01,8.075000e-01
