Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,1,0,2,2.422500e+00
2,8,0,2,1,2,2.422500e+00
3,8,4,2,0,2,8.075000e-01
4,4,0,2,1,5.000000e-01,8.075000e-01
5,8,0,3,0,5.000000e-01,8.075000e-01
6,8,0,1,1,2,8.075000e-01
7,8,2,2,1,3.500000e+00,8.882500e+00
8,8,2,3,0,5.000000e-01,2.422500e+00
9,0,8,3,1,2,2.422500e+00
10,4,2,2,0,5.000000e-01,2.422500e+00
11,8,2,2,0,5.000000e-01,2.422500e+00
12,2,8,3,0,2,2.422500e+00
13,2,0,1,0,2,7.267500e+00
14,8,2,1,1,5.000000e-01,2.422500e+00
15,0,8,1,0,2,8.075000e-01
16,8,2,1,0,5.000000e-01,8.075000e-01
17,4,2,2,1,5.000000e-01,4.037500e+00
18,2,4,3,0,5.000000e-01,8.075000e-01
19,8,2,2,0,3.500000e+00,8.075000e-01
20,0,2,2,0,5.000000e-01,8.075000e-01
21,0,8,2,0,5.000000e-01,8.075000e-01
22,2,8,3,1,5.000000e-01,5.652500e+00
23,4,2,1,0,5.000000e-01,4.037500e+00
24,8,4,2,1,3.500000e+00,2.422500e+00
25,2,8,1,1,2,8.075000e-01
26,0,4,3,0,5.000000e-01,4.037500e+00
27,8,2,1,0,5.000000e-01,8.075000e-01
28,8,2,3,1,5.000000e-01,8.075000e-01
29,2,0,3,0,5.000000e-01,8.075000e-01
30,0,4,3,1,5.000000e-01,2.422500e+00
31,0,2,1,1,5.000000e-01,5.652500e+00
32,0,4,1,1,2,2.422500e+00
33,2,0,3,1,5.000000e-01,8.075000e-01
34,8,4,3,1,2,8.075000e-01
35,0,4,1,0,5.000000e-01,8.075000e-01
36,4,8,3,0,5.000000e-01,4.037500e+00
37,8,2,2,1,3.500000e+00,7.267500e+00
38,2,4,3,1,2,8.075000e-01
39,4,8,1,1,2,8.075000e-01
40,4,0,2,0,5.000000e-01,4.037500e+00
41,2,4,1,1,2,8.075000e-01
42,2,0,2,1,2,8.075000e-01
