Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,0,2,0,2,8.075000e-01
2,8,0,2,1,2,4.037500e+00
3,2,4,1,0,2,8.882500e+00
4,0,2,3,1,5.000000e-01,8.075000e-01
5,0,4,2,1,2,8.075000e-01
6,4,0,3,1,3.500000e+00,8.075000e-01
7,8,0,1,1,5.000000e-01,8.075000e-01
8,4,8,3,1,5.000000e-01,7.267500e+00
9,8,4,2,0,3.500000e+00,8.075000e-01
10,2,4,3,0,5.000000e-01,2.422500e+00
11,2,8,3,0,5.000000e-01,2.422500e+00
12,2,8,1,1,5.000000e-01,8.075000e-01
13,4,0,1,0,5.000000e-01,2.422500e+00
14,8,4,3,0,5.000000e-01,2.422500e+00
15,2,0,2,1,5.000000e-01,5.652500e+00
16,8,0,3,1,5.000000e-01,2.422500e+00
17,0,2,1,0,3.500000e+00,5.652500e+00
18,0,8,3,0,2,8.075000e-01
19,8,0,1,0,5.000000e-01,8.075000e-01
20,8,4,1,0,5.000000e-01,8.075000e-01
21,2,0,3,0,5.000000e-01,8.075000e-01
22,8,2,3,1,5.000000e-01,8.075000e-01
23,2,4,2,0,2,8.075000e-01
24,8,2,1,1,5.000000e-01,4.037500e+00
25,8,2,3,0,2,8.075000e-01
26,8,2,3,1,5.000000e-01,2.422500e+00
27,0,2,1,1,3.500000e+00,2.422500e+00
28,4,0,3,0,2,2.422500e+00
29,8,4,2,1,5.000000e-01,7.267500e+00
30,0,4,1,1,2,8.075000e-01
31,2,0,2,0,2,2.422500e+00
32,4,2,2,1,5.000000e-01,4.037500e+00
33,8,2,2,1,2,8.075000e-01
34,0,8,2,0,2,8.075000e-01
35,2,4,1,1,2,2.422500e+00
36,2,4,3,1,2,4.037500e+00
37,2,8,2,0,5.000000e-01,8.075000e-01
38,8,2,1,0,2,8.075000e-01
39,8,2,1,0,5.000000e-01,8.075000e-01
40,8,4,1,1,5.000000e-01,2.422500e+00
41,2,8,2,1,5.000000e-01,8.075000e-01
42,2,8,2,0,5.000000e-01,4.037500e+00
