instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",23.816931899636984,15.41432400001213,39.40437354054302,2023-08-11 15:27:53.021935,2023-08-11 15:28:17.004407,,,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",16.17609900003299,39.271027999930084,55.508580160327256,2023-08-11 15:28:17.005383,2023-08-11 15:28:33.232321,,,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",29.987146699801087,55.5000787996687,85.54634475987405,2023-08-11 15:28:33.233325,2023-08-11 15:29:03.269577,,,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",21.83169119991362,85.53550669969991,107.42887845961377,2023-08-11 15:29:03.270574,2023-08-11 15:29:25.153082,,,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",21.921247499994934,107.56593859987333,129.67332136072218,2023-08-11 15:29:25.163034,2023-08-11 15:29:47.268719,,,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,SD034.jpg,0,MF034.jpg,0,,,,,0,0,0,83,imgFunc,1,NA,4.069866199977696,129.65726169990376,133.85832763975486,2023-08-11 15:29:47.316570,2023-08-11 15:29:51.505116,SD034.jpg,0,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,L_SD508.jpg,1,L_MF508.jpg,1,,,,,0,1,1,97,imgFunc,9,NA,3.440889600198716,133.82220669975504,137.3505826597102,2023-08-11 15:29:51.514098,2023-08-11 15:29:55.040713,L_SD508.jpg,1,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,DD032.jpg,0,FF032.jpg,0,,,,,0,2,2,31,imgFunc,0,NA,5.373659799806774,137.35344829969108,142.81868175975978,2023-08-11 15:29:55.048691,2023-08-11 15:30:00.511580,DD032.jpg,0,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,SD021.jpg,0,MF021.jpg,0,,,,,0,3,3,70,imgFunc,2,NA,2.7173068998381495,142.84977460000664,145.68077611969784,2023-08-11 15:30:00.527537,2023-08-11 15:30:03.347531,SD021.jpg,0,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
,SD005.jpg,0,MF005.jpg,0,,,,,0,4,4,54,imgFunc,1,NA,3.884224500041455,145.6668851999566,149.64711295999587,2023-08-11 15:30:03.355509,2023-08-11 15:30:07.333044,SD005.jpg,0,10774,30-49,2023_Aug_11_1527,Recall,2021.2.3,59.869341269865075,
