onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.633377699996345	3.0361878000258	decision-missed	n/a	n/a	F	FF017.jpg	FF018.jpg
4.21662640001159	1.00003560000914	loss	n/a	n/a	n/a	FF017.jpg	FF018.jpg
11.1667105000233	3.03711989999283	decision-missed	n/a	n/a	F	FF035.jpg	FF036.jpg
14.7498293000099	1.00027210000553	win	n/a	n/a	n/a	FF035.jpg	FF036.jpg
21.6996320000035	3.00114890001714	decision	2.0325818000128493	right	F	FF021.jpg	FF022.jpg
25.2495144999993	1.00038420001511	loss	n/a	n/a	n/a	FF021.jpg	FF022.jpg
32.2003052000073	3.00069610000355	decision	2.2821116000122856	right	M	MF025.jpg	MF026.jpg
35.7498315999983	1.0167013000173	loss	n/a	n/a	n/a	MF025.jpg	MF026.jpg
38.5166469000105	3.00138100000913	decision	1.5329541999963112	right	M	MF027.jpg	MF028.jpg
42.0668191000004	1.01637130000745	loss	n/a	n/a	n/a	MF027.jpg	MF028.jpg
44.8329029000015	3.0010194000206	decision	1.282761800015578	right	M	MF023.jpg	MF024.jpg
48.3832135999983	1.01668790000258	win	n/a	n/a	n/a	MF023.jpg	MF024.jpg
51.1495536000002	3.00094470000477	decision	1.78322610000032	right	F	FF037.jpg	FF038.jpg
54.6998422000033	1.01665330000105	win	n/a	n/a	n/a	FF037.jpg	FF038.jpg
59.5665962000203	3.00130999999237	decision	2.0332246999896597	right	M	MF011.jpg	MF012.jpg
63.1165445000224	1.00003799999831	loss	n/a	n/a	n/a	MF011.jpg	MF012.jpg
67.966298400017	3.00114929999108	decision	2.0325443999900017	left	F	FF009.jpg	FF010.jpg
71.5164679000154	1.01640629998292	win	n/a	n/a	n/a	FF009.jpg	FF010.jpg
74.2829495000187	3.00107689999277	decision	2.0332182999991346	left	F	FF027.jpg	FF028.jpg
77.8329011000169	1.01676999998745	win	n/a	n/a	n/a	FF027.jpg	FF028.jpg
82.6997225000232	3.00132159999339	decision	2.2828224999830127	right	F	FF015.jpg	FF016.jpg
86.2495845000085	1.00006980000762	loss	n/a	n/a	n/a	FF015.jpg	FF016.jpg
93.1998882000044	3.00215169999865	decision	2.032789499993669	right	M	MF029.jpg	MF030.jpg
96.7497949000099	1.01637850000407	loss	n/a	n/a	n/a	MF029.jpg	MF030.jpg
101.616484700004	3.00105750001967	decision	2.0323733999975957	left	M	MF015.jpg	MF016.jpg
105.166408799996	1.01645650001592	win	n/a	n/a	n/a	MF015.jpg	MF016.jpg
112.132945000019	3.00206949998392	decision	1.7828072999836877	left	M	MF007.jpg	MF008.jpg
115.682685700012	1.00015020000865	win	n/a	n/a	n/a	MF007.jpg	MF008.jpg
120.532932800008	3.00140820001252	decision	2.282330499991076	right	M	MF017.jpg	MF018.jpg
124.082851500018	1.00000800000271	win	n/a	n/a	n/a	MF017.jpg	MF018.jpg
126.832811200002	3.00109550001798	decision	2.0335903000086546	right	F	FF033.jpg	FF034.jpg
130.382923500001	1.01636989999679	win	n/a	n/a	n/a	FF033.jpg	FF034.jpg
133.149535500008	3.00140310000279	decision	1.7823365000076592	right	F	FF007.jpg	FF008.jpg
136.699717400013	1.01665669999784	loss	n/a	n/a	n/a	FF007.jpg	FF008.jpg
139.466493300017	3.00137339998037	decision	1.782924200000707	right	F	FF023.jpg	FF024.jpg
143.016348900012	1.01644889998715	loss	n/a	n/a	n/a	FF023.jpg	FF024.jpg
156.282640999998	3.04965560001438	decision	3.049148600024637	left	M	MF009.jpg	MF010.jpg
159.882708799996	1.00034810000216	loss	n/a	n/a	n/a	MF009.jpg	MF010.jpg
164.733018900006	3.00190180001664	decision	2.0328110000118613	left	F	FF001.jpg	FF002.jpg
168.282571899996	1.00003560000914	win	n/a	n/a	n/a	FF001.jpg	FF002.jpg
171.033020200004	3.0008092999924	decision	2.5323648000194225	left	M	MF019.jpg	MF020.jpg
174.582845099998	1.00005650002277	loss	n/a	n/a	n/a	MF019.jpg	MF020.jpg
181.532742400013	3.00116230000276	decision	2.282631499983836	left	F	FF031.jpg	FF032.jpg
185.082888400008	1.01670300000114	loss	n/a	n/a	n/a	FF031.jpg	FF032.jpg
189.949674400006	3.00122979999287	decision	2.032673000008799	left	M	MF005.jpg	MF006.jpg
193.499620200018	1.01667129999259	win	n/a	n/a	n/a	MF005.jpg	MF006.jpg
196.266063000017	3.0013784999901	decision	1.5327477999962866	right	F	FF019.jpg	FF020.jpg
199.816225500021	1.00001259997953	win	n/a	n/a	n/a	FF019.jpg	FF020.jpg
206.766082900023	3.00159719999647	decision	1.782937399984803	right	M	MF013.jpg	MF014.jpg
210.316218499996	1.01661970000714	loss	n/a	n/a	n/a	MF013.jpg	MF014.jpg
217.282935900002	3.00097950000782	decision	2.5324803999974392	left	M	MF031.jpg	MF032.jpg
220.832394900004	1.00019230000908	loss	n/a	n/a	n/a	MF031.jpg	MF032.jpg
225.682954400021	3.0015388999891	decision	2.0328852999955416	right	F	FF039.jpg	FF040.jpg
229.2327621	1.01665100001264	loss	n/a	n/a	n/a	FF039.jpg	FF040.jpg
231.999609699997	3.00170410002465	decision	1.7820927000138909	left	F	FF005.jpg	FF006.jpg
235.549497500004	1.01644810001017	loss	n/a	n/a	n/a	FF005.jpg	FF006.jpg
242.515978400013	3.00195040000835	decision	1.7825388000055682	left	M	MF037.jpg	MF038.jpg
246.065979400009	1.01670050001121	loss	n/a	n/a	n/a	MF037.jpg	MF038.jpg
248.832563200005	3.00072010001168	decision	2.2822440000018105	right	M	MF039.jpg	MF040.jpg
252.382781799999	1.00005160001456	win	n/a	n/a	n/a	MF039.jpg	MF040.jpg
255.132975100016	3.00063299998874	decision	2.2830083000008017	right	M	MF033.jpg	MF034.jpg
258.682770500018	1.01662799998303	loss	n/a	n/a	n/a	MF033.jpg	MF034.jpg
261.449553300015	3.00071930000558	decision	2.0341384999919683	left	F	FF013.jpg	FF014.jpg
264.999101499998	1.00035870002466	win	n/a	n/a	n/a	FF013.jpg	FF014.jpg
