TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,0,1,1,5.000000e-01,8.075000e-01,1.0,0.0,4.021411,2.0,0,6.001291,low,1.9798799,1.0201201,6.5211897,9.271815,9.271966,11.273905,7.2524943,11.274356,12.07857
2,2,0,2,3,1,2,8.075000e-01,1.0,1.0,12.101543,2.0,2,14.034776,high,1.9332324,1.0667676,14.554413,18.851892,18.854565,20.85689,8.755346,20.857264,21.659607
3,3,0,2,3,0,5.000000e-01,5.652500e+00,1.0,2.0,21.669369,2.0,2,23.367695,high,1.6983265,1.3016735,23.888834,26.919788,26.922012,28.92479,7.255421,28.925165,34.572903
4,4,2,4,2,1,5.000000e-01,4.037500e+00,1.0,3.0,34.70174,1.0,2,36.450596,low,1.7488555,1.2511445,36.97098,39.952988,39.955048,41.95803,7.2562904,41.958405,45.98976
5,5,2,0,2,0,5.000000e-01,8.075000e-01,1.0,4.0,46.106777,2.0,0,47.784626,low,1.67785,1.32215,48.304,51.35727,51.357388,53.358948,7.2521725,53.359325,54.16504
6,6,4,0,3,1,5.000000e-01,4.037500e+00,1.0,5.0,54.176285,1.0,4,55.801132,high,1.624848,1.375152,56.31992,59.42798,59.429684,61.432056,7.2557745,61.432426,65.4639
7,7,8,2,2,1,2,8.075000e-01,1.0,6.0,65.581375,2.0,2,67.33474,low,1.7533606,1.2466394,67.85448,72.3319,72.33377,74.33557,8.754195,74.335945,75.13955
8,8,2,8,2,0,2,8.075000e-01,1.0,7.0,75.25626,2.0,8,77.46834,high,2.212077,0.7879231,77.987976,82.00757,82.00929,84.01105,8.754787,84.01142,84.81368
9,9,2,8,1,0,2,8.075000e-01,1.0,8.0,84.816666,1.0,2,86.600746,low,1.784079,1.215921,87.12117,91.56792,91.569885,93.57165,8.754984,93.57202,94.37598
10,10,2,0,1,0,5.000000e-01,8.075000e-01,1.0,9.0,94.379105,2.0,0,95.90116,low,1.5220602,1.4779398,96.421165,99.629906,99.63002,101.630844,7.2517385,101.63122,102.437805
11,11,0,8,1,0,5.000000e-01,8.075000e-01,1.0,10.0,102.442184,1.0,0,104.784546,low,2.3423617,0.6576382,105.30398,107.69206,107.69218,109.69401,7.2518263,109.69439,110.49993
12,12,0,8,1,1,2,4.037500e+00,1.0,11.0,110.5018,1.0,0,112.15104,low,1.6492364,1.3507636,112.67047,117.25289,117.25301,119.254906,8.753107,119.25529,123.28957
13,13,0,4,2,0,2,2.422500e+00,1.0,12.0,123.40608,1.0,0,125.30054,low,1.8944527,1.1055473,125.82087,130.1559,130.15602,132.1579,8.751815,132.15826,134.57892
14,14,0,8,3,0,2,8.882500e+00,1.0,13.0,134.59006,2.0,8,136.43372,high,1.8436503,1.1563497,136.954,141.34036,141.34244,143.344,8.75394,143.34439,152.2229
15,15,8,4,3,0,5.000000e-01,2.422500e+00,1.0,14.0,152.23434,1.0,8,154.51785,high,2.2835047,0.7164953,155.03658,157.48454,157.48494,159.487,7.252654,159.48737,161.9066
16,16,8,4,1,0,5.000000e-01,8.075000e-01,1.0,15.0,161.90942,1.0,8,164.40135,high,2.491921,0.5080791,164.92001,167.16098,167.16287,169.16496,7.255525,169.16533,169.9666
17,17,2,4,2,0,3.500000e+00,4.037500e+00,1.0,16.0,170.08357,1.0,2,171.81712,low,1.7335511,1.2664489,172.33699,178.3349,178.33661,180.33994,10.256368,180.3403,184.37192
18,18,4,8,2,1,3.500000e+00,2.422500e+00,1.0,17.0,184.48988,1.0,4,186.4338,low,1.9439261,1.0560739,186.954,192.74092,192.74278,194.74442,10.254525,194.74478,197.16293
