instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",40.729043500032276,15.066334699979052,55.8499438498402,2023-03-18 14:33:39.175721,2023-03-18 14:34:19.949754,,,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",17.32887650001794,55.82681259990204,73.20384660980199,2023-03-18 14:34:19.950779,2023-03-18 14:34:37.312386,,,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",17.152893899939954,73.18686129990965,90.38012030988466,2023-03-18 14:34:37.313268,2023-03-18 14:34:54.492126,,,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",4.588180899969302,90.36735549999867,95.00212720991112,2023-03-18 14:34:54.493126,2023-03-18 14:34:59.112344,,,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for positive feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",11.84942320000846,95.13033919990994,107.15505100984592,2023-03-18 14:34:59.121322,2023-03-18 14:35:11.138472,,,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD034.jpg,0,FF034.jpg,0,,,,,0,0,0,33,imgFunc,1,NA,3.7492351999972016,107.1505680999253,111.04609732993413,2023-03-18 14:35:11.174662,2023-03-18 14:35:15.057633,DD034.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_SD505.jpg,1,L_MF505.jpg,1,,,,,0,1,1,94,imgFunc,2,NA,6.091475800029002,111.00032879994251,117.18887000984978,2023-03-18 14:35:15.065614,2023-03-18 14:35:21.245776,L_SD505.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD026.jpg,0,MF026.jpg,0,,,,,0,2,2,75,imgFunc,2,NA,1.491179300006479,117.20850900001824,118.80119311006274,2023-03-18 14:35:21.257768,2023-03-18 14:35:22.846604,SD026.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD035.jpg,0,MF035.jpg,0,,,,,0,3,3,84,imgFunc,9,NA,4.1685171000426635,118.779314699932,123.03461860993411,2023-03-18 14:35:22.853587,2023-03-18 14:35:27.099940,SD035.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD017.jpg,0,MF017.jpg,0,,,,,0,4,4,66,imgFunc,9,NA,5.229220799985342,123.03850639995653,128.35974400991108,2023-03-18 14:35:27.107943,2023-03-18 14:35:32.420497,SD017.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD034.jpg,0,MF034.jpg,0,,,,,0,5,5,83,imgFunc,2,NA,3.4059260999783874,128.38188120000996,131.8993022100767,2023-03-18 14:35:32.429475,2023-03-18 14:35:35.939782,SD034.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD027.jpg,0,FF027.jpg,0,,,,,0,6,6,26,imgFunc,2,NA,2.8014025000156835,131.89035339991096,134.79313440981787,2023-03-18 14:35:35.947762,2023-03-18 14:35:38.841969,DD027.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD005.jpg,0,MF005.jpg,0,,,,,0,7,7,54,imgFunc,9,NA,2.4934628000482917,134.79830429994036,137.3851654099999,2023-03-18 14:35:38.857928,2023-03-18 14:35:41.443870,SD005.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_SD507.jpg,1,L_MF507.jpg,1,,,,,0,8,8,96,imgFunc,9,NA,1.2763409999897704,137.37537429993972,138.74546060990542,2023-03-18 14:35:41.450853,2023-03-18 14:35:42.811806,L_SD507.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD022.jpg,0,MF022.jpg,0,,,,,0,9,9,71,imgFunc,9,NA,1.2683277999749407,138.75113769993186,140.12034120992757,2023-03-18 14:35:42.818789,2023-03-18 14:35:44.178815,SD022.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD014.jpg,0,MF014.jpg,0,,,,,0,10,10,63,imgFunc,1,NA,3.6596093999687582,140.1119192999322,143.86607161001302,2023-03-18 14:35:44.185760,2023-03-18 14:35:47.931855,SD014.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD007.jpg,0,MF007.jpg,0,,,,,0,11,11,56,imgFunc,2,NA,1.3731078000273556,143.87039349996485,145.33947500993963,2023-03-18 14:35:47.938836,2023-03-18 14:35:49.398976,SD007.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_SD502.jpg,1,L_MF502.jpg,1,,,,,0,12,12,91,imgFunc,1,NA,1.651008400018327,145.32864929991774,147.06498520984314,2023-03-18 14:35:49.406954,2023-03-18 14:35:51.134274,L_SD502.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD021.jpg,0,MF021.jpg,0,,,,,0,13,13,70,imgFunc,9,NA,1.576979500008747,147.07455369993113,148.74395030993037,2023-03-18 14:35:51.141257,2023-03-18 14:35:52.802017,SD021.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD040.jpg,0,FF040.jpg,0,,,,,0,14,14,39,imgFunc,1,NA,5.163277600076981,148.74459139991086,154.00003040989395,2023-03-18 14:35:52.809023,2023-03-18 14:35:58.055939,DD040.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_DD509.jpg,1,L_FF509.jpg,1,,,,,0,15,15,48,imgFunc,9,NA,2.56943599996157,154.01008779997937,156.69375230988953,2023-03-18 14:35:58.064917,2023-03-18 14:36:00.741348,L_DD509.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD039.jpg,0,MF039.jpg,0,,,,,0,16,16,88,imgFunc,1,NA,2.118393099983223,156.69346009998117,158.90181780979037,2023-03-18 14:36:00.754348,2023-03-18 14:36:02.959695,SD039.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD016.jpg,0,FF016.jpg,0,,,,,0,17,17,15,imgFunc,9,NA,2.389599599991925,158.90223669994157,161.38949321000837,2023-03-18 14:36:02.966678,2023-03-18 14:36:05.444844,DD016.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD029.jpg,0,MF029.jpg,0,,,,,0,18,18,78,imgFunc,2,NA,2.2676396999740973,161.38401439995505,163.75394680991303,2023-03-18 14:36:05.451827,2023-03-18 14:36:07.813346,SD029.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_SD510.jpg,1,L_MF510.jpg,1,,,,,0,19,19,99,imgFunc,0,NA,1.6331222000299022,163.76264639990404,165.4989899098873,2023-03-18 14:36:07.820329,2023-03-18 14:36:09.547985,L_SD510.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD040.jpg,0,MF040.jpg,0,,,,,0,20,20,89,imgFunc,9,NA,2.5466081999475136,165.48886689997744,168.12595380994026,2023-03-18 14:36:09.554968,2023-03-18 14:36:12.183140,SD040.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD009.jpg,0,FF009.jpg,0,,,,,0,21,21,8,imgFunc,9,NA,1.8214461000170559,168.14245739998296,170.0644203099655,2023-03-18 14:36:12.197985,2023-03-18 14:36:14.118224,DD009.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD031.jpg,0,MF031.jpg,0,,,,,0,22,22,80,imgFunc,2,NA,2.5549794000107795,170.05694729997776,172.7097575099906,2023-03-18 14:36:14.125209,2023-03-18 14:36:16.770133,SD031.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,DD014.jpg,0,FF014.jpg,0,,,,,0,23,23,13,imgFunc,2,NA,1.0590143000008538,172.71268289990257,173.86513650987763,2023-03-18 14:36:16.777116,2023-03-18 14:36:17.920891,DD014.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,SD015.jpg,0,MF015.jpg,0,,,,,0,24,24,64,imgFunc,9,NA,1.6483645000262186,173.8593363999389,175.59582700987812,2023-03-18 14:36:17.927874,2023-03-18 14:36:19.655563,SD015.jpg,0,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
,L_SD504.jpg,1,L_MF504.jpg,1,,,,,0,25,25,93,imgFunc,9,NA,1.307034199940972,175.60073750000447,177.00345361011568,2023-03-18 14:36:19.662546,2023-03-18 14:36:21.056489,L_SD504.jpg,1,10596,18-29,2023-03-18_14h33.35.996,Recall,2021.2.3,59.98112990456961,
