Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,8,2,0,2,8.075000e-01
2,0,2,1,0,5.000000e-01,8.075000e-01
3,2,0,1,1,5.000000e-01,2.422500e+00
4,0,8,1,0,2,2.422500e+00
5,4,8,3,1,2,4.037500e+00
6,2,8,2,1,3.500000e+00,8.075000e-01
7,4,2,1,1,3.500000e+00,8.075000e-01
8,0,4,1,1,2,5.652500e+00
9,8,2,1,1,5.000000e-01,4.037500e+00
10,2,0,3,1,5.000000e-01,7.267500e+00
11,8,2,2,0,3.500000e+00,2.422500e+00
12,0,8,3,0,5.000000e-01,8.075000e-01
13,2,4,3,1,2,8.075000e-01
14,2,8,2,1,5.000000e-01,2.422500e+00
15,4,8,2,0,5.000000e-01,8.075000e-01
16,4,2,1,0,2,8.882500e+00
17,4,0,3,0,5.000000e-01,8.075000e-01
18,4,0,2,1,5.000000e-01,8.075000e-01
19,8,2,1,0,5.000000e-01,8.075000e-01
20,0,2,2,0,5.000000e-01,5.652500e+00
21,0,2,3,0,3.500000e+00,2.422500e+00
22,8,2,1,1,5.000000e-01,8.075000e-01
23,4,0,3,1,2,4.037500e+00
24,8,2,1,0,5.000000e-01,8.075000e-01
25,8,4,1,1,2,8.075000e-01
26,8,2,3,0,2,8.075000e-01
27,4,0,1,0,2,8.075000e-01
28,8,0,2,0,5.000000e-01,2.422500e+00
29,4,2,2,0,5.000000e-01,2.422500e+00
30,8,2,3,1,2,4.037500e+00
31,0,8,1,1,5.000000e-01,7.267500e+00
32,2,4,2,1,5.000000e-01,2.422500e+00
33,8,2,3,1,5.000000e-01,8.075000e-01
34,8,2,3,0,5.000000e-01,8.075000e-01
35,8,0,3,1,5.000000e-01,2.422500e+00
36,8,0,2,1,2,8.075000e-01
37,4,8,2,1,5.000000e-01,2.422500e+00
38,4,2,3,0,2,2.422500e+00
39,2,0,2,1,5.000000e-01,8.075000e-01
40,4,8,1,0,2,8.075000e-01
41,4,8,3,0,2,4.037500e+00
42,4,0,2,0,5.000000e-01,8.075000e-01
