TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,0,8,1.0,0.0,4.512645,5.5022216,5.5193553,5.5194755,6.5198884,6.520055,2.0,1.5661088,8.0861635,10.286326,3.7669604,10.287139,10.846748
2,2,3,16,0.5575,1,8,0,1.0,1.0,11.408444,12.335619,12.353397,12.353523,13.352942,13.353085,1.0,1.2499247,14.603009,17.119879,3.7673275,17.120514,17.679937
3,3,2,32,0.5575,1,3,0,1.0,2.0,18.17944,19.169136,19.186306,19.186447,20.185926,20.186066,2.0,1.1836518,21.369719,23.953323,3.7677877,23.953959,24.51294
4,4,2,16,0.5575,1,4,0,1.0,3.0,25.012817,26.002079,26.019194,26.019268,27.019924,27.020071,2.0,1.0659171,28.085989,30.787086,3.767547,30.78772,31.346851
5,5,2,32,4.595,1,3,0,1.0,4.0,31.845966,32.835835,32.853035,32.853172,33.853687,33.853832,2.0,1.0494328,34.903263,37.619915,3.7666185,37.620552,42.217564
6,6,3,32,2.98,1,0,8,1.0,5.0,42.77673,43.702477,43.719543,43.719692,44.71961,44.71975,2.0,1.4832908,46.20304,48.48607,3.7668483,48.486702,51.467937
7,7,2,32,0.5575,1,16,0,1.0,6.0,51.96268,52.952156,52.969227,52.969303,53.96991,53.97005,1.0,1.1500752,55.120125,57.735123,3.7656045,57.73576,58.29492
8,8,2,32,0.5575,1,0,3,1.0,7.0,58.796124,59.785526,59.803154,59.80329,60.80291,60.803055,1.0,1.250382,62.053436,64.5689,3.766389,64.56955,65.128525
9,9,3,32,2.98,1,2,0,1.0,8.0,65.72577,66.61974,66.63591,66.63604,67.636955,67.6371,2.0,1.3988549,69.03595,71.40396,3.7673967,71.404594,74.385666
10,10,2,16,1.365,1,0,8,1.0,9.0,74.895996,75.88551,75.90302,75.90316,76.90288,76.90302,2.0,1.5000755,78.4031,80.6685,3.7660124,80.669136,82.03509
11,11,3,32,0.5575,1,0,2,1.0,10.0,82.58718,83.518745,83.53577,83.53586,84.53691,84.537056,1.0,1.4655945,86.00265,88.304695,3.768175,88.305336,88.864365
12,12,2,16,1.365,1,0,2,1.0,11.0,89.36297,90.35237,90.369484,90.369644,91.36994,91.37007,1.0,1.2657638,92.63584,95.13779,3.768239,95.13842,96.50494
13,13,3,32,0.5575,1,0,16,1.0,12.0,97.06003,98.00274,98.01939,98.01952,99.01947,99.019615,2.0,1.3161126,100.335724,102.78594,3.7668624,102.786575,103.34595
14,14,2,16,1.365,1,0,1,1.0,13.0,103.84587,104.83549,104.853165,104.8533,105.85293,105.853065,1.0,1.1497765,107.002846,109.619644,3.767102,109.62028,110.987
15,15,3,32,1.365,1,0,8,1.0,14.0,111.54063,112.4861,112.50251,112.502655,113.50307,113.503204,2.0,1.4829654,114.98617,117.270424,3.7677517,117.27106,118.63693
16,16,3,16,0.5575,1,0,1,1.0,15.0,119.203926,120.13547,120.15288,120.153015,121.153915,121.15405,1.0,1.1990054,122.35306,124.919945,3.7664237,124.920586,125.47999
17,17,2,32,1.365,1,16,0,1.0,16.0,125.97925,126.96879,126.98589,126.98602,127.98591,127.98605,1.0,1.8333828,129.81943,131.75284,3.767319,131.75348,133.11989
18,18,2,16,1.365,1,1,0,1.0,17.0,133.62917,134.61893,134.63586,134.636,135.63594,135.63608,2.0,1.2836092,136.9197,139.40294,3.7675908,139.40382,140.77054
