Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,2,2.422500e+00
2,4,2,2,1,2,2.422500e+00
3,4,0,3,1,5.000000e-01,4.037500e+00
4,8,4,2,0,5.000000e-01,8.075000e-01
5,4,2,1,1,2,2.422500e+00
6,8,0,1,1,5.000000e-01,8.075000e-01
7,8,2,3,0,2,8.075000e-01
8,2,0,1,0,5.000000e-01,4.037500e+00
9,4,2,1,0,5.000000e-01,8.075000e-01
10,2,8,2,0,5.000000e-01,2.422500e+00
11,4,2,3,1,5.000000e-01,8.075000e-01
12,0,2,3,0,2,8.075000e-01
13,0,8,3,0,5.000000e-01,8.075000e-01
14,8,2,3,1,2,8.075000e-01
15,2,8,3,0,3.500000e+00,8.075000e-01
16,8,0,2,0,2,8.075000e-01
17,2,4,2,0,5.000000e-01,8.075000e-01
18,4,0,2,0,3.500000e+00,4.037500e+00
19,2,0,3,1,2,5.652500e+00
20,8,4,2,1,2,8.075000e-01
21,2,0,2,1,5.000000e-01,5.652500e+00
22,8,4,1,1,5.000000e-01,2.422500e+00
23,2,8,1,1,5.000000e-01,8.075000e-01
24,2,8,2,1,5.000000e-01,7.267500e+00
25,0,8,2,1,5.000000e-01,8.075000e-01
26,8,0,1,0,2,8.075000e-01
27,2,8,1,1,5.000000e-01,2.422500e+00
28,2,4,3,0,5.000000e-01,2.422500e+00
29,4,0,3,0,2,8.075000e-01
30,4,0,1,0,2,8.075000e-01
31,0,4,2,1,2,8.075000e-01
32,2,0,2,0,5.000000e-01,4.037500e+00
33,8,4,3,0,3.500000e+00,8.882500e+00
34,2,0,1,1,5.000000e-01,8.075000e-01
35,8,2,3,1,2,2.422500e+00
36,8,4,1,0,5.000000e-01,2.422500e+00
37,8,4,3,1,2,8.075000e-01
38,8,2,1,0,5.000000e-01,4.037500e+00
39,0,8,3,1,5.000000e-01,2.422500e+00
40,8,2,2,1,3.500000e+00,7.267500e+00
41,4,0,1,1,5.000000e-01,2.422500e+00
42,8,2,2,0,5.000000e-01,8.075000e-01
