Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,8,2,0,5.000000e-01,8.075000e-01
2,8,2,3,1,5.000000e-01,8.075000e-01
3,8,4,1,0,5.000000e-01,8.075000e-01
4,0,4,1,1,2,2.422500e+00
5,2,4,1,1,2,7.267500e+00
6,2,0,3,0,3.500000e+00,2.422500e+00
7,8,0,1,1,5.000000e-01,5.652500e+00
8,2,8,2,1,3.500000e+00,4.037500e+00
9,4,8,3,0,5.000000e-01,8.075000e-01
10,2,8,2,0,3.500000e+00,8.075000e-01
11,8,4,1,1,2,8.075000e-01
12,2,0,2,1,2,2.422500e+00
13,4,0,2,1,2,2.422500e+00
14,2,8,3,0,5.000000e-01,8.075000e-01
15,8,2,3,0,2,5.652500e+00
16,2,0,1,1,5.000000e-01,2.422500e+00
17,2,8,1,0,5.000000e-01,2.422500e+00
18,2,4,2,0,5.000000e-01,4.037500e+00
19,8,4,3,1,5.000000e-01,8.075000e-01
20,0,4,3,0,5.000000e-01,8.075000e-01
21,2,4,3,0,2,8.075000e-01
22,0,2,1,0,2,8.882500e+00
23,4,0,1,0,5.000000e-01,4.037500e+00
24,2,8,1,1,2,8.075000e-01
25,0,2,3,1,5.000000e-01,8.075000e-01
26,2,0,2,0,5.000000e-01,8.075000e-01
27,8,0,2,1,5.000000e-01,2.422500e+00
28,4,2,3,1,2,2.422500e+00
29,0,4,3,1,5.000000e-01,8.075000e-01
30,0,4,2,0,2,8.075000e-01
31,0,8,2,0,5.000000e-01,2.422500e+00
32,4,2,1,0,3.500000e+00,7.267500e+00
33,8,0,3,0,5.000000e-01,8.075000e-01
34,2,4,2,1,5.000000e-01,8.075000e-01
35,2,8,3,1,5.000000e-01,8.075000e-01
36,2,8,1,1,2,4.037500e+00
37,0,8,3,1,5.000000e-01,8.075000e-01
38,8,4,2,1,2,2.422500e+00
39,2,8,1,0,2,8.075000e-01
40,8,0,1,0,5.000000e-01,8.075000e-01
41,2,8,2,1,5.000000e-01,4.037500e+00
42,2,8,2,0,2,2.422500e+00
