Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,1,5.000000e-01,2.422500e+00
2,2,8,2,1,2,8.882500e+00
3,8,2,3,0,5.000000e-01,8.075000e-01
4,0,8,1,0,2,8.075000e-01
5,0,4,1,1,5.000000e-01,8.075000e-01
6,2,4,2,1,2,2.422500e+00
7,2,0,3,1,3.500000e+00,8.075000e-01
8,8,0,3,1,2,2.422500e+00
9,2,0,1,1,2,8.075000e-01
10,8,2,3,1,2,8.075000e-01
11,8,2,3,0,5.000000e-01,2.422500e+00
12,8,4,3,0,5.000000e-01,4.037500e+00
13,4,2,1,1,5.000000e-01,2.422500e+00
14,2,8,1,0,5.000000e-01,8.075000e-01
15,8,4,3,1,2,8.075000e-01
16,8,2,2,0,5.000000e-01,4.037500e+00
17,8,2,1,0,2,2.422500e+00
18,0,8,1,1,5.000000e-01,2.422500e+00
19,4,0,2,1,3.500000e+00,8.075000e-01
20,2,8,1,1,2,4.037500e+00
21,2,0,2,1,5.000000e-01,7.267500e+00
22,8,0,2,0,5.000000e-01,5.652500e+00
23,8,2,2,0,3.500000e+00,7.267500e+00
24,8,4,1,0,2,8.075000e-01
25,8,4,2,0,5.000000e-01,2.422500e+00
26,2,0,3,0,5.000000e-01,2.422500e+00
27,0,4,3,0,5.000000e-01,8.075000e-01
28,0,4,2,0,3.500000e+00,5.652500e+00
29,4,8,2,1,2,8.075000e-01
30,8,0,2,1,5.000000e-01,4.037500e+00
31,0,8,3,0,5.000000e-01,4.037500e+00
32,2,8,2,1,5.000000e-01,8.075000e-01
33,0,4,3,1,5.000000e-01,8.075000e-01
34,2,0,2,0,5.000000e-01,8.075000e-01
35,2,4,3,1,2,8.075000e-01
36,2,8,1,1,2,8.075000e-01
37,0,4,1,0,2,8.075000e-01
38,2,4,2,0,5.000000e-01,2.422500e+00
39,8,4,1,1,5.000000e-01,8.075000e-01
40,2,4,3,0,5.000000e-01,8.075000e-01
41,2,0,1,0,2,2.422500e+00
42,4,2,1,0,5.000000e-01,8.075000e-01
