TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,3,0,2,8.075000e-01,1.0,0.0,4.0391755,999.0,999.0,7.041558,999.0,0.0,0.0,7.0449753,10.789928,999.0,999.0,994.9608,12.795237,13.5969
2,2,0,8,3,0,5.000000e-01,7.267500e+00,1.0,1.0,13.608233,1.0,0,14.758177,low,1.1499438,1.8500562,15.277535,18.858536,18.858652,20.861174,7.2529397,20.86156,28.125816
3,3,2,8,2,1,2,8.075000e-01,1.0,2.0,28.24668,1.0,2,29.95815,low,1.7114724,1.2885276,30.477982,34.99787,35.000504,37.00286,8.756181,37.003254,37.804558
4,4,2,0,2,0,5.000000e-01,5.652500e+00,1.0,3.0,37.923355,1.0,2,39.557655,high,1.6342987,1.3657013,40.07836,43.173813,43.176395,45.17892,7.2555656,45.17931,50.825893
5,5,2,8,2,1,5.000000e-01,2.422500e+00,1.0,4.0,50.936424,1.0,2,52.791656,low,1.8552325,1.1447675,53.310944,56.186813,56.18868,58.19081,7.2543907,58.1912,60.609814
6,6,8,2,2,0,5.000000e-01,7.267500e+00,1.0,5.0,60.724087,1.0,8,62.957596,high,2.2335124,0.7664876,63.478973,65.974754,65.97655,67.97881,7.254725,67.979195,75.24184
7,7,8,0,2,1,5.000000e-01,4.037500e+00,1.0,6.0,75.35477,2.0,0,77.607605,low,2.2528377,0.7471623,78.12694,80.60581,80.605934,82.60745,7.2526865,82.60784,86.64281
8,8,8,0,3,1,5.000000e-01,8.075000e-01,1.0,7.0,86.651794,1.0,8,88.825165,high,2.1733708,0.8266291,89.34445,91.90347,91.90544,93.90782,7.256028,93.9082,94.7095
9,9,8,4,2,0,2,8.075000e-01,1.0,8.0,94.81988,2.0,4,97.74159,low,2.9217136,0.0782865,98.260155,101.57048,101.57224,103.57481,8.754927,103.575195,104.379234
10,10,2,4,2,0,5.000000e-01,2.422500e+00,1.0,9.0,104.49204,1.0,2,106.39107,low,1.8990297,1.1009703,106.9114,109.74273,109.743126,111.745804,7.253767,111.746185,114.16549
11,11,2,8,1,1,5.000000e-01,8.075000e-01,1.0,10.0,114.170876,1.0,2,116.074425,low,1.9035497,1.0964503,116.59495,119.421646,119.423744,121.42631,7.2554317,121.42669,122.228836
12,12,8,2,1,1,5.000000e-01,2.422500e+00,1.0,11.0,122.233376,1.0,8,124.275,high,2.041623,0.9583769,124.79339,127.48381,127.48421,129.4865,7.253125,129.48691,131.90617
13,13,8,2,3,0,5.000000e-01,8.882500e+00,1.0,12.0,131.91484,2.0,2,133.77438,low,1.8595439,1.1404561,134.29492,137.16512,137.16698,139.16882,7.2539864,139.16922,148.0475
14,14,4,0,2,1,5.000000e-01,8.075000e-01,1.0,13.0,148.16113,1.0,4,150.22482,high,2.0636916,0.9363085,150.74524,153.41182,153.41368,155.41628,7.255145,155.41667,156.21881
15,15,8,2,2,0,5.000000e-01,2.422500e+00,1.0,14.0,156.32967,2.0,2,158.60812,low,2.2784617,0.7215384,159.1275,161.58028,161.58202,163.58382,7.254158,163.58421,166.0028
16,16,2,0,1,0,5.000000e-01,8.075000e-01,1.0,15.0,166.00836,1.0,2,168.04128,high,2.0329227,0.9670772,168.56108,171.2588,171.26093,173.26282,7.2544613,173.2632,174.06644
17,17,8,2,3,0,2,8.075000e-01,1.0,16.0,174.07759,2.0,2,176.7904,low,2.7128177,0.2871823,177.30995,180.82782,180.8297,182.83144,8.753848,182.83183,183.63582
18,18,2,4,3,0,3.500000e+00,4.037500e+00,1.0,17.0,183.64586,2.0,4,185.92474,high,2.2788765,0.7211235,186.44485,191.89665,191.89705,193.8993,10.253443,193.89969,197.93388
19,19,4,2,1,0,5.000000e-01,8.075000e-01,1.0,18.0,197.93932,1.0,4,199.69113,high,1.7518089,1.2481911,200.21097,203.19077,203.19267,205.19443,7.2551026,205.1948,205.99683
20,20,8,2,3,1,2,2.422500e+00,1.0,19.0,206.00648,1.0,8,208.05806,high,2.0515752,0.9484248,208.57698,212.75783,212.75972,214.76181,8.755323,214.76219,217.17982
21,21,0,2,3,1,2,2.422500e+00,1.0,20.0,217.18883,2.0,2,219.0576,high,1.8687766,1.1312234,219.57698,223.93954,223.93994,225.94281,8.753991,225.94319,228.36139
22,22,4,2,2,1,2,2.422500e+00,1.0,21.0,228.4739,2.0,2,230.25757,low,1.78367,1.21633,230.77701,235.224,235.22586,237.22893,8.755029,237.22931,239.64682
23,23,4,0,3,1,2,8.075000e-01,1.0,22.0,239.65663,1.0,4,241.57498,high,1.9183497,1.0816503,242.09315,246.4065,246.4084,248.41084,8.754202,248.41121,249.21481
24,24,4,8,1,0,2,8.075000e-01,1.0,23.0,249.21889,2.0,8,251.52419,high,2.3052967,0.6947033,252.04305,255.96867,255.97057,257.97235,8.753458,257.97272,258.7775
25,25,8,2,1,0,2,2.422500e+00,1.0,24.0,258.7819,2.0,2,260.47437,low,1.6924897,1.3075103,260.99402,265.5316,265.53198,267.53482,8.752939,267.5352,269.9555
26,26,0,4,1,1,5.000000e-01,4.037500e+00,1.0,25.0,269.96,1.0,0,272.07416,low,2.114163,0.8858371,272.59393,275.21054,275.21066,277.21286,7.2528625,277.21323,281.24734
27,27,4,8,1,1,5.000000e-01,8.075000e-01,1.0,26.0,281.25165,1.0,4,282.9575,low,1.7058285,1.2941715,283.478,286.50284,286.50485,288.50784,7.256196,288.50824,289.3095
28,28,0,4,1,0,3.500000e+00,8.075000e-01,1.0,27.0,289.31387,1.0,0,291.3911,low,2.077225,0.9227751,291.9117,297.5647,297.56482,299.5678,10.253951,299.5682,300.3715
29,29,4,8,2,1,5.000000e-01,4.037500e+00,1.0,28.0,300.4869,1.0,4,302.4079,low,1.920985,1.079015,302.92706,305.7371,305.73898,307.74176,7.25485,307.74216,311.77487
30,30,0,8,2,0,5.000000e-01,8.075000e-01,1.0,29.0,311.8876,2.0,8,314.62387,high,2.7362432,0.2637567,315.1441,317.13785,317.13956,319.1418,7.2542114,319.1422,319.94586
31,31,2,0,2,1,3.500000e+00,8.075000e-01,1.0,30.0,320.06082,1.0,2,321.37424,high,1.3134282,1.6865718,321.89496,328.31085,328.3127,330.31482,10.25402,330.31522,331.11984
32,32,2,4,3,1,2,2.422500e+00,1.0,31.0,331.1303,999.0,999,334.14,999,0.0,0.0,334.14313,337.88095,999.0,999.0,667.8697,339.88522,342.3035
33,33,0,2,1,1,5.000000e-01,8.075000e-01,1.0,32.0,342.309,1.0,0,344.00784,low,1.6988578,1.3011422,344.52634,347.55942,347.55954,349.56183,7.2528453,349.5622,350.3679
34,34,0,2,3,0,3.500000e+00,8.075000e-01,1.0,33.0,350.3765,2.0,2,352.2739,high,1.8973926,1.1026074,352.7931,358.62732,358.62918,360.63248,10.2559805,360.63287,361.43396
35,35,4,0,3,0,2,2.422500e+00,1.0,34.0,361.4439,1.0,4,363.09106,high,1.6471741,1.3528259,363.6111,368.19495,368.19534,370.19766,8.753755,370.19803,372.61633
36,36,0,8,1,0,2,8.075000e-01,1.0,35.0,372.6216,1.0,0,374.024,low,1.4023585,1.5976415,374.54288,379.37186,379.37198,381.37357,8.751935,381.37393,382.17896
37,37,8,4,3,1,5.000000e-01,8.075000e-01,1.0,36.0,382.18982,1.0,8,383.62347,high,1.4336641,1.5663359,384.143,387.4394,387.44128,389.4439,7.254107,389.4443,390.2476
38,38,8,2,3,1,2,8.075000e-01,1.0,37.0,390.25665,1.0,8,392.42398,high,2.1673253,0.8326748,392.94296,397.00684,397.00723,399.00986,8.753187,399.01022,399.81442
39,39,8,0,1,1,5.000000e-01,8.075000e-01,1.0,38.0,399.8185,1.0,8,402.44104,high,2.6225352,0.3774648,402.96075,405.06854,405.0705,407.07217,7.253684,407.07257,407.87585
40,40,2,4,1,1,5.000000e-01,2.422500e+00,1.0,39.0,407.88016,1.0,2,410.074,low,2.1938431,0.8061568,410.59286,413.13052,413.13092,415.13297,7.252808,415.13333,417.55283
41,41,8,2,1,0,5.000000e-01,4.037500e+00,1.0,40.0,417.55728,2.0,2,419.62384,low,2.0665596,0.9334405,420.14288,422.8073,422.80927,424.81085,7.253584,424.81125,428.84555
42,42,4,0,2,0,2,5.652500e+00,1.0,41.0,428.9589,1.0,4,430.75696,high,1.7980748,1.2019252,431.2761,435.70987,435.7116,437.71384,8.754956,437.71423,443.36142
