Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,0,4,2,0,5.000000e-01,2.422500e+00
2,4,8,1,0,2,8.075000e-01
3,4,2,1,1,5.000000e-01,8.075000e-01
4,0,4,1,0,2,4.037500e+00
5,4,2,2,1,2,4.037500e+00
6,0,2,1,0,5.000000e-01,5.652500e+00
7,2,8,1,1,5.000000e-01,5.652500e+00
8,0,2,1,1,5.000000e-01,8.075000e-01
9,2,8,1,0,2,2.422500e+00
10,8,0,2,1,5.000000e-01,8.075000e-01
11,2,8,2,0,5.000000e-01,2.422500e+00
12,4,8,3,1,2,8.075000e-01
13,0,8,2,0,2,8.075000e-01
14,4,0,3,0,5.000000e-01,8.075000e-01
15,8,2,1,0,5.000000e-01,8.075000e-01
16,0,4,2,1,5.000000e-01,2.422500e+00
17,8,4,1,1,5.000000e-01,8.075000e-01
18,2,8,1,1,5.000000e-01,2.422500e+00
19,2,8,2,1,2,8.075000e-01
20,2,8,2,0,5.000000e-01,2.422500e+00
21,4,0,3,1,2,8.075000e-01
22,0,8,1,0,2,8.075000e-01
23,0,8,3,0,2,8.075000e-01
24,4,2,3,0,3.500000e+00,2.422500e+00
25,8,4,3,0,3.500000e+00,8.075000e-01
26,0,2,3,0,5.000000e-01,8.075000e-01
27,2,4,3,1,5.000000e-01,8.075000e-01
28,8,2,3,0,5.000000e-01,8.075000e-01
29,2,8,3,1,2,2.422500e+00
30,2,4,1,0,2,8.882500e+00
31,0,8,3,1,2,7.267500e+00
32,0,2,2,1,5.000000e-01,8.075000e-01
33,2,8,3,0,5.000000e-01,8.075000e-01
34,0,4,1,1,5.000000e-01,2.422500e+00
35,4,2,2,0,3.500000e+00,4.037500e+00
36,8,2,2,1,5.000000e-01,4.037500e+00
37,0,8,1,1,3.500000e+00,7.267500e+00
38,4,8,2,1,2,8.075000e-01
39,8,2,3,1,5.000000e-01,4.037500e+00
40,2,0,3,1,5.000000e-01,2.422500e+00
41,2,0,2,0,5.000000e-01,8.075000e-01
42,4,8,2,0,2,2.422500e+00
