Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,3,1,3.500000e+00,2.422500e+00
2,2,8,1,0,2,8.075000e-01
3,0,8,2,1,5.000000e-01,8.075000e-01
4,2,8,3,1,5.000000e-01,8.075000e-01
5,8,4,1,0,5.000000e-01,2.422500e+00
6,2,8,2,0,5.000000e-01,8.075000e-01
7,4,0,3,1,5.000000e-01,4.037500e+00
8,0,8,1,1,5.000000e-01,8.075000e-01
9,2,8,3,0,5.000000e-01,8.075000e-01
10,2,8,1,0,2,8.075000e-01
11,0,2,1,0,2,5.652500e+00
12,0,8,3,1,5.000000e-01,2.422500e+00
13,2,0,2,0,2,8.075000e-01
14,4,0,3,0,2,2.422500e+00
15,0,2,2,1,5.000000e-01,8.075000e-01
16,2,8,2,0,2,2.422500e+00
17,2,4,2,0,2,5.652500e+00
18,2,8,3,0,5.000000e-01,8.075000e-01
19,0,4,2,0,5.000000e-01,4.037500e+00
20,4,0,1,0,5.000000e-01,4.037500e+00
21,4,2,3,0,2,2.422500e+00
22,0,2,3,1,5.000000e-01,4.037500e+00
23,8,2,2,1,3.500000e+00,8.075000e-01
24,0,2,1,1,2,8.075000e-01
25,2,8,1,1,5.000000e-01,8.075000e-01
26,8,0,1,0,5.000000e-01,7.267500e+00
27,0,4,2,1,2,2.422500e+00
28,8,2,1,1,2,8.075000e-01
29,8,2,3,1,5.000000e-01,7.267500e+00
30,8,4,3,0,5.000000e-01,8.882500e+00
31,4,8,1,1,2,4.037500e+00
32,8,4,2,0,5.000000e-01,2.422500e+00
33,2,4,1,0,5.000000e-01,8.075000e-01
34,2,4,1,1,3.500000e+00,8.075000e-01
35,8,4,3,1,2,8.075000e-01
36,8,0,2,0,5.000000e-01,8.075000e-01
37,2,8,2,1,3.500000e+00,8.075000e-01
38,8,0,3,0,5.000000e-01,8.075000e-01
39,0,2,3,0,5.000000e-01,2.422500e+00
40,4,0,1,1,2,2.422500e+00
41,4,2,2,1,5.000000e-01,2.422500e+00
42,8,4,2,1,2,8.075000e-01
