onset	duration	trial_type	rt	resp	gender
0.7447023997083306	3.006293599959463	decision	2.568913800176233	right	M
4.294469699729234	1.0165082002058625	win	n/a	n/a	n/a
11.344025599770248	3.0059046000242233	decision	1.7995985001325607	right	M
14.893432699609548	1.0163348000496626	loss	n/a	n/a	n/a
17.742961899843067	3.0059953997842968	decision	2.5666164997965097	right	M
21.292237599845976	1.0000788001343608	win	n/a	n/a	n/a
24.14224849967286	3.0063753998838365	decision	2.299781700130552	left	F
27.69182669976726	1.0165240000933409	win	n/a	n/a	n/a
32.69123029988259	3.0066939000971615	decision	2.5659317998215556	left	F
36.24071679962799	1.0167821999639273	loss	n/a	n/a	n/a
43.323309199884534	3.006192999891937	decision	2.5649677999317646	right	M
46.8729745997116	1.0165240000933409	loss	n/a	n/a	n/a
51.82240579975769	3.005994699895382	decision	2.299786999821663	left	M
55.37214749958366	1.0164453000761569	win	n/a	n/a	n/a
60.321448899805546	3.0049509000964463	decision	2.8166541000828147	left	F
63.87095559993759	1.0169453998096287	loss	n/a	n/a	n/a
66.7375959996134	3.0054641999304295	decision	2.3003402003087103	right	F
70.28702359972522	1.0164494002237916	win	n/a	n/a	n/a
73.15337189985439	3.0060286996886134	decision	2.0498925000429153	right	F
76.70283389976248	1.016409299802035	win	n/a	n/a	n/a
79.56930899992585	3.0055796997621655	decision	2.299300199840218	right	F
83.1185689996928	1.0002105999737978	loss	n/a	n/a	n/a
88.03505269996822	3.006293599959463	decision	2.299999399576336	right	M
91.58453819993883	1.0164108998142183	loss	n/a	n/a	n/a
94.45067069958895	3.005173500161618	decision	1.8000199003145099	left	M
98.00035319989547	1.016768400091678	win	n/a	n/a	n/a
105.08299559960142	3.005805500317365	decision	2.2997790002264082	left	M
108.63250179961324	1.0000454001128674	win	n/a	n/a	n/a
111.48216969985515	3.005558999720961	decision	2.0497535998001695	right	F
115.03178639989346	1.016533199697733	win	n/a	n/a	n/a
122.11445179954171	3.005057600326836	decision	2.816328000277281	right	M
125.66379369981587	1.016443199943751	win	n/a	n/a	n/a
130.63001979980618	3.005888700019568	decision	2.5649615000002086	left	F
134.17972799995914	1.016482099890709	win	n/a	n/a	n/a
139.11248029954731	3.0058650001883507	decision	2.5508054001256824	left	M
142.66224819980562	1.0162892998196185	win	n/a	n/a	n/a
147.66150579974055	3.321529199834913	decision	3.316416600253433	right	F
151.52779169986024	1.0164290997199714	win	n/a	n/a	n/a
164.92610829975456	3.3214214998297393	decision	3.3163442998193204	left	M
168.79237659974024	1.0000133998692036	loss	n/a	n/a	n/a
175.9084097999148	3.0051865000277758	decision	2.8163834996521473	left	M
179.4578421995975	1.0163863999769092	win	n/a	n/a	n/a
186.55676779989153	3.005981700029224	decision	2.5668931999243796	left	M
190.1066830996424	1.0164140001870692	loss	n/a	n/a	n/a
195.05603689979762	3.0056186001747847	decision	2.2997767999768257	left	M
198.60555919958279	1.0165246999822557	loss	n/a	n/a	n/a
201.50532039999962	3.0057626999914646	decision	2.2998103997670114	left	F
205.05494859954342	1.0162862003780901	loss	n/a	n/a	n/a
207.92117789993063	3.005032899789512	decision	2.8168028998188674	left	F
211.47062319982797	1.0000414000824094	win	n/a	n/a	n/a
218.57003599964082	3.005279100034386	decision	2.8157277000136673	right	M
222.11964719975367	1.0165146999061108	loss	n/a	n/a	n/a
229.2688799998723	3.005826700013131	decision	2.0497177001088858	right	M
232.8184761996381	1.0163771002553403	win	n/a	n/a	n/a
237.7679895996116	3.3224858003668487	decision	3.3172651999630034	left	F
241.6340360995382	1.0164299001917243	loss	n/a	n/a	n/a
244.4837975995615	3.0063101002015173	decision	2.298990000039339	left	F
248.03338379971683	1.0164254000410438	win	n/a	n/a	n/a
252.99952189996839	3.0052612996660173	decision	2.816377999726683	left	F
256.54906409978867	1.0166966998949647	loss	n/a	n/a	n/a
259.4154350999743	3.005671799648553	decision	2.049731899984181	left	M
262.9649007995613	1.0164547003805637	loss	n/a	n/a	n/a
265.81461069965735	3.0058956001885235	decision	2.2997447000816464	left	M
269.3640901995823	1.0165493004024029	loss	n/a	n/a	n/a
272.2138104997575	3.0059744999744	decision	2.2998699001036584	left	M
275.7636632998474	1.0163982999511063	win	n/a	n/a	n/a
282.8793480996974	3.3215609001927078	decision	3.316513600293547	right	F
286.74558229977265	1.0164157999679446	loss	n/a	n/a	n/a
289.62864009989426	3.005117400083691	decision	2.8164484999142587	right	F
293.1782410996966	1.0165023002773523	loss	n/a	n/a	n/a
298.17786119971424	3.071058100089431	decision	3.0660812999121845	right	F
301.79375779954717	1.0164028001017869	win	n/a	n/a	n/a
308.84298749966547	3.0057419002987444	decision	2.566513600293547	left	M
312.3925150996074	1.0000893003307283	loss	n/a	n/a	n/a
319.4752043997869	3.071267900057137	decision	3.066180999856442	left	F
323.0912097999826	1.0167628997005522	win	n/a	n/a	n/a
325.9746252996847	3.0057481001131237	decision	2.549517000094056	right	F
329.52399979997426	1.016289099585265	loss	n/a	n/a	n/a
332.3902008999139	3.321033099666238	decision	3.316037700045854	right	F
336.2565537998453	1.0165316998027265	loss	n/a	n/a	n/a
