Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,4,2,1,5.000000e-01,8.075000e-01
2,4,2,3,0,2,8.075000e-01
3,4,2,1,1,2,8.075000e-01
4,8,4,2,0,3.500000e+00,8.075000e-01
5,4,2,3,1,2,2.422500e+00
6,8,2,1,0,2,4.037500e+00
7,0,4,2,1,5.000000e-01,2.422500e+00
8,2,0,1,1,5.000000e-01,8.075000e-01
9,2,0,3,1,2,8.075000e-01
10,2,0,3,0,5.000000e-01,8.075000e-01
11,0,8,3,1,2,8.882500e+00
12,8,0,3,0,5.000000e-01,8.075000e-01
13,2,8,2,1,5.000000e-01,4.037500e+00
14,0,4,1,0,5.000000e-01,2.422500e+00
15,0,8,2,1,5.000000e-01,2.422500e+00
16,2,4,2,1,5.000000e-01,8.075000e-01
17,4,8,1,0,2,4.037500e+00
18,2,0,1,0,5.000000e-01,8.075000e-01
19,2,0,2,1,5.000000e-01,2.422500e+00
20,2,8,3,0,5.000000e-01,2.422500e+00
21,4,0,2,0,3.500000e+00,5.652500e+00
22,0,4,3,1,3.500000e+00,7.267500e+00
23,8,2,3,1,2,2.422500e+00
24,2,0,2,0,5.000000e-01,8.075000e-01
25,4,2,2,0,2,8.075000e-01
26,0,4,1,1,5.000000e-01,2.422500e+00
27,8,2,2,0,5.000000e-01,2.422500e+00
28,0,4,3,0,2,8.075000e-01
29,0,8,1,0,2,4.037500e+00
30,2,8,2,0,5.000000e-01,2.422500e+00
31,2,4,1,0,3.500000e+00,8.075000e-01
32,2,8,1,1,5.000000e-01,8.075000e-01
33,0,8,2,0,5.000000e-01,8.075000e-01
34,2,8,1,0,2,4.037500e+00
35,8,4,3,1,5.000000e-01,5.652500e+00
36,4,8,1,1,2,7.267500e+00
37,8,2,2,1,5.000000e-01,8.075000e-01
38,2,8,3,0,5.000000e-01,8.075000e-01
39,4,8,3,0,5.000000e-01,2.422500e+00
40,8,2,3,1,2,8.075000e-01
41,0,8,1,1,2,8.075000e-01
42,2,8,1,1,5.000000e-01,8.075000e-01
