TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,2,1,2,2.422500e+00,1.0,0.0,4.1272135,1.0,4,6.2163343,high,2.089121,0.9108789,6.7375627,10.877857,10.881272,12.883518,8.756305,12.883983,15.299833
2,2,4,0,1,1,3.500000e+00,2.422500e+00,1.0,1.0,15.306967,999.0,999,18.315943,999,0.0,0.0,18.319008,23.558296,999.0,999.0,983.69305,25.56424,27.9799
3,3,4,8,1,0,5.000000e-01,4.037500e+00,1.0,2.0,27.983564,2.0,8,30.149158,high,2.165594,0.834406,30.66886,33.233826,33.236324,35.23892,7.2553563,35.2393,39.27183
4,4,8,2,3,1,2,4.037500e+00,1.0,3.0,39.280476,1.0,8,40.932785,high,1.6523108,1.3476892,41.452118,46.030968,46.033005,48.035027,8.754552,48.035408,52.06755
5,5,8,4,2,1,5.000000e-01,8.075000e-01,1.0,4.0,52.17787,1.0,8,53.765884,high,1.5880139,1.4119861,54.286003,57.428486,57.43039,59.43296,7.2550898,59.433346,60.235817
6,6,4,8,2,0,2,8.075000e-01,1.0,5.0,60.34444,2.0,8,62.132607,high,1.7881675,1.2118325,62.65207,67.09444,67.096245,69.09881,8.754371,69.09919,69.902466
7,7,8,0,1,0,2,8.075000e-01,1.0,6.0,69.907936,2.0,0,71.83304,low,1.925104,1.074896,72.35308,76.65852,76.65864,78.659966,8.752027,78.66035,79.46554
8,8,4,2,1,0,5.000000e-01,4.037500e+00,1.0,7.0,79.470085,2.0,2,81.16613,low,1.696046,1.303954,81.68618,84.72077,84.7227,86.72578,7.2556906,86.726166,90.7588
9,9,8,4,1,1,2,8.075000e-01,1.0,8.0,90.763176,2.0,4,92.91573,low,2.1525543,0.8474457,93.43697,97.51476,97.51679,99.519775,8.7566,99.520164,100.32078
10,10,2,8,1,0,2,8.075000e-01,1.0,9.0,100.32517,1.0,2,102.7163,low,2.391127,0.6088729,103.23508,107.07578,107.077736,109.08048,8.755308,109.080864,109.88276
11,11,4,8,3,0,5.000000e-01,8.075000e-01,1.0,10.0,109.88905,1.0,4,111.732956,low,1.8439033,1.1560967,112.25201,115.138535,115.140526,117.14321,7.2541647,117.143616,117.94675
12,12,2,4,1,1,5.000000e-01,8.075000e-01,1.0,11.0,117.95203,1.0,2,120.2657,low,2.3136744,0.6863256,120.78507,123.202835,123.20482,125.20775,7.255723,125.2082,126.01075
13,13,0,2,3,1,5.000000e-01,8.075000e-01,1.0,12.0,126.01834,2.0,2,127.98243,high,1.9640915,1.0359085,128.50258,131.26875,131.2707,133.27336,7.255016,133.27374,134.07674
14,14,0,8,3,0,5.000000e-01,7.267500e+00,1.0,13.0,134.08177,2.0,8,135.73294,high,1.6511728,1.3488272,136.25192,139.33174,139.33371,141.33675,7.254973,141.33713,148.5994
15,15,0,8,1,1,2,7.267500e+00,1.0,14.0,148.60233,1.0,0,150.21574,low,1.6134176,1.3865824,150.7363,155.3527,155.35281,157.35472,8.752396,157.3551,164.61972
16,16,2,8,2,1,2,2.422500e+00,1.0,15.0,164.73013,1.0,2,166.86572,low,2.1355813,0.8644187,167.38588,171.47986,171.4818,173.48468,8.754548,173.48506,175.9037
17,17,8,0,3,1,5.000000e-01,5.652500e+00,1.0,16.0,175.91121,1.0,8,177.4327,high,1.5214787,1.4785213,177.95187,181.16168,181.16362,183.16568,7.2544765,183.16606,188.81491
18,18,8,2,2,0,2,2.422500e+00,1.0,17.0,188.92535,1.0,8,190.89984,high,1.9744866,1.0255134,191.41888,195.67567,195.6774,197.67934,8.7539835,197.67972,200.09863
19,19,0,2,2,1,5.000000e-01,8.075000e-01,1.0,18.0,200.20425,2.0,2,202.94876,high,2.7445142,0.2554857,203.469,205.45569,205.45755,207.46031,7.256071,207.46071,208.2619
20,20,4,0,3,1,5.000000e-01,8.075000e-01,1.0,19.0,208.2695,1.0,4,210.11603,high,1.8465273,1.1534727,210.63583,213.51968,213.52176,215.52466,7.255159,215.52504,216.32733
21,21,4,0,3,0,2,8.075000e-01,1.0,20.0,216.33101,1.0,4,217.8501,high,1.5190825,1.4809175,218.3688,223.08167,223.08366,225.08667,8.75565,225.08704,225.88988
22,22,8,2,3,0,5.000000e-01,8.075000e-01,1.0,21.0,225.89612,1.0,8,227.39937,high,1.5032549,1.4967451,227.92003,231.14763,231.14804,233.15028,7.2541676,233.15067,233.95457
23,23,8,2,1,1,3.500000e+00,4.037500e+00,1.0,22.0,233.9576,1.0,8,235.73239,high,1.7747962,1.2252038,236.25201,242.2086,242.21056,244.2133,10.25571,244.2137,248.2456
24,24,2,8,1,0,5.000000e-01,2.422500e+00,1.0,23.0,248.25003,1.0,2,249.91542,low,1.665387,1.334613,250.43477,253.49979,253.50175,255.50461,7.254576,255.50499,257.9226
25,25,0,2,1,0,5.000000e-01,2.422500e+00,1.0,24.0,257.92712,2.0,2,259.96573,high,2.038608,0.9613919,260.48544,263.17853,263.17892,265.181,7.2538614,265.1814,267.59958
26,26,2,8,2,1,5.000000e-01,2.422500e+00,1.0,25.0,267.70953,2.0,8,269.29874,high,1.5891991,1.4108009,269.81955,272.96103,272.96292,274.9656,7.256075,274.966,277.38226
27,27,0,4,2,0,5.000000e-01,8.075000e-01,1.0,26.0,277.49405,2.0,4,280.032,high,2.5379827,0.4620173,280.55194,282.74396,282.74576,284.7476,7.2535453,284.748,285.55127
28,28,0,4,1,0,5.000000e-01,8.075000e-01,1.0,27.0,285.5543,2.0,4,287.0325,high,1.4782279,1.5217721,287.55194,290.8046,290.80655,292.80927,7.2549877,292.80966,293.61267
29,29,4,0,2,1,2,2.422500e+00,1.0,28.0,293.71994,1.0,4,295.8652,high,2.1452422,0.8547579,296.3848,300.47058,300.4724,302.47482,8.754865,302.47522,304.89224
