TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,5,2,2,2.422500e+00,1.615000e+00,1.0,0.0,2.4999026e-06,0.0098183,4.025853,2.0,5.4751863,1.4493334,5.575634,2.8656666,8.444028,5.0,8.444174,9.051713,5.02586,9.051902,11.476974,--
2,2,7,3,1,8.075000e-01,2.422500e+00,1.0,1.0,--,--,11.503497,1.0,12.241821,0.7383243,12.342165,4.384176,16.728188,8.0,16.728304,17.335121,5.8316245,17.335268,18.144703,--
3,3,4,2,1,5.652500e+00,8.075000e-01,1.0,2.0,--,--,18.15685,1.0,19.408854,1.2520041,19.509216,2.2554958,21.76666,6.0,21.766779,22.371,4.2141504,22.371155,28.026001,--
4,4,3,1,3,2.422500e+00,1.615000e+00,1.0,3.0,--,--,28.032177,1.0,28.45852,0.4263433,28.558924,3.8886566,32.44986,1.0,32.449974,33.055534,5.0233564,33.055683,35.480408,--
5,5,3,1,3,2.422500e+00,8.075000e-01,1.0,4.0,--,--,35.482265,2.0,36.309193,0.8269246,36.409534,2.6805754,39.092133,9.0,39.092247,39.696907,4.214641,39.697052,42.121517,--
6,6,4,2,1,8.882500e+00,2.422500e+00,1.0,5.0,--,--,42.133175,2.0,43.174976,1.0418022,43.275326,4.080698,47.357952,4.0,47.358067,47.96318,5.830005,47.963326,56.848007,--
7,7,9,3,3,4.037500e+00,1.615000e+00,1.0,6.0,--,--,56.86145,1.0,57.391365,0.529917,57.491726,3.785083,61.2791,1.0,61.279213,61.883987,5.0225377,61.88414,65.92409,--
8,8,7,3,1,8.075000e-01,8.075000e-01,1.0,7.0,--,--,65.936104,2.0,66.6751,0.7389985,66.77544,2.7685015,69.54578,2.0,69.54589,70.151054,4.2149487,70.1512,70.96095,--
9,9,9,3,3,8.075000e-01,2.422500e+00,1.0,8.0,--,--,70.973366,2.0,71.60844,0.635068,71.70878,4.487432,76.1978,8.0,76.197914,76.80308,5.82971,76.80322,77.61251,--
10,10,4,2,1,8.075000e-01,2.422500e+00,1.0,9.0,--,--,77.62336,1.0,78.45844,0.8350895,78.558846,4.2874107,82.84783,7.0,82.84795,83.45302,5.8296657,83.45317,84.26273,--
11,11,6,2,3,2.422500e+00,8.075000e-01,1.0,10.0,--,--,84.27353,2.0,85.308105,1.0345731,85.408455,2.4729269,87.882385,6.0,87.8825,88.48703,4.2135,88.487175,90.91192,--
12,12,1,1,1,2.422500e+00,1.615000e+00,1.0,11.0,--,--,90.915436,1.0,91.85812,0.942693,91.958496,3.372307,95.3329,9.0,95.33302,95.93967,5.0242343,95.93982,98.36391,--
13,13,6,2,3,4.037500e+00,1.615000e+00,1.0,12.0,--,--,98.37625,1.0,99.10838,0.7321357,99.208786,3.5828643,102.792915,1.0,102.79303,103.39801,5.021761,103.398155,107.43758,--
14,14,3,1,3,8.075000e-01,8.075000e-01,1.0,13.0,--,--,107.44052,1.0,108.17469,0.7341674,108.27504,2.7733326,111.05078,4.0,111.0509,111.65452,4.21399,111.654655,112.46488,--
15,15,4,2,1,2.422500e+00,8.075000e-01,1.0,14.0,--,--,112.476364,2.0,113.308075,0.8317137,113.40843,2.6757863,116.08591,2.0,116.08602,116.69144,4.2150745,116.69158,119.11568,--
16,16,9,3,3,8.075000e-01,2.422500e+00,1.0,15.0,--,--,119.129036,2.0,119.65821,0.5291718,119.75854,4.593328,124.353874,6.0,124.35399,124.95908,5.8300505,124.959236,125.76885,--
17,17,2,1,2,8.075000e-01,8.075000e-01,1.0,16.0,--,--,125.77245,1.0,126.60797,0.8355192,126.70832,2.6719809,129.38187,5.0,129.38197,129.98653,4.214067,129.9867,130.79585,--
18,18,1,1,1,2.422500e+00,1.615000e+00,1.0,17.0,--,--,130.79764,1.0,131.74152,0.9438745,131.84187,3.3711255,135.2161,7.0,135.2162,135.82097,5.0233297,135.82112,138.24553,--
19,19,9,3,3,8.075000e-01,1.615000e+00,1.0,18.0,--,--,138.26848,1.0,139.10825,0.8397706,139.2086,3.4752295,142.68585,2.0,142.68597,143.2916,5.023118,143.29175,144.10088,--
20,20,6,2,3,2.422500e+00,8.075000e-01,1.0,19.0,--,--,144.11258,2.0,145.04297,0.9303888,145.1433,2.5771112,147.72287,9.0,147.72299,148.32794,4.2153707,148.3281,150.75244,--
21,21,9,3,3,2.422500e+00,2.422500e+00,1.0,20.0,--,--,150.76573,2.0,151.59239,0.8266557,151.69272,4.295844,155.98962,7.0,155.98975,156.59435,5.8286133,156.5945,159.01921,--
22,22,6,2,3,8.075000e-01,1.615000e+00,1.0,21.0,--,--,159.03084,1.0,159.55783,0.5269926,159.65817,3.7880075,163.4488,4.0,163.44893,164.0526,5.0217547,164.05273,164.86214,--
23,23,1,1,1,8.075000e-01,2.422500e+00,1.0,22.0,--,--,164.86546,2.0,165.80795,0.9424876,165.9083,4.180012,170.09084,1.0,170.09096,170.69595,5.8304996,170.6961,171.50577,--
24,24,4,2,1,8.075000e-01,2.422500e+00,1.0,23.0,--,--,171.51749,2.0,172.24197,0.72449,172.34232,4.39801,176.74281,2.0,176.74294,177.34666,5.8291826,177.34682,178.15678,--
25,25,9,3,3,8.075000e-01,2.422500e+00,1.0,24.0,--,--,178.17012,2.0,178.59108,0.4209573,178.69142,4.701543,183.39464,6.0,183.39476,183.99911,5.8289857,183.99925,184.80864,--
26,26,6,2,3,4.037500e+00,8.075000e-01,1.0,25.0,--,--,184.81972,2.0,185.55821,0.7384952,185.6586,2.7690048,188.43079,9.0,188.43091,189.03465,4.2149386,189.0348,193.07393,--
27,27,7,3,1,8.075000e-01,1.615000e+00,1.0,26.0,--,--,193.0877,1.0,193.72447,0.6367622,193.82486,3.678238,197.5058,7.0,197.5059,198.1106,5.0228906,198.11075,198.92001,--
28,28,3,1,3,2.422500e+00,2.422500e+00,1.0,27.0,--,--,198.92355,1.0,199.44188,0.5183292,199.54222,4.604171,204.14876,4.0,204.14888,204.75397,5.8304067,204.7541,207.17844,--
29,29,7,3,1,8.075000e-01,8.075000e-01,1.0,28.0,--,--,207.19154,1.0,207.50769,0.3161419,207.60806,3.191358,210.80174,8.0,210.80186,211.40688,4.215338,211.40703,212.21675,--
30,30,9,3,3,2.422500e+00,2.422500e+00,1.0,29.0,--,--,212.22885,2.0,212.65788,0.4290343,212.75822,4.6934657,217.45357,7.0,217.45369,218.0579,5.829055,218.05804,220.4824,--
