onset	duration	trial_type	rt	resp	gender	image_left	image_right
0.599675199948251	3.00060879997909	decision	2.03217259980738	left	D	DD017.jpg	DD018.jpg
4.14946770016104	1.01670730020851	loss	NaN	n/a	n/a	DD017.jpg	DD018.jpg
11.116499800235	3.00109189935029	decision	1.78238449990749	left	D	DD035.jpg	DD036.jpg
14.6664030998945	1.01642700005323	win	NaN	n/a	n/a	DD035.jpg	DD036.jpg
21.5994606995955	3.00129380077124	decision	1.78256320022047	left	D	DD021.jpg	DD022.jpg
25.1496737999842	1.0000422000885	loss	NaN	n/a	n/a	DD021.jpg	DD022.jpg
32.0666453996673	3.00079360045493	decision	1.78213830012828	right	S	SD025.jpg	SD026.jpg
35.6163803003728	1.01621009968221	loss	NaN	n/a	n/a	SD025.jpg	SD026.jpg
38.3498638998717	3.00097019970417	decision	2.28206009976566	right	S	SD027.jpg	SD028.jpg
41.8997307000682	1.01663949992508	loss	NaN	n/a	n/a	SD027.jpg	SD028.jpg
44.6326668998227	3.00118120014668	decision	2.0331458998844	left	S	SD023.jpg	SD024.jpg
48.1827643001452	1.01643369998783	win	NaN	n/a	n/a	SD023.jpg	SD024.jpg
50.9165885997936	3.00036829989403	decision	2.0321597000584	right	D	DD037.jpg	DD038.jpg
54.4663046998903	1.01643280033022	win	NaN	n/a	n/a	DD037.jpg	DD038.jpg
59.3160624001175	3.00185459945351	decision	2.03273979946971	left	S	SD011.jpg	SD012.jpg
62.8662852998823	1.00003140047193	loss	NaN	n/a	n/a	SD011.jpg	SD012.jpg
67.682841300033	3.00092789996415	decision	2.2824614001438	left	D	DD009.jpg	DD010.jpg
71.2327963002026	1.01650219969451	win	NaN	n/a	n/a	DD009.jpg	DD010.jpg
73.9664487000555	3.00002889987081	decision	2.03213830012828	left	D	DD027.jpg	DD028.jpg
77.5162663999945	1.00003729946911	win	NaN	n/a	n/a	DD027.jpg	DD028.jpg
82.3493483997881	3.00044670049101	decision	2.03334540035576	right	D	DD015.jpg	DD016.jpg
85.8995537003502	1.00013769976795	loss	NaN	n/a	n/a	DD015.jpg	DD016.jpg
92.8165450002998	3.00058479979634	decision	2.03203769959509	left	S	SD029.jpg	SD030.jpg
96.3662037001923	1.01653749961406	loss	NaN	n/a	n/a	SD029.jpg	SD030.jpg
101.199249699712	3.00168360024691	decision	2.03241700027138	left	S	SD015.jpg	SD016.jpg
104.749462099746	1.01650900021195	win	NaN	n/a	n/a	SD015.jpg	SD016.jpg
111.682800600305	3.00199420005083	decision	2.03289129957557	right	S	SD007.jpg	SD008.jpg
115.232458899729	1.00022790022194	win	NaN	n/a	n/a	SD007.jpg	SD008.jpg
120.049631799571	3.00115590076894	decision	2.28231339994818	left	S	SD017.jpg	SD018.jpg
123.599418699741	1.00011140014976	win	NaN	n/a	n/a	SD017.jpg	SD018.jpg
126.316008499824	3.00136859994382	decision	2.5326490001753	left	D	DD033.jpg	DD034.jpg
129.866172599606	1.0165814999491	win	NaN	n/a	n/a	DD033.jpg	DD034.jpg
132.615851099603	3.00188770052046	decision	2.03259620070457	right	D	DD007.jpg	DD008.jpg
136.166073800065	1.01631639990956	loss	NaN	n/a	n/a	DD007.jpg	DD008.jpg
138.899751399644	3.00101060047746	decision	2.28203869983554	right	D	DD023.jpg	DD024.jpg
142.449385199696	1.0000467998907	loss	NaN	n/a	n/a	DD023.jpg	DD024.jpg
155.682726600207	3.00118419993669	decision	1.78211449924856	right	S	SD009.jpg	SD010.jpg
159.232675500214	1.00012519955635	loss	NaN	n/a	n/a	SD009.jpg	SD010.jpg
164.049313799478	3.00150810088962	decision	2.03251120075583	right	D	DD001.jpg	DD002.jpg
167.599064299837	1.00025869999081	win	NaN	n/a	n/a	DD001.jpg	DD002.jpg
170.349458100274	3.00123269949108	decision	2.28233100008219	right	S	SD019.jpg	SD020.jpg
173.899292199872	1.00001159962267	loss	NaN	n/a	n/a	SD019.jpg	SD020.jpg
180.832955799997	3.00195970013738	decision	1.78273839969188	left	D	DD031.jpg	DD032.jpg
184.382651199587	1.01661729998887	loss	NaN	n/a	n/a	DD031.jpg	DD032.jpg
189.215773300268	3.00204349961132	decision	2.03296049963683	right	S	SD005.jpg	SD006.jpg
192.765686700121	1.00000800006092	win	NaN	n/a	n/a	SD005.jpg	SD006.jpg
195.515763400123	3.00197200011462	decision	1.78298710007221	right	D	DD019.jpg	DD020.jpg
199.065525299869	1.00035690050572	win	NaN	n/a	n/a	DD019.jpg	DD020.jpg
205.982607600279	3.00162540003657	decision	2.0329465996474	right	S	SD013.jpg	SD014.jpg
209.532553499565	1.01669829990715	loss	NaN	n/a	n/a	SD013.jpg	SD014.jpg
216.465792600065	3.00087790004909	decision	2.03240199945867	right	S	SD031.jpg	SD032.jpg
220.015593999997	1.00015239976346	loss	NaN	n/a	n/a	SD031.jpg	SD032.jpg
224.83269380033	3.00091459974647	decision	2.53241489920765	right	D	DD039.jpg	DD040.jpg
228.382573300041	1.01636959984899	loss	NaN	n/a	n/a	DD039.jpg	DD040.jpg
231.131910500117	3.00179389957339	decision	1.53275289945304	right	D	DD005.jpg	DD006.jpg
234.682422500104	1.01675529964268	loss	NaN	n/a	n/a	DD005.jpg	DD006.jpg
241.615381600335	3.00234579946846	decision	2.03399139922112	right	S	SD037.jpg	SD038.jpg
245.165358699858	1.0001424998045	loss	NaN	n/a	n/a	SD037.jpg	SD038.jpg
247.88242749963	3.00124930031598	decision	2.28227390069515	left	S	SD039.jpg	SD040.jpg
251.432434699498	1.01664800010622	win	NaN	n/a	n/a	SD039.jpg	SD040.jpg
