TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,32,2.98,1,16,0,1.0,0.0,4.600983,5.4983044,5.5149727,5.51508,6.515274,6.5154443,1.0,1.0497067,7.565151,10.282001,3.767184,10.282751,13.264169
2,2,3,32,0.5575,1,3,0,1.0,1.0,13.769754,14.747789,14.764924,14.764997,15.764975,15.765117,1.0,0.6999963,16.465113,19.53203,3.7674544,19.532673,20.092009
3,3,2,16,0.5575,1,8,0,1.0,2.0,20.591742,21.581257,21.5985,21.598627,22.59844,22.598583,1.0,0.7166009,23.315184,26.364967,3.766922,26.365606,26.924868
4,4,3,16,0.5575,1,2,0,1.0,3.0,27.50198,28.414965,28.431171,28.431246,29.430996,29.431135,1.0,0.6673345,30.09847,33.19795,3.767339,33.198574,33.757645
5,5,3,32,1.365,1,16,0,1.0,4.0,34.347538,35.24832,35.26504,35.265118,36.265236,36.265377,1.0,0.7330571,36.998432,40.03113,3.766285,40.031765,41.397648
6,6,2,32,4.595,1,8,0,1.0,5.0,41.891575,42.881054,42.898285,42.898357,43.89801,43.89815,1.0,0.7336615,44.631813,47.66469,3.7670753,47.66533,52.26131
7,7,3,32,0.5575,1,16,0,1.0,6.0,52.83316,53.748333,53.7646,53.764732,54.763943,54.764084,1.0,0.7677188,55.531803,58.531,3.7674928,58.53168,59.090946
8,8,2,16,2.98,1,2,0,1.0,7.0,59.59157,60.581116,60.5982,60.598274,61.59811,61.598263,1.0,0.8834958,62.48176,65.36465,3.7669246,65.365295,68.34635
9,9,2,32,0.5575,1,2,0,1.0,8.0,68.84167,69.831055,69.848206,69.848274,70.8481,70.848236,1.0,0.8002356,71.648476,74.61432,3.7666059,74.614944,75.17393
10,10,3,32,2.98,1,0,3,1.0,9.0,75.7052,76.66474,76.681076,76.68115,77.68082,77.680954,2.0,1.5837009,79.264656,81.447815,3.7673955,81.44845,84.42956
11,11,2,16,0.5575,1,0,2,1.0,10.0,84.92502,85.91406,85.93149,85.93156,86.93128,86.93143,2.0,1.150479,88.0819,90.69748,3.7665796,90.698105,91.25731
12,12,2,16,0.5575,1,0,8,1.0,11.0,91.75816,92.74766,92.76475,92.764824,93.764915,93.76506,2.0,1.049835,94.814896,97.53196,3.7674305,97.53259,98.09193
13,13,3,32,2.98,1,0,2,1.0,12.0,98.62695,99.581406,99.597626,99.5977,100.59757,100.59771,2.0,1.1503989,101.74811,104.364456,3.7672799,104.36509,107.347855
14,14,2,32,1.365,1,2,0,1.0,13.0,107.85816,108.84763,108.86465,108.86472,109.864876,109.86501,1.0,1.0331635,110.89818,113.631226,3.7667403,113.63186,114.99804
15,15,2,32,0.5575,1,16,0,1.0,14.0,115.50828,116.497536,116.51466,116.51474,117.51483,117.51497,1.0,0.999652,118.514626,121.281136,3.7667007,121.28178,121.84075
16,16,3,32,1.365,1,0,8,1.0,15.0,122.42174,123.3313,123.34757,123.34764,124.348015,124.34816,2.0,1.0328919,125.38105,128.11702,3.7693882,128.11765,129.48392
17,17,3,16,1.365,1,4,0,1.0,16.0,130.06602,130.98134,130.99745,130.99754,131.99702,131.99716,1.0,0.8839559,132.88112,135.7649,3.7682607,135.76553,137.13155
18,18,3,32,0.5575,1,16,0,1.0,17.0,137.66827,138.63123,138.64754,138.64761,139.64735,139.64749,1.0,0.9505935,140.59808,143.4139,3.7669451,143.41454,143.97386
19,19,2,32,0.5575,1,0,2,1.0,18.0,144.4747,145.46407,145.4813,145.48138,146.4814,146.48155,2.0,1.2832261,147.76477,150.24786,3.7668507,150.2485,150.80768
20,20,2,32,0.5575,1,8,0,1.0,19.0,151.3079,152.29749,152.31456,152.31464,153.3139,153.31406,1.0,0.883977,154.19803,157.08186,3.7683344,157.08249,157.6419
