TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,16,0,1.0,0.0,4.515763,5.504748,5.521987,5.5221,6.5226445,6.5228157,1.0,0.9654574,7.488273,10.290644,3.7684724,10.291422,10.851455
2,2,2,32,1.365,1,0,8,1.0,1.0,11.349084,12.3380375,12.355159,12.355237,13.355639,13.355792,2.0,0.8157672,14.171559,17.12272,3.7674634,17.123383,18.490726
3,3,2,16,0.5575,1,2,0,1.0,2.0,18.998484,19.98801,20.00514,20.005217,21.00468,21.004822,1.0,1.1336628,22.138485,24.771751,3.7675228,24.772457,25.332079
4,4,3,16,0.5575,1,0,8,1.0,3.0,25.904716,26.82168,26.837992,26.83807,27.837755,27.837904,1.0,1.1007497,28.938654,31.605728,3.7683818,31.606396,32.16573
5,5,3,16,2.98,1,8,0,1.0,4.0,32.775547,33.654606,33.67168,33.671757,34.671005,34.671154,2.0,1.4341437,36.105297,38.43803,3.7675061,38.43879,41.42055
6,6,2,32,1.365,1,8,0,1.0,5.0,41.91503,42.904575,42.92176,42.921837,43.92117,43.921318,1.0,1.3169017,45.23822,47.689148,3.7683685,47.689793,49.05569
7,7,2,32,0.5575,1,16,0,1.0,6.0,49.565784,50.554592,50.571644,50.571724,51.571938,51.57209,1.0,1.665968,53.238056,55.339645,3.7681081,55.34031,55.899162
8,8,2,16,2.98,1,2,0,1.0,7.0,56.398884,57.387978,57.40499,57.405075,58.405514,58.40567,1.0,1.4495043,59.855175,62.172092,3.7669642,62.17275,65.1536
9,9,3,16,1.365,1,2,0,1.0,8.0,65.72697,66.63833,66.654526,66.6546,67.65468,67.65482,1.0,1.467093,69.12192,71.420265,3.766028,71.42097,72.78677
10,10,3,32,2.98,1,0,8,1.0,9.0,73.370804,74.27157,74.28833,74.28841,75.288795,75.28895,2.0,1.8828591,77.17181,79.05587,3.7674954,79.05655,82.038124
11,11,3,16,0.5575,1,0,2,1.0,10.0,82.61123,83.53812,83.55493,83.555016,84.555664,84.55582,2.0,0.8827662,85.43858,88.32271,3.7674327,88.32336,88.882286
12,12,2,32,0.5575,1,0,8,1.0,11.0,89.38219,90.37112,90.38834,90.38842,91.389114,91.38926,2.0,1.915214,93.304474,95.156654,3.767939,95.15731,95.7164
13,13,2,32,2.98,1,3,0,1.0,12.0,96.21554,97.20442,97.22162,97.2217,98.22275,98.22289,1.0,0.9322926,99.15519,101.988914,3.7665794,101.9896,104.97187
14,14,2,32,0.5575,1,0,8,1.0,13.0,105.48206,106.47102,106.4882,106.48828,107.48834,107.4885,2.0,1.0000186,108.48852,111.25436,3.7663982,111.255005,111.81471
15,15,2,32,2.98,1,0,2,1.0,14.0,112.31551,113.30448,113.321465,113.32154,114.32108,114.32123,2.0,0.9669022,115.28813,118.088295,3.767624,118.08897,121.07064
16,16,3,16,0.5575,1,0,8,1.0,15.0,121.67904,122.55443,122.571495,122.57157,123.572174,123.57232,1.0,1.032782,124.6051,127.33953,3.7677536,127.34019,127.89966
17,17,2,16,4.595,1,0,8,1.0,16.0,128.39888,129.38779,129.4049,129.40498,130.40562,130.40578,2.0,1.4826066,131.88838,134.17273,3.7674937,134.17339,138.77022
18,18,3,16,0.5575,1,2,0,1.0,17.0,139.35077,140.25473,140.27106,140.27116,141.27162,141.27177,1.0,1.1166332,142.3884,145.03809,3.766892,145.03879,145.5976
19,19,3,32,0.5575,1,8,0,1.0,18.0,146.20682,147.08775,147.10492,147.105,148.10486,148.10501,1.0,1.2833257,149.38834,151.87177,3.7672963,151.87242,152.43124
20,20,2,32,1.365,1,0,8,1.0,19.0,152.93176,153.92099,153.93813,153.9382,154.93802,154.93817,2.0,0.6835702,155.62173,158.7047,3.7670696,158.70537,160.07185
21,21,3,16,1.365,1,1,0,1.0,20.0,160.63098,161.57138,161.58812,161.5882,162.58739,162.58754,1.0,0.8511386,163.43869,166.35373,3.766792,166.35445,167.72061
22,22,2,16,0.5575,1,2,0,1.0,21.0,168.21548,169.20433,169.22144,169.22151,170.2217,170.22185,1.0,0.7332403,170.9551,173.98766,3.7663407,173.9883,174.54872
23,23,3,32,0.5575,1,0,2,1.0,22.0,175.12178,176.03836,176.0546,176.05473,177.0541,177.05424,2.0,0.9006268,177.95486,180.82083,3.7671356,180.82149,181.38147
24,24,3,32,0.5575,1,0,2,1.0,23.0,181.99146,182.87106,182.888,182.88809,183.8891,183.88925,2.0,1.2650524,185.1543,187.65663,3.7679336,187.65729,188.21637
25,25,3,32,4.595,1,16,0,1.0,24.0,188.78377,189.70427,189.72142,189.72151,190.72217,190.72232,1.0,2.1825998,192.90492,194.48964,3.767857,194.4903,199.08621
26,26,2,32,1.365,1,16,0,1.0,25.0,199.5824,200.57083,200.58798,200.58806,201.58852,201.58867,1.0,1.5328226,203.12149,205.35614,3.7680051,205.35678,206.72282
27,27,3,32,1.365,1,3,0,1.0,26.0,207.2539,208.22112,208.23747,208.23756,209.23705,209.2372,1.0,1.0178553,210.25505,213.00467,3.768044,213.00536,214.37122
28,28,2,32,0.5575,1,2,0,1.0,27.0,214.88191,215.87064,215.88799,215.8881,216.88762,216.88777,1.0,0.7664056,217.65417,220.65448,3.7672887,220.65518,221.21492
29,29,3,16,0.5575,1,0,2,1.0,28.0,221.79686,222.70457,222.72087,222.72096,223.72078,223.72093,2.0,1.050592,224.77151,227.48836,3.76799,227.48904,228.04865
30,30,3,16,0.5575,1,8,0,1.0,29.0,228.6407,229.53795,229.55457,229.55464,230.55472,230.55487,1.0,1.9499013,232.50478,234.32245,3.7681327,234.32312,234.88197
31,31,2,16,0.5575,1,0,4,1.0,30.0,235.38174,236.37082,236.38795,236.38803,237.38728,237.38742,2.0,0.616864,238.00429,241.15553,3.7686412,241.15619,241.71588
32,32,3,32,1.365,1,0,8,1.0,31.0,242.27841,243.204,243.22125,243.22134,244.22148,244.22162,2.0,0.8831103,245.10474,247.98853,3.7674482,247.98918,249.35515
33,33,3,32,0.5575,1,2,0,1.0,32.0,249.92989,250.85428,250.87129,250.87141,251.87164,251.8718,1.0,0.9162624,252.78806,255.63815,3.7669091,255.63881,256.19873
34,34,3,32,0.5575,1,0,8,1.0,33.0,256.77094,257.6878,257.70398,257.70407,258.70358,258.70374,2.0,1.4008626,260.1046,262.4707,3.7675226,262.4714,263.03156
35,35,2,32,2.98,1,2,0,1.0,34.0,263.5319,264.52072,264.5377,264.53778,265.53775,265.5379,1.0,0.8999062,266.4378,269.30463,3.767269,269.3053,272.28662
36,36,3,16,0.5575,1,4,0,1.0,35.0,272.8542,273.77118,273.7873,273.78738,274.78708,274.78723,1.0,1.050803,275.83804,278.5546,3.767922,278.55527,279.1148
37,37,2,16,0.5575,1,8,0,1.0,36.0,279.61502,280.60394,280.62106,280.6212,281.6217,281.62186,1.0,1.2155944,282.83743,285.38962,3.7682998,285.39026,285.95032
38,38,3,32,1.365,1,0,2,1.0,37.0,286.5251,287.43784,287.45398,287.45404,288.45367,288.45383,2.0,1.4507663,289.9046,292.22052,3.7672522,292.2212,293.5878
39,39,3,32,6.21,1,0,3,1.0,38.0,294.16574,295.08725,295.1045,295.10455,296.10522,296.10538,2.0,0.9155352,297.02094,299.87265,3.7678285,299.87332,306.08527
40,40,2,16,0.5575,1,8,0,1.0,39.0,306.58163,307.57062,307.58774,307.5878,308.5882,308.58835,1.0,1.2996156,309.88797,312.3553,3.7675028,312.35596,312.91492
41,41,2,16,0.5575,1,2,0,1.0,40.0,313.41458,314.4039,314.42102,314.4211,315.42163,315.42178,1.0,0.9328303,316.3546,319.18875,3.767514,319.1894,319.7497
42,42,3,16,1.365,1,8,0,1.0,41.0,320.36026,321.23718,321.25436,321.25443,322.25363,322.25378,2.0,1.267012,323.5208,326.0203,3.767115,326.02103,327.38864
43,43,2,16,0.5575,1,0,1,1.0,42.0,327.89822,328.88724,328.90424,328.90433,329.90445,329.90457,2.0,1.0500551,330.95465,333.67072,3.7666874,333.6714,334.2303
44,44,2,32,2.98,1,0,2,1.0,43.0,334.73154,335.72055,335.73752,335.7376,336.73758,336.73773,2.0,1.166371,337.9041,340.50467,3.7674975,340.50534,343.48663
45,45,2,32,4.595,1,0,3,1.0,44.0,343.98172,344.97055,344.98752,344.98758,345.98688,345.98703,2.0,0.7173368,346.70438,349.75342,3.7669308,349.75406,354.3507
46,46,2,32,1.365,1,0,2,1.0,45.0,354.84827,355.83707,355.85416,355.85422,356.85355,356.85367,2.0,0.9170942,357.77078,360.61978,3.766654,360.62045,361.98636
47,47,3,16,1.365,1,4,0,1.0,46.0,362.55548,363.47083,363.48706,363.48712,364.48758,364.48773,1.0,1.149747,365.63748,368.25464,3.7674637,368.2553,369.6223
48,48,3,16,1.365,1,0,1,1.0,47.0,370.2065,371.12088,371.137,371.13705,372.1366,372.13675,2.0,1.1009394,373.23767,375.90454,3.7683403,375.90518,377.2727
