TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,1,0,2,8.075000e-01,1.0,0.0,4.022176,2.0,4,5.7302384,low,1.7080626,1.2919374,6.250187,10.772209,10.775114,12.776897,8.754722,12.777345,13.580897
2,2,4,2,3,1,2,2.422500e+00,1.0,1.0,13.607278,2.0,2,15.530915,low,1.9236377,1.0763623,16.050558,20.357313,20.359621,22.36176,8.754481,22.362143,24.779993
3,3,8,2,1,0,5.000000e-01,8.075000e-01,1.0,2.0,24.784075,2.0,2,26.147118,low,1.363044,1.636956,26.66713,30.0349,30.0368,32.03882,7.254745,32.039196,32.842537
4,4,4,0,1,1,2,8.075000e-01,1.0,3.0,32.84711,2.0,0,34.24766,low,1.40055,1.59945,34.768044,39.597225,39.59734,41.59888,8.75177,41.59926,42.404884
5,5,4,2,2,1,5.000000e-01,8.882500e+00,1.0,4.0,42.52524,2.0,2,43.830948,low,1.3057053,1.6942947,44.35006,47.77503,47.77692,49.778553,7.2533116,49.77893,58.658855
6,6,8,4,3,0,5.000000e-01,2.422500e+00,1.0,5.0,58.670803,1.0,8,60.18032,high,1.5095172,1.4904828,60.699993,63.922012,63.923943,65.92548,7.2546844,65.925865,68.34395
7,7,8,2,2,0,5.000000e-01,8.075000e-01,1.0,6.0,68.45355,2.0,2,69.947075,low,1.4935223,1.5064777,70.466255,73.704285,73.706,75.70779,7.2542386,75.70816,76.5118
8,8,8,2,3,0,2,2.422500e+00,1.0,7.0,76.521255,2.0,2,77.980286,low,1.4590364,1.5409636,78.49999,83.27141,83.273384,85.27482,8.753569,85.2752,87.69479
9,9,0,2,1,0,5.000000e-01,8.075000e-01,1.0,8.0,87.699066,2.0,2,88.88079,high,1.1817195,1.8182805,89.400024,92.95014,92.95217,94.954704,7.255633,94.95509,95.75745
10,10,4,2,1,0,5.000000e-01,8.075000e-01,1.0,9.0,95.760765,2.0,2,97.49701,low,1.7362468,1.2637532,98.01625,101.01126,101.01166,103.01391,7.2531443,103.01429,103.81869
11,11,2,0,2,1,5.000000e-01,4.037500e+00,1.0,10.0,103.93197,2.0,0,105.91396,low,1.9819996,1.0180004,106.43406,109.18252,109.18263,111.184135,7.2521653,111.18452,115.21877
12,12,0,2,1,1,5.000000e-01,8.075000e-01,1.0,11.0,115.22422,1.0,0,116.74729,low,1.5230746,1.4769254,117.26697,120.47379,120.47391,122.47585,7.2516336,122.47623,123.28156
13,13,8,0,1,0,2,8.075000e-01,1.0,12.0,123.28599,2.0,0,125.06408,low,1.7780936,1.2219064,125.58425,130.03696,130.0371,132.0387,8.75271,132.03908,132.84338
14,14,2,8,3,1,5.000000e-01,8.075000e-01,1.0,13.0,132.85571,1.0,2,134.26347,low,1.4077554,1.5922446,134.78299,138.10545,138.10732,140.10895,7.25323,140.10931,140.91364
15,15,2,8,1,0,5.000000e-01,2.422500e+00,1.0,14.0,140.91661,1.0,2,142.38019,low,1.4635776,1.5364224,142.89966,146.16681,146.16876,148.17079,7.2541933,148.17117,150.58977
16,16,8,2,1,1,5.000000e-01,8.075000e-01,1.0,15.0,150.59438,2.0,2,152.09685,low,1.5024766,1.4975234,152.61691,155.84479,155.84691,157.84944,7.2550645,157.84996,158.65276
17,17,2,0,2,0,2,2.422500e+00,1.0,16.0,158.76715,1.0,2,160.93057,high,2.1634133,0.8365866,161.44966,165.51744,165.5192,167.52174,8.754594,167.52214,169.94072
