Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,1,0,5.000000e-01,2.422500e+00
2,2,8,2,1,5.000000e-01,2.422500e+00
3,0,8,2,1,2,8.075000e-01
4,2,8,3,0,5.000000e-01,2.422500e+00
5,2,8,2,0,5.000000e-01,5.652500e+00
6,2,8,2,1,5.000000e-01,8.075000e-01
7,8,0,3,1,2,8.075000e-01
8,8,2,3,0,5.000000e-01,4.037500e+00
9,0,2,1,1,2,8.882500e+00
10,4,8,2,1,5.000000e-01,5.652500e+00
11,8,0,1,1,2,4.037500e+00
12,0,4,2,1,5.000000e-01,2.422500e+00
13,8,0,2,0,3.500000e+00,2.422500e+00
14,2,4,3,0,3.500000e+00,4.037500e+00
15,2,8,2,0,2,8.075000e-01
16,8,4,3,1,5.000000e-01,8.075000e-01
17,0,4,3,1,5.000000e-01,8.075000e-01
18,4,0,1,0,5.000000e-01,8.075000e-01
19,2,8,3,1,5.000000e-01,8.075000e-01
20,2,4,1,1,2,8.075000e-01
21,2,4,1,0,5.000000e-01,8.075000e-01
22,8,2,1,1,5.000000e-01,2.422500e+00
23,0,4,3,0,2,8.075000e-01
24,4,2,2,1,2,8.075000e-01
25,4,8,1,1,2,8.075000e-01
26,0,2,2,0,5.000000e-01,4.037500e+00
27,2,4,3,1,2,2.422500e+00
28,0,4,1,1,3.500000e+00,7.267500e+00
29,2,8,3,1,5.000000e-01,8.075000e-01
30,4,0,2,0,5.000000e-01,2.422500e+00
31,0,2,3,0,3.500000e+00,7.267500e+00
32,0,8,3,0,5.000000e-01,8.075000e-01
33,8,4,1,0,2,8.075000e-01
34,8,4,3,0,2,2.422500e+00
35,8,0,1,0,5.000000e-01,8.075000e-01
36,2,8,1,1,5.000000e-01,8.075000e-01
37,2,0,3,1,5.000000e-01,2.422500e+00
38,2,0,2,1,5.000000e-01,4.037500e+00
39,0,2,1,0,2,8.075000e-01
40,8,2,1,0,2,8.075000e-01
41,8,4,2,0,5.000000e-01,8.075000e-01
42,2,4,2,0,2,2.422500e+00
