TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,1,0,5.000000e-01,5.652500e+00,1.0,0.0,4.013274,1.0,0,5.756664,low,1.7433897,1.2566103,6.2761097,9.263418,9.263569,11.264888,7.2516136,11.265332,16.915577
2,2,2,0,2,1,5.000000e-01,8.075000e-01,1.0,1.0,17.02838,1.0,2,18.822758,high,1.7943783,1.2056217,19.342327,22.278456,22.280357,24.281933,7.253554,24.28232,25.086605
3,3,4,8,1,1,2,2.422500e+00,1.0,2.0,25.092094,1.0,4,27.006357,low,1.9142632,1.0857368,27.52693,31.842772,31.845114,33.847687,8.755593,33.84807,36.26627
4,4,4,0,1,1,2,8.075000e-01,1.0,3.0,36.269436,2.0,0,37.5728,low,1.3033639,1.6966361,38.092922,43.020638,43.020752,45.023224,8.753785,45.023598,45.826786
5,5,0,2,1,1,2,8.882500e+00,1.0,4.0,45.83122,1.0,0,47.50656,low,1.6753414,1.3246586,48.02592,52.581757,52.581875,54.583454,8.752234,54.58383,63.46427
6,6,2,0,3,0,5.000000e-01,8.075000e-01,1.0,5.0,63.475956,1.0,2,64.92322,high,1.4472617,1.5527383,65.44203,68.726135,68.72829,70.7314,7.255443,70.73178,71.53377
7,7,4,0,3,0,2,8.075000e-01,1.0,6.0,71.543365,2.0,0,73.67318,low,2.1298141,0.8701859,74.19287,78.29453,78.29465,80.29671,8.753344,80.29709,81.101845
8,8,4,8,3,0,5.000000e-01,8.075000e-01,1.0,7.0,81.11146,1.0,4,82.606674,low,1.4952164,1.5047836,83.125885,86.36229,86.362686,88.36468,7.2532244,88.36506,89.16919
9,9,4,2,2,0,2,8.075000e-01,1.0,8.0,89.2801,2.0,2,90.62262,low,1.3425149,1.6574851,91.14204,96.03077,96.03268,98.035355,8.755255,98.03575,98.837715
10,10,2,8,1,1,2,4.037500e+00,1.0,9.0,98.84301,1.0,2,100.272835,low,1.4298224,1.5701776,100.79294,105.59359,105.595566,107.598724,8.755712,107.59913,111.63129
11,11,0,4,1,0,3.500000e+00,2.422500e+00,1.0,10.0,111.63557,1.0,0,112.95643,low,1.3208611,1.6791389,113.47571,119.88578,119.8859,121.88771,10.252141,121.888084,124.30922
12,12,8,4,3,1,5.000000e-01,8.075000e-01,1.0,11.0,124.319786,2.0,4,125.90648,low,1.5866956,1.4133044,126.42598,129.57013,129.57205,131.57436,7.254573,131.57474,132.37874
13,13,4,2,1,1,5.000000e-01,7.267500e+00,1.0,12.0,132.38402,2.0,2,133.87247,low,1.4884412,1.5115588,134.39182,137.63438,137.6363,139.63808,7.254059,139.63846,146.90169
14,14,8,2,1,1,2,8.075000e-01,1.0,13.0,146.905,2.0,2,148.13971,low,1.2347072,1.7652928,148.65901,153.65564,153.65602,155.65813,8.753127,155.65851,156.46268
15,15,0,8,1,0,2,8.075000e-01,1.0,14.0,156.46703,1.0,0,157.97249,low,1.5054559,1.4945441,158.49182,163.21738,163.2175,165.2191,8.752067,165.21948,166.02466
16,16,4,2,3,1,5.000000e-01,8.075000e-01,1.0,15.0,166.03625,2.0,2,167.80632,low,1.770067,1.229933,168.32591,171.28688,171.28905,173.29051,7.254261,173.2909,174.0947
17,17,4,0,3,1,5.000000e-01,8.075000e-01,1.0,16.0,174.10406,1.0,4,176.57301,high,2.4689543,0.5310457,177.09184,179.35435,179.35474,181.35701,7.252941,181.35739,182.16266
18,18,8,2,2,0,2,4.037500e+00,1.0,17.0,182.27533,2.0,2,184.02245,low,1.7471093,1.2528907,184.54189,189.02649,189.02821,191.03065,8.755318,191.03104,195.06361
