Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,2,4,3,1,5.000000e-01,2.422500e+00
2,0,8,3,0,5.000000e-01,8.075000e-01
3,0,4,3,1,3.500000e+00,8.075000e-01
4,0,2,3,1,3.500000e+00,8.075000e-01
5,2,8,2,0,5.000000e-01,4.037500e+00
6,4,2,1,1,5.000000e-01,8.075000e-01
7,8,4,3,0,5.000000e-01,7.267500e+00
8,0,8,2,1,2,8.075000e-01
9,2,8,3,1,5.000000e-01,2.422500e+00
10,8,4,2,0,5.000000e-01,8.075000e-01
11,8,2,2,1,5.000000e-01,2.422500e+00
12,4,8,1,1,2,8.075000e-01
13,2,0,1,0,5.000000e-01,2.422500e+00
14,8,0,3,1,2,2.422500e+00
15,4,8,2,1,5.000000e-01,8.075000e-01
16,4,2,2,0,2,4.037500e+00
17,0,2,1,1,2,2.422500e+00
18,4,0,1,0,2,8.075000e-01
19,8,2,1,1,5.000000e-01,8.075000e-01
20,4,0,3,0,3.500000e+00,4.037500e+00
21,2,8,1,0,2,8.075000e-01
22,8,2,3,1,5.000000e-01,7.267500e+00
23,2,8,2,0,2,2.422500e+00
24,4,2,2,1,5.000000e-01,2.422500e+00
25,4,2,1,0,5.000000e-01,8.075000e-01
26,8,2,2,1,5.000000e-01,4.037500e+00
27,2,8,3,0,5.000000e-01,2.422500e+00
28,2,8,1,0,3.500000e+00,2.422500e+00
29,0,4,2,1,2,8.882500e+00
30,2,8,3,0,5.000000e-01,5.652500e+00
31,0,2,2,1,2,4.037500e+00
32,8,4,1,0,2,8.075000e-01
33,0,2,3,0,5.000000e-01,8.075000e-01
34,8,2,1,1,5.000000e-01,5.652500e+00
35,8,0,2,0,5.000000e-01,8.075000e-01
36,4,8,3,1,5.000000e-01,8.075000e-01
37,0,4,2,0,5.000000e-01,8.075000e-01
38,2,4,3,0,5.000000e-01,8.075000e-01
39,2,0,2,0,2,8.075000e-01
40,8,0,1,1,2,2.422500e+00
41,8,0,1,0,2,8.075000e-01
42,4,0,1,1,2,8.075000e-01
