TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,8,4,1,0,2,8.075000e-01,1.0,0.0,4.0213575,1.0,8,5.9507313,high,1.9293735,1.0706265,6.470121,10.772604,10.775431,12.778794,8.757437,12.779236,13.578476
2,2,4,2,3,1,2,2.422500e+00,1.0,1.0,13.651788,1.0,4,15.900789,high,2.2490015,0.7509985,16.421484,20.401775,20.40418,22.406193,8.754405,22.406576,24.82478
3,3,8,2,1,0,5.000000e-01,8.075000e-01,1.0,2.0,24.828957,1.0,8,27.217297,high,2.3883398,0.6116602,27.736116,30.080168,30.082174,32.083755,7.2547975,32.084126,32.886425
4,4,4,0,1,1,2,8.075000e-01,1.0,3.0,32.891453,2.0,0,34.85062,low,1.959168,1.040832,35.37001,39.641808,39.641926,41.64388,8.75243,41.644257,42.449768
5,5,4,2,2,1,5.000000e-01,8.882500e+00,1.0,4.0,42.56731,2.0,2,44.85105,low,2.283743,0.716257,45.37016,47.817562,47.819427,49.821747,7.254439,49.822136,58.699234
6,6,8,4,3,0,5.000000e-01,2.422500e+00,1.0,5.0,58.767647,1.0,8,60.483505,high,1.7158585,1.2841415,61.00407,64.01877,64.02074,66.02272,7.2550764,66.02311,68.440704
7,7,8,2,2,0,5.000000e-01,8.075000e-01,1.0,6.0,68.55431,2.0,2,70.05057,low,1.4962548,1.5037452,70.570564,73.80517,73.80695,75.80874,7.254426,75.80912,76.61276
8,8,8,2,3,0,2,2.422500e+00,1.0,7.0,76.6783,1.0,8,78.25094,high,1.5726337,1.4273663,78.77089,83.42874,83.4306,85.43274,8.754438,85.43312,87.85179
9,9,0,2,1,0,5.000000e-01,8.075000e-01,1.0,8.0,87.85686,2.0,2,90.05061,high,2.193757,0.8062429,90.56987,93.10733,93.10984,95.11175,7.254891,95.11213,95.915245
10,10,4,2,1,0,5.000000e-01,8.075000e-01,1.0,9.0,95.91857,1.0,4,97.350784,high,1.4322153,1.5677847,97.86987,101.169624,101.17003,103.172295,7.253723,103.172676,103.97761
11,11,2,0,2,1,5.000000e-01,4.037500e+00,1.0,10.0,104.0908,2.0,0,105.56725,low,1.4764503,1.5235497,106.08598,109.34125,109.34137,111.34268,7.2518864,111.34306,115.37923
12,12,0,2,1,1,5.000000e-01,8.075000e-01,1.0,11.0,115.384544,2.0,2,117.55029,high,2.1657498,0.8342503,118.0709,120.63467,120.636765,122.63933,7.2547836,122.63972,123.44264
13,13,8,0,1,0,2,8.075000e-01,1.0,12.0,123.44719,2.0,0,125.54981,low,2.1026263,0.8973736,126.06944,130.19734,130.19745,132.19888,8.751695,132.19928,133.00461
14,14,2,8,3,1,5.000000e-01,8.075000e-01,1.0,13.0,133.07288,2.0,8,135.20049,high,2.1275985,0.8724015,135.7209,138.32281,138.32472,140.32628,7.2534027,140.32666,141.13087
15,15,2,8,1,0,5.000000e-01,2.422500e+00,1.0,14.0,141.13457,1.0,2,143.33362,low,2.1990469,0.8009532,143.85278,146.38567,146.38759,148.38974,7.255171,148.39012,150.80739
16,16,8,2,1,1,5.000000e-01,8.075000e-01,1.0,15.0,150.81183,2.0,2,152.53378,low,1.7219526,1.2780474,153.05318,156.06259,156.06458,158.06668,7.2548532,158.06706,158.86966
17,17,2,0,2,0,2,2.422500e+00,1.0,16.0,158.983,2.0,0,160.6338,low,1.6508086,1.3491914,161.15294,165.73302,165.73314,167.73457,8.751575,167.73497,170.15555
18,18,2,0,3,0,5.000000e-01,8.075000e-01,1.0,17.0,170.22128,1.0,2,172.25052,high,2.029241,0.9707589,172.77104,175.4716,175.47346,177.47559,7.2543077,177.47598,178.2791
19,19,4,8,2,1,5.000000e-01,8.075000e-01,1.0,18.0,178.39629,2.0,8,180.05049,high,1.654205,1.345795,180.57095,183.64723,183.6492,185.65073,7.2544284,185.65111,186.45454
20,20,0,2,3,1,2,8.075000e-01,1.0,19.0,186.52235,1.0,0,189.33336,low,2.811006,0.1889939,189.85391,193.27357,193.2737,195.27534,8.752985,195.27574,196.0805
21,21,4,2,1,1,3.500000e+00,4.037500e+00,1.0,20.0,196.08542,2.0,2,198.23392,low,2.148502,0.8514978,198.7538,204.3355,204.33759,206.34062,10.255202,206.34102,210.37332
