onset	duration	trial_type	response_time	trust_value	choice	cLow	cHigh
4.009001	1.508522	choice_computer	1.508522	0	low	0	8
16.981539	1.236364	choice_friend	1.236364	8	high	0	8
22.234816	1.000000	outcome_friend_recip	1.236364	8	high	0	8
25.153230	1.414578	choice_stranger	1.414578	2	low	2	8
30.405840	1.000000	outcome_stranger_recip	1.414578	2	low	2	8
33.215480	1.335341	choice_computer	1.335341	4	low	4	8
38.468357	1.000000	outcome_computer_recip	1.335341	4	low	4	8
41.344870	1.422992	choice_friend	1.422992	4	high	0	4
48.098210	1.000000	outcome_friend_recip	1.422992	4	high	0	4
50.908120	1.393175	choice_computer	1.393175	2	low	2	8
56.161070	1.000000	outcome_computer_defect	1.393175	2	low	2	8
62.200370	1.283701	choice_computer	1.283701	0	low	0	8
73.486060	1.347934	choice_stranger	1.347934	2	low	2	8
80.238760	1.000000	outcome_stranger_defect	1.347934	2	low	2	8
83.156120	1.428313	choice_stranger	1.428313	0	low	0	4
96.057434	1.476917	choice_stranger	1.476917	2	low	2	8
101.309770	1.000000	outcome_stranger_recip	1.476917	2	low	2	8
104.227040	1.424070	choice_stranger	1.424070	4	low	4	8
109.478350	1.000000	outcome_stranger_recip	1.424070	4	low	4	8
112.395454	1.655476	choice_stranger	1.655476	0	low	0	2
122.025240	1.525762	choice_friend	1.525762	4	high	0	4
127.278000	1.000000	outcome_friend_defect	1.525762	4	high	0	4
131.768750	1.398904	choice_friend	1.398904	2	high	0	2
138.519030	1.000000	outcome_friend_defect	1.398904	2	high	0	2
141.332730	1.784357	choice_computer	1.784357	2	low	2	4
146.585330	1.000000	outcome_computer_recip	1.784357	2	low	2	4
149.394200	1.206157	choice_computer	1.206157	2	low	2	8
154.646650	1.000000	outcome_computer_defect	1.206157	2	low	2	8
159.071490	1.329333	choice_computer	1.329333	2	low	2	8
164.323990	1.000000	outcome_computer_recip	1.329333	2	low	2	8
167.131680	1.319119	choice_computer	1.319119	2	low	2	8
172.382310	1.000000	outcome_computer_recip	1.319119	2	low	2	8
175.193310	1.474270	choice_computer	1.474270	0	low	0	4
184.822780	1.494816	choice_friend	1.494816	8	high	2	8
191.574600	1.000000	outcome_friend_defect	1.494816	8	high	2	8
197.722340	1.328554	choice_stranger	1.328554	2	low	2	4
205.974560	1.000000	outcome_stranger_recip	1.328554	2	low	2	4
210.475340	1.525500	choice_friend	1.525500	8	high	4	8
215.727900	1.000000	outcome_friend_defect	1.525500	8	high	4	8
221.769180	1.398332	choice_computer	1.398332	0	low	0	4
231.446440	1.487508	choice_computer	1.487508	4	low	4	8
238.198610	1.000000	outcome_computer_defect	1.487508	4	low	4	8
242.732700	1.268275	choice_stranger	1.268275	0	low	0	8
252.515340	1.285015	choice_stranger	1.285015	0	low	0	8
260.645700	1.471680	choice_friend	1.471680	8	high	0	8
267.397640	1.000000	outcome_friend_defect	1.471680	8	high	0	8
270.274700	1.408711	choice_friend	1.408711	2	high	0	2
275.526900	1.000000	outcome_friend_recip	1.408711	2	high	0	2
278.444850	1.255778	choice_stranger	1.255778	2	low	2	8
285.197720	1.000000	outcome_stranger_defect	1.255778	2	low	2	8
288.115420	1.284794	choice_stranger	1.284794	4	high	0	4
296.367860	1.000000	outcome_stranger_recip	1.284794	4	high	0	4
300.900100	1.567099	choice_stranger	1.567099	4	low	4	8
307.652040	1.000000	outcome_stranger_defect	1.567099	4	low	4	8
310.526400	1.356827	choice_friend	1.356827	8	high	4	8
318.777900	1.000000	outcome_friend_recip	1.356827	8	high	4	8
326.435580	1.414352	choice_computer	1.414352	0	low	0	2
335.995100	1.172188	choice_computer	1.172188	0	low	0	2
344.122340	1.410981	choice_friend	1.410981	8	high	2	8
350.873300	1.000000	outcome_friend_recip	1.410981	8	high	2	8
360.254100	1.679404	choice_stranger	1.679404	2	low	2	4
365.505770	1.000000	outcome_stranger_defect	1.679404	2	low	2	4
369.996900	1.302929	choice_friend	1.302929	4	high	2	4
375.249800	1.000000	outcome_friend_recip	1.302929	4	high	2	4
384.582300	1.484285	choice_friend	1.484285	8	high	2	8
389.835270	1.000000	outcome_friend_defect	1.484285	8	high	2	8
394.322450	1.410842	choice_friend	1.410842	4	high	2	4
399.574280	1.000000	outcome_friend_defect	1.410842	4	high	2	4
405.723850	1.192697	choice_stranger	1.192697	2	high	0	2
413.976800	1.000000	outcome_stranger_recip	1.192697	2	high	0	2
418.467400	1.333216	choice_friend	1.333216	8	high	2	8
425.219480	1.000000	outcome_friend_recip	1.333216	8	high	2	8
428.030850	1.469263	choice_computer	1.469263	2	low	2	4
433.284100	1.000000	outcome_computer_defect	1.469263	2	low	2	4
