nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,4.595,1,3,0
2,2,32,2.98,1,8,0
3,2,32,1.365,1,2,0
4,3,16,0.5575,1,0,8
5,2,32,0.5575,1,0,16
6,2,32,0.5575,1,0,16
7,2,32,0.5575,1,3,0
8,3,32,0.5575,1,0,3
9,3,16,6.21,1,4,0
10,2,32,1.365,1,0,2
11,3,32,0.5575,1,3,0
12,3,16,1.365,1,0,8
13,3,32,2.98,1,0,2
14,3,16,4.595,1,0,4
15,3,16,2.98,1,1,0
16,2,16,0.5575,1,4,0
17,2,32,1.365,1,0,8
18,3,32,1.365,1,0,3
19,2,16,0.5575,1,1,0
20,3,32,0.5575,1,0,16
21,2,32,1.365,1,0,8
22,3,16,0.5575,1,0,1
23,2,16,0.5575,1,4,0
24,2,16,1.365,1,1,0
25,3,32,0.5575,1,0,8
26,3,32,0.5575,1,0,3
27,3,16,4.595,1,0,1
28,3,16,0.5575,1,4,0
29,3,32,0.5575,1,0,16
30,2,32,0.5575,1,3,0
31,2,32,1.365,1,0,2
32,3,32,0.5575,1,2,0
33,2,32,2.98,1,0,16
34,3,32,0.5575,1,3,0
35,3,16,1.365,1,4,0
36,2,16,1.365,1,2,0
37,2,16,2.98,1,2,0
38,2,16,0.5575,1,4,0
39,2,16,0.5575,1,0,8
40,3,32,0.5575,1,2,0
41,3,16,0.5575,1,8,0
42,3,32,0.5575,1,0,16
43,2,16,2.98,1,0,8
44,2,16,2.98,1,0,8
45,3,32,1.365,1,0,8
46,2,32,0.5575,1,0,3
47,2,16,1.365,1,1,0
48,2,32,1.365,1,0,3
