nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,0,1
2,3,16,0.5575,1,4,0
3,3,32,1.365,1,0,8
4,3,16,1.365,1,2,0
5,2,16,0.5575,1,0,1
6,2,16,1.365,1,2,0
7,2,16,1.365,1,4,0
8,3,32,0.5575,1,0,16
9,2,16,4.595,1,0,2
10,3,16,1.365,1,0,2
11,2,16,0.5575,1,2,0
12,3,16,2.98,1,0,1
13,2,32,1.365,1,0,3
14,3,32,2.98,1,0,3
15,2,32,0.5575,1,0,16
16,2,16,4.595,1,1,0
17,2,16,1.365,1,2,0
18,3,16,0.5575,1,0,2
19,2,32,0.5575,1,8,0
20,2,16,1.365,1,0,8
21,2,32,2.98,1,0,8
22,2,32,2.98,1,0,3
23,2,32,0.5575,1,0,16
24,2,16,6.21,1,8,0
25,3,32,2.98,1,16,0
26,2,16,0.5575,1,0,1
27,2,32,0.5575,1,16,0
28,3,16,0.5575,1,0,8
29,3,32,0.5575,1,0,8
30,2,16,0.5575,1,8,0
31,2,32,0.5575,1,0,2
32,3,32,0.5575,1,0,8
33,3,16,0.5575,1,1,0
34,3,16,2.98,1,8,0
35,2,32,4.595,1,0,8
36,2,16,2.98,1,0,4
37,3,32,1.365,1,2,0
38,3,32,0.5575,1,2,0
39,2,32,0.5575,1,0,2
40,3,32,1.365,1,0,3
41,3,32,0.5575,1,16,0
42,2,16,1.365,1,4,0
43,2,16,0.5575,1,1,0
44,3,32,0.5575,1,2,0
45,3,32,0.5575,1,0,16
46,3,32,0.5575,1,0,3
47,3,32,1.365,1,0,8
48,3,32,0.5575,1,0,8
