nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,3,32,0.5575,1,0,2
3,3,32,0.5575,1,0,8
4,3,32,1.365,1,8,0
5,3,16,0.5575,1,0,8
6,2,32,0.5575,1,0,3
7,2,32,1.365,1,0,16
8,2,16,0.5575,1,2,0
9,3,32,1.365,1,0,3
10,3,16,1.365,1,0,8
11,3,16,0.5575,1,0,4
12,2,16,1.365,1,1,0
13,2,32,2.98,1,0,3
14,3,16,0.5575,1,8,0
15,3,16,1.365,1,2,0
16,2,16,1.365,1,0,1
17,2,32,0.5575,1,0,16
18,2,16,4.595,1,0,8
19,3,32,4.595,1,2,0
20,3,16,0.5575,1,1,0
21,2,16,4.595,1,0,1
22,2,32,0.5575,1,0,3
23,3,16,0.5575,1,2,0
24,3,32,0.5575,1,16,0
25,3,32,0.5575,1,0,8
26,2,32,0.5575,1,0,8
27,2,32,0.5575,1,0,8
28,3,32,0.5575,1,8,0
29,2,16,1.365,1,0,8
30,2,32,0.5575,1,8,0
31,3,16,1.365,1,2,0
32,2,32,2.98,1,3,0
33,3,32,2.98,1,0,2
34,2,16,1.365,1,4,0
35,3,16,0.5575,1,0,8
36,2,32,1.365,1,16,0
37,3,16,0.5575,1,8,0
38,3,16,2.98,1,0,1
39,2,32,2.98,1,0,3
40,3,16,2.98,1,0,2
41,2,32,1.365,1,0,2
42,2,16,6.21,1,1,0
43,2,16,0.5575,1,8,0
44,2,32,0.5575,1,8,0
45,2,32,1.365,1,0,2
46,3,16,0.5575,1,1,0
47,2,32,2.98,1,0,8
48,3,16,0.5575,1,0,2
