nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,2
2,2,32,0.5575,1,0,16
3,2,16,0.5575,1,4,0
4,3,32,0.5575,1,0,16
5,2,16,0.5575,1,2,0
6,3,32,2.98,1,3,0
7,2,16,0.5575,1,4,0
8,2,16,0.5575,1,0,4
9,2,16,0.5575,1,0,4
10,2,32,0.5575,1,0,16
11,2,16,1.365,1,1,0
12,2,32,1.365,1,0,2
13,2,32,1.365,1,3,0
14,2,32,1.365,1,0,16
15,3,16,1.365,1,1,0
16,3,32,1.365,1,0,2
17,3,32,2.98,1,8,0
18,3,32,0.5575,1,3,0
19,3,32,4.595,1,3,0
20,3,32,1.365,1,8,0
21,3,32,2.98,1,0,2
22,3,32,0.5575,1,2,0
23,2,16,2.98,1,0,1
24,3,16,2.98,1,0,8
25,3,32,2.98,1,8,0
26,3,16,0.5575,1,8,0
27,2,16,1.365,1,0,8
28,2,32,0.5575,1,0,2
29,3,32,0.5575,1,0,8
30,2,16,0.5575,1,0,2
31,2,16,0.5575,1,0,2
32,2,32,1.365,1,2,0
33,2,16,0.5575,1,0,8
34,3,32,0.5575,1,0,16
35,2,16,4.595,1,4,0
36,3,16,4.595,1,0,2
37,3,16,1.365,1,4,0
38,3,32,0.5575,1,0,2
39,3,32,1.365,1,8,0
40,2,16,0.5575,1,4,0
41,2,32,0.5575,1,3,0
42,2,16,0.5575,1,1,0
43,3,16,0.5575,1,1,0
44,3,16,2.98,1,8,0
45,2,32,0.5575,1,0,3
46,3,32,1.365,1,0,16
47,3,16,6.21,1,2,0
48,2,16,1.365,1,8,0
