nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,16,0
2,3,32,1.365,1,0,2
3,2,16,0.5575,1,2,0
4,2,32,1.365,1,0,8
5,2,32,0.5575,1,0,2
6,2,16,1.365,1,1,0
7,3,32,4.595,1,8,0
8,3,16,1.365,1,1,0
9,2,32,0.5575,1,0,16
10,3,16,0.5575,1,1,0
11,3,16,0.5575,1,0,4
12,2,16,0.5575,1,2,0
13,2,32,0.5575,1,0,2
14,2,16,4.595,1,0,1
15,2,16,6.21,1,0,4
16,3,32,2.98,1,16,0
17,3,32,1.365,1,8,0
18,3,16,0.5575,1,0,4
19,3,32,2.98,1,0,16
20,2,16,2.98,1,8,0
21,3,32,2.98,1,3,0
22,3,32,0.5575,1,3,0
23,2,32,4.595,1,16,0
24,3,32,0.5575,1,0,3
25,2,32,0.5575,1,0,16
26,3,16,1.365,1,0,1
27,2,16,1.365,1,0,4
28,3,16,1.365,1,0,1
29,2,16,2.98,1,0,2
30,2,32,0.5575,1,16,0
31,2,32,0.5575,1,16,0
32,3,32,1.365,1,2,0
33,3,32,0.5575,1,3,0
34,3,32,0.5575,1,0,16
35,2,16,1.365,1,4,0
36,3,32,0.5575,1,16,0
37,2,16,2.98,1,2,0
38,2,32,0.5575,1,0,3
39,2,16,1.365,1,4,0
40,3,16,1.365,1,4,0
41,2,32,0.5575,1,3,0
42,3,32,0.5575,1,16,0
43,2,16,2.98,1,0,1
44,2,32,0.5575,1,0,8
45,2,32,1.365,1,0,2
46,3,32,0.5575,1,8,0
47,3,32,0.5575,1,3,0
48,3,16,0.5575,1,0,2
