nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,4,0
2,2,16,0.5575,1,8,0
3,2,32,1.365,1,0,3
4,2,32,4.595,1,0,3
5,2,16,0.5575,1,2,0
6,3,32,0.5575,1,8,0
7,2,32,0.5575,1,16,0
8,3,16,2.98,1,4,0
9,2,32,1.365,1,2,0
10,3,32,1.365,1,2,0
11,2,16,0.5575,1,2,0
12,2,32,2.98,1,3,0
13,3,32,0.5575,1,2,0
14,3,32,2.98,1,3,0
15,3,32,0.5575,1,3,0
16,3,32,1.365,1,16,0
17,2,16,0.5575,1,4,0
18,3,32,2.98,1,3,0
19,3,32,1.365,1,2,0
20,2,32,0.5575,1,16,0
21,2,32,4.595,1,2,0
22,3,16,0.5575,1,0,8
23,2,16,0.5575,1,0,2
24,3,16,1.365,1,2,0
25,3,16,0.5575,1,0,8
26,2,32,1.365,1,0,2
27,3,16,0.5575,1,0,1
28,3,16,0.5575,1,0,2
29,2,32,1.365,1,0,2
30,3,32,6.21,1,3,0
31,3,16,4.595,1,0,4
32,2,32,1.365,1,8,0
33,2,32,2.98,1,0,8
34,3,16,0.5575,1,0,8
35,3,32,1.365,1,2,0
36,3,32,0.5575,1,8,0
37,2,32,0.5575,1,0,8
38,2,16,1.365,1,0,8
39,2,32,2.98,1,8,0
40,2,32,0.5575,1,2,0
41,2,16,1.365,1,1,0
42,2,32,0.5575,1,16,0
43,3,16,0.5575,1,8,0
44,3,16,0.5575,1,0,8
45,2,16,1.365,1,0,4
46,3,32,0.5575,1,0,2
47,3,16,2.98,1,0,4
48,2,16,0.5575,1,0,8
