nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,2
2,3,32,0.5575,1,16,0
3,3,32,0.5575,1,2,0
4,3,16,1.365,1,0,1
5,2,32,2.98,1,2,0
6,3,16,0.5575,1,2,0
7,2,16,1.365,1,0,1
8,3,32,0.5575,1,16,0
9,2,32,2.98,1,0,2
10,2,32,2.98,1,3,0
11,3,16,0.5575,1,0,1
12,2,32,2.98,1,8,0
13,3,32,2.98,1,16,0
14,2,32,1.365,1,16,0
15,2,32,0.5575,1,2,0
16,2,16,1.365,1,2,0
17,2,16,0.5575,1,0,2
18,2,32,0.5575,1,2,0
19,2,32,1.365,1,0,16
20,3,16,0.5575,1,0,8
21,3,32,0.5575,1,0,16
22,3,32,6.21,1,0,8
23,2,32,0.5575,1,0,8
24,3,32,2.98,1,3,0
25,3,16,0.5575,1,1,0
26,3,32,1.365,1,0,2
27,3,32,1.365,1,16,0
28,2,16,0.5575,1,1,0
29,2,32,0.5575,1,0,8
30,3,32,4.595,1,0,8
31,2,16,1.365,1,0,2
32,3,16,0.5575,1,2,0
33,3,32,0.5575,1,8,0
34,3,32,0.5575,1,0,8
35,2,32,2.98,1,8,0
36,2,32,1.365,1,16,0
37,2,16,1.365,1,0,4
38,2,16,4.595,1,8,0
39,3,16,0.5575,1,4,0
40,2,16,1.365,1,2,0
41,2,32,0.5575,1,0,8
42,2,32,0.5575,1,3,0
43,3,16,4.595,1,0,2
44,2,16,0.5575,1,8,0
45,2,32,1.365,1,16,0
46,3,32,0.5575,1,8,0
47,3,32,0.5575,1,2,0
48,3,32,1.365,1,3,0
