nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,8,0
2,2,16,0.5575,1,0,2
3,2,32,0.5575,1,16,0
4,2,16,1.365,1,0,8
5,2,32,0.5575,1,0,3
6,3,16,4.595,1,0,1
7,3,32,1.365,1,16,0
8,3,32,0.5575,1,8,0
9,3,32,2.98,1,0,16
10,2,16,2.98,1,0,1
11,2,16,0.5575,1,0,1
12,3,32,1.365,1,8,0
13,2,16,1.365,1,2,0
14,3,16,2.98,1,4,0
15,3,16,1.365,1,4,0
16,3,16,0.5575,1,1,0
17,3,32,1.365,1,3,0
18,2,32,0.5575,1,3,0
19,2,32,0.5575,1,3,0
20,3,16,2.98,1,1,0
21,3,32,0.5575,1,3,0
22,3,32,4.595,1,0,8
23,2,16,0.5575,1,8,0
24,2,16,0.5575,1,4,0
25,3,32,4.595,1,2,0
26,2,16,0.5575,1,0,1
27,2,16,0.5575,1,8,0
28,2,16,1.365,1,0,4
29,3,32,0.5575,1,0,8
30,2,32,1.365,1,2,0
31,3,16,1.365,1,0,2
32,2,16,2.98,1,4,0
33,3,16,2.98,1,8,0
34,3,32,1.365,1,0,16
35,3,32,0.5575,1,0,2
36,2,32,0.5575,1,8,0
37,2,32,1.365,1,0,3
38,3,32,1.365,1,0,16
39,2,16,1.365,1,8,0
40,2,32,0.5575,1,0,2
41,3,32,0.5575,1,0,3
42,2,32,0.5575,1,8,0
43,3,16,0.5575,1,0,2
44,3,32,6.21,1,0,2
45,3,32,0.5575,1,3,0
46,2,32,0.5575,1,0,16
47,2,32,0.5575,1,0,2
48,2,32,2.98,1,8,0
