nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,3,32,0.5575,1,3,0
3,3,32,2.98,1,2,0
4,2,16,0.5575,1,8,0
5,3,32,0.5575,1,0,2
6,2,32,2.98,1,0,2
7,3,32,2.98,1,16,0
8,3,32,1.365,1,16,0
9,2,32,4.595,1,2,0
10,2,16,0.5575,1,0,2
11,2,16,1.365,1,2,0
12,2,32,2.98,1,0,8
13,3,32,0.5575,1,0,2
14,2,32,1.365,1,0,16
15,3,16,0.5575,1,8,0
16,2,16,0.5575,1,0,8
17,2,16,0.5575,1,1,0
18,2,16,0.5575,1,0,2
19,3,16,1.365,1,0,1
20,2,16,1.365,1,4,0
21,2,32,1.365,1,2,0
22,3,32,2.98,1,3,0
23,3,32,0.5575,1,2,0
24,2,32,2.98,1,0,8
25,3,32,0.5575,1,0,8
26,2,32,6.21,1,0,8
27,2,32,0.5575,1,3,0
28,3,16,1.365,1,4,0
29,3,32,0.5575,1,0,8
30,3,32,0.5575,1,0,16
31,3,16,4.595,1,0,4
32,2,32,0.5575,1,0,3
33,3,16,1.365,1,0,4
34,3,32,2.98,1,3,0
35,3,32,0.5575,1,2,0
36,3,32,0.5575,1,0,3
37,2,16,0.5575,1,0,1
38,2,16,0.5575,1,0,4
39,3,16,1.365,1,8,0
40,3,32,4.595,1,8,0
41,2,32,0.5575,1,2,0
42,2,16,1.365,1,8,0
43,3,16,0.5575,1,0,2
44,2,32,0.5575,1,16,0
45,3,16,1.365,1,0,8
46,3,16,0.5575,1,2,0
47,2,16,1.365,1,0,8
48,2,32,0.5575,1,0,3
