nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,4,0
2,2,32,0.5575,1,0,8
3,2,32,1.365,1,2,0
4,3,32,0.5575,1,16,0
5,2,32,0.5575,1,0,8
6,2,16,0.5575,1,0,2
7,2,16,0.5575,1,0,1
8,3,16,0.5575,1,0,1
9,2,32,2.98,1,0,16
10,2,32,0.5575,1,0,3
11,2,16,0.5575,1,8,0
12,3,16,6.21,1,4,0
13,2,16,1.365,1,0,4
14,3,32,4.595,1,0,16
15,3,32,2.98,1,2,0
16,2,32,4.595,1,3,0
17,2,32,0.5575,1,16,0
18,3,16,0.5575,1,4,0
19,2,16,1.365,1,2,0
20,3,32,0.5575,1,2,0
21,3,16,2.98,1,2,0
22,3,16,1.365,1,1,0
23,3,32,0.5575,1,16,0
24,2,32,1.365,1,0,8
25,3,16,0.5575,1,0,2
26,2,32,0.5575,1,3,0
27,3,32,0.5575,1,3,0
28,2,32,1.365,1,2,0
29,2,16,0.5575,1,2,0
30,2,16,2.98,1,0,8
31,3,16,0.5575,1,0,8
32,3,16,0.5575,1,0,2
33,3,16,1.365,1,2,0
34,3,16,4.595,1,0,4
35,3,32,1.365,1,0,16
36,2,16,2.98,1,0,4
37,2,16,0.5575,1,0,8
38,3,16,1.365,1,4,0
39,3,32,1.365,1,3,0
40,3,32,0.5575,1,0,2
41,2,16,0.5575,1,1,0
42,2,16,0.5575,1,1,0
43,2,16,0.5575,1,8,0
44,2,16,0.5575,1,1,0
45,3,16,2.98,1,1,0
46,3,32,2.98,1,0,8
47,3,16,1.365,1,0,4
48,3,32,1.365,1,0,16
