nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,2
2,2,16,1.365,1,0,8
3,2,32,0.5575,1,2,0
4,3,32,0.5575,1,16,0
5,3,32,1.365,1,0,3
6,3,16,2.98,1,1,0
7,3,32,0.5575,1,0,3
8,2,32,1.365,1,2,0
9,3,32,0.5575,1,0,16
10,2,16,2.98,1,1,0
11,2,32,1.365,1,8,0
12,2,16,0.5575,1,1,0
13,3,32,2.98,1,0,3
14,2,32,2.98,1,16,0
15,2,16,0.5575,1,2,0
16,3,32,0.5575,1,0,3
17,2,32,0.5575,1,16,0
18,3,16,0.5575,1,4,0
19,2,32,1.365,1,0,8
20,3,32,0.5575,1,8,0
21,3,32,0.5575,1,16,0
22,3,32,2.98,1,0,8
23,3,16,4.595,1,2,0
24,2,16,0.5575,1,0,2
25,3,16,0.5575,1,0,1
26,2,32,1.365,1,0,8
27,3,32,0.5575,1,2,0
28,3,16,0.5575,1,0,2
29,3,32,0.5575,1,0,2
30,2,32,1.365,1,0,16
31,3,32,0.5575,1,16,0
32,2,32,1.365,1,16,0
33,2,32,1.365,1,3,0
34,3,32,1.365,1,0,16
35,3,32,2.98,1,0,8
36,2,16,0.5575,1,0,4
37,2,16,1.365,1,0,2
38,3,16,0.5575,1,4,0
39,3,32,4.595,1,2,0
40,3,32,1.365,1,2,0
41,2,16,0.5575,1,0,4
42,2,32,2.98,1,0,2
43,2,16,0.5575,1,0,2
44,3,32,1.365,1,8,0
45,2,16,0.5575,1,0,2
46,2,32,4.595,1,16,0
47,2,32,6.21,1,0,8
48,3,16,0.5575,1,8,0
