nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,2
2,3,32,0.5575,1,16,0
3,2,32,1.365,1,0,8
4,2,32,4.595,1,0,8
5,3,32,2.98,1,0,16
6,2,16,0.5575,1,2,0
7,3,32,1.365,1,0,16
8,3,16,2.98,1,4,0
9,2,16,4.595,1,0,8
10,2,32,0.5575,1,3,0
11,2,32,0.5575,1,0,3
12,3,16,0.5575,1,4,0
13,3,16,1.365,1,0,2
14,3,16,2.98,1,4,0
15,3,16,0.5575,1,0,1
16,3,16,0.5575,1,0,2
17,3,32,0.5575,1,0,16
18,3,16,1.365,1,0,2
19,3,32,0.5575,1,0,2
20,3,16,0.5575,1,0,1
21,2,32,1.365,1,3,0
22,2,16,6.21,1,1,0
23,2,16,2.98,1,0,1
24,2,16,0.5575,1,0,1
25,2,16,0.5575,1,2,0
26,3,32,2.98,1,0,2
27,3,32,1.365,1,0,2
28,2,32,1.365,1,0,8
29,2,32,1.365,1,0,8
30,3,32,0.5575,1,0,3
31,2,32,2.98,1,0,16
32,2,32,1.365,1,0,16
33,3,16,1.365,1,0,4
34,2,32,0.5575,1,16,0
35,2,32,0.5575,1,0,8
36,2,16,0.5575,1,8,0
37,3,16,1.365,1,0,2
38,2,32,0.5575,1,3,0
39,3,16,2.98,1,4,0
40,3,16,0.5575,1,0,4
41,2,16,4.595,1,8,0
42,2,16,0.5575,1,0,1
43,3,32,0.5575,1,0,16
44,2,16,1.365,1,4,0
45,2,16,0.5575,1,0,1
46,3,32,0.5575,1,2,0
47,3,16,0.5575,1,0,2
48,3,32,1.365,1,16,0
