nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,1,0
2,3,32,2.98,1,16,0
3,3,16,2.98,1,2,0
4,3,32,1.365,1,2,0
5,3,32,6.21,1,0,16
6,3,32,0.5575,1,0,16
7,3,32,1.365,1,2,0
8,3,16,2.98,1,0,2
9,2,32,0.5575,1,0,16
10,3,32,1.365,1,3,0
11,2,32,1.365,1,2,0
12,2,32,0.5575,1,0,8
13,3,16,0.5575,1,0,2
14,2,16,4.595,1,0,4
15,2,32,0.5575,1,0,16
16,3,32,0.5575,1,8,0
17,2,16,2.98,1,4,0
18,2,16,0.5575,1,2,0
19,2,32,0.5575,1,0,8
20,3,16,2.98,1,0,4
21,3,32,0.5575,1,8,0
22,3,16,1.365,1,4,0
23,2,32,4.595,1,3,0
24,2,16,1.365,1,0,1
25,3,16,4.595,1,0,4
26,2,16,0.5575,1,1,0
27,2,32,1.365,1,16,0
28,3,16,1.365,1,0,4
29,2,16,2.98,1,4,0
30,3,16,0.5575,1,8,0
31,3,16,0.5575,1,1,0
32,2,16,0.5575,1,0,2
33,2,32,0.5575,1,0,2
34,3,32,1.365,1,0,16
35,3,32,0.5575,1,2,0
36,2,16,0.5575,1,1,0
37,3,32,1.365,1,0,3
38,2,16,1.365,1,1,0
39,2,16,0.5575,1,8,0
40,2,16,0.5575,1,8,0
41,2,16,1.365,1,0,4
42,2,16,0.5575,1,2,0
43,3,16,0.5575,1,8,0
44,2,32,0.5575,1,0,16
45,3,16,0.5575,1,2,0
46,3,32,1.365,1,0,2
47,2,16,0.5575,1,0,2
48,2,32,0.5575,1,0,3
