nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,2
2,2,32,1.365,1,2,0
3,3,32,0.5575,1,0,8
4,2,16,0.5575,1,4,0
5,3,32,1.365,1,3,0
6,3,32,0.5575,1,0,16
7,3,16,2.98,1,0,2
8,2,16,0.5575,1,8,0
9,2,16,0.5575,1,1,0
10,2,32,1.365,1,0,2
11,3,16,0.5575,1,2,0
12,3,16,0.5575,1,1,0
13,3,32,1.365,1,0,8
14,2,32,0.5575,1,16,0
15,3,32,2.98,1,0,16
16,2,16,4.595,1,8,0
17,2,16,4.595,1,0,4
18,3,32,2.98,1,0,16
19,3,32,0.5575,1,8,0
20,3,32,1.365,1,2,0
21,2,32,1.365,1,3,0
22,2,16,0.5575,1,4,0
23,2,16,0.5575,1,2,0
24,2,32,0.5575,1,0,3
25,3,16,0.5575,1,8,0
26,3,16,0.5575,1,0,1
27,2,16,6.21,1,0,2
28,2,32,0.5575,1,8,0
29,2,16,0.5575,1,8,0
30,2,16,4.595,1,1,0
31,2,16,0.5575,1,4,0
32,3,32,1.365,1,16,0
33,2,16,1.365,1,0,8
34,3,32,2.98,1,0,3
35,3,32,0.5575,1,0,2
36,2,16,1.365,1,0,8
37,3,16,0.5575,1,1,0
38,2,16,2.98,1,0,4
39,3,32,2.98,1,16,0
40,3,32,0.5575,1,3,0
41,3,32,0.5575,1,2,0
42,3,32,1.365,1,8,0
43,2,32,1.365,1,0,2
44,2,16,2.98,1,0,2
45,3,16,0.5575,1,0,4
46,3,16,1.365,1,4,0
47,2,32,1.365,1,2,0
48,3,16,0.5575,1,0,2
