nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,4
2,2,32,1.365,1,0,16
3,2,16,2.98,1,0,1
4,3,16,0.5575,1,0,1
5,2,32,0.5575,1,0,8
6,2,16,6.21,1,0,1
7,3,32,0.5575,1,16,0
8,3,16,1.365,1,0,8
9,2,16,0.5575,1,0,8
10,3,16,1.365,1,4,0
11,2,32,0.5575,1,3,0
12,2,16,1.365,1,0,4
13,2,32,0.5575,1,0,8
14,2,16,1.365,1,0,2
15,3,16,1.365,1,1,0
16,3,16,0.5575,1,0,2
17,2,32,1.365,1,0,3
18,3,32,0.5575,1,3,0
19,3,16,0.5575,1,0,1
20,3,32,0.5575,1,0,8
21,3,16,1.365,1,0,4
22,2,16,2.98,1,0,2
23,3,16,2.98,1,0,4
24,2,16,2.98,1,1,0
25,2,32,0.5575,1,16,0
26,3,16,0.5575,1,2,0
27,3,32,0.5575,1,0,16
28,3,32,4.595,1,0,2
29,2,32,1.365,1,0,3
30,2,16,0.5575,1,4,0
31,2,32,0.5575,1,0,16
32,3,32,4.595,1,0,3
33,3,16,0.5575,1,0,1
34,3,16,0.5575,1,0,1
35,2,32,0.5575,1,8,0
36,2,16,2.98,1,1,0
37,3,16,0.5575,1,4,0
38,3,16,4.595,1,0,8
39,2,32,0.5575,1,8,0
40,2,16,2.98,1,1,0
41,2,16,1.365,1,2,0
42,2,16,1.365,1,0,8
43,3,32,1.365,1,16,0
44,2,32,0.5575,1,0,16
45,3,16,0.5575,1,8,0
46,2,16,1.365,1,1,0
47,3,32,2.98,1,3,0
48,3,32,0.5575,1,3,0
