nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,8
2,2,16,0.5575,1,2,0
3,3,32,1.365,1,16,0
4,3,16,2.98,1,4,0
5,2,32,0.5575,1,2,0
6,3,32,4.595,1,3,0
7,2,16,0.5575,1,1,0
8,2,16,4.595,1,4,0
9,3,32,0.5575,1,8,0
10,2,16,1.365,1,0,4
11,3,16,0.5575,1,1,0
12,3,32,0.5575,1,3,0
13,3,32,0.5575,1,8,0
14,2,16,0.5575,1,8,0
15,3,32,1.365,1,3,0
16,2,16,0.5575,1,0,8
17,3,16,0.5575,1,4,0
18,2,16,0.5575,1,4,0
19,3,32,0.5575,1,0,16
20,2,16,0.5575,1,0,2
21,2,32,1.365,1,0,16
22,3,16,1.365,1,0,1
23,2,16,0.5575,1,4,0
24,3,16,2.98,1,1,0
25,2,32,4.595,1,2,0
26,2,16,2.98,1,2,0
27,2,32,1.365,1,0,3
28,2,16,0.5575,1,8,0
29,3,32,1.365,1,0,16
30,2,16,2.98,1,4,0
31,3,32,0.5575,1,8,0
32,2,16,2.98,1,8,0
33,3,32,0.5575,1,0,16
34,2,32,0.5575,1,2,0
35,3,16,0.5575,1,1,0
36,3,32,0.5575,1,3,0
37,3,32,2.98,1,16,0
38,3,16,0.5575,1,0,2
39,3,32,0.5575,1,0,8
40,2,16,1.365,1,1,0
41,2,32,2.98,1,3,0
42,2,16,0.5575,1,0,1
43,2,32,6.21,1,0,8
44,3,16,1.365,1,0,1
45,2,16,1.365,1,8,0
46,3,16,1.365,1,0,1
47,2,16,1.365,1,2,0
48,3,32,1.365,1,3,0
