nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,2,0
2,3,32,0.5575,1,0,8
3,2,32,2.98,1,2,0
4,2,16,0.5575,1,8,0
5,2,16,0.5575,1,0,8
6,3,32,6.21,1,3,0
7,2,16,0.5575,1,0,4
8,2,16,0.5575,1,0,8
9,3,16,0.5575,1,0,2
10,3,16,0.5575,1,0,8
11,2,16,0.5575,1,0,1
12,3,32,0.5575,1,2,0
13,2,16,0.5575,1,0,8
14,2,16,1.365,1,2,0
15,2,32,0.5575,1,8,0
16,2,16,2.98,1,4,0
17,3,32,1.365,1,0,3
18,2,16,0.5575,1,0,1
19,2,32,1.365,1,0,3
20,3,32,0.5575,1,2,0
21,3,16,1.365,1,0,2
22,3,16,1.365,1,4,0
23,3,16,2.98,1,4,0
24,3,32,0.5575,1,0,3
25,3,32,0.5575,1,0,16
26,3,32,0.5575,1,0,2
27,3,32,1.365,1,0,2
28,3,32,1.365,1,0,3
29,2,32,1.365,1,16,0
30,3,16,0.5575,1,1,0
31,3,32,1.365,1,0,8
32,2,32,0.5575,1,3,0
33,2,16,2.98,1,8,0
34,3,32,0.5575,1,16,0
35,2,32,0.5575,1,8,0
36,3,32,0.5575,1,16,0
37,2,32,1.365,1,8,0
38,3,16,1.365,1,8,0
39,2,32,2.98,1,8,0
40,2,16,0.5575,1,0,2
41,2,16,2.98,1,0,2
42,3,16,4.595,1,0,4
43,2,16,2.98,1,0,2
44,2,32,0.5575,1,2,0
45,2,32,0.5575,1,0,2
46,3,16,4.595,1,0,8
47,3,16,1.365,1,0,1
48,3,32,4.595,1,0,8
