nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,2,0
2,2,16,1.365,1,4,0
3,2,16,1.365,1,0,1
4,3,16,0.5575,1,0,1
5,3,16,1.365,1,8,0
6,2,16,1.365,1,2,0
7,2,32,1.365,1,0,16
8,2,16,0.5575,1,0,8
9,3,16,1.365,1,0,4
10,3,32,0.5575,1,0,2
11,3,16,6.21,1,0,8
12,3,32,0.5575,1,3,0
13,2,16,0.5575,1,2,0
14,3,32,0.5575,1,0,8
15,2,32,2.98,1,0,3
16,3,32,4.595,1,3,0
17,2,16,0.5575,1,8,0
18,3,32,1.365,1,2,0
19,3,16,0.5575,1,0,1
20,3,32,2.98,1,0,3
21,3,16,2.98,1,4,0
22,3,32,1.365,1,16,0
23,2,16,1.365,1,2,0
24,2,32,1.365,1,0,8
25,2,32,0.5575,1,3,0
26,2,16,1.365,1,4,0
27,2,32,0.5575,1,0,2
28,3,16,1.365,1,0,2
29,2,16,0.5575,1,8,0
30,2,16,0.5575,1,4,0
31,3,16,4.595,1,0,2
32,2,32,1.365,1,0,2
33,2,16,0.5575,1,0,4
34,3,16,0.5575,1,0,4
35,2,32,2.98,1,0,2
36,3,32,0.5575,1,16,0
37,3,16,0.5575,1,0,2
38,2,16,0.5575,1,0,8
39,3,16,2.98,1,1,0
40,2,32,0.5575,1,0,16
41,3,32,0.5575,1,0,16
42,3,16,0.5575,1,4,0
43,2,16,0.5575,1,0,4
44,2,16,0.5575,1,1,0
45,3,32,4.595,1,2,0
46,3,16,2.98,1,0,4
47,3,32,0.5575,1,0,16
48,2,32,0.5575,1,2,0
