nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,16
2,2,16,2.98,1,2,0
3,3,32,0.5575,1,16,0
4,3,16,0.5575,1,8,0
5,2,16,1.365,1,0,4
6,3,32,1.365,1,3,0
7,3,16,2.98,1,1,0
8,2,16,0.5575,1,1,0
9,3,32,0.5575,1,8,0
10,2,32,0.5575,1,0,2
11,3,16,1.365,1,0,8
12,3,16,0.5575,1,1,0
13,2,32,0.5575,1,0,3
14,2,32,2.98,1,0,16
15,2,32,0.5575,1,0,3
16,3,32,1.365,1,0,3
17,2,16,1.365,1,0,4
18,2,16,0.5575,1,8,0
19,2,32,6.21,1,3,0
20,3,32,0.5575,1,0,8
21,3,32,1.365,1,0,8
22,2,32,0.5575,1,2,0
23,3,32,0.5575,1,3,0
24,3,16,1.365,1,4,0
25,3,32,0.5575,1,0,3
26,3,16,1.365,1,0,4
27,3,32,4.595,1,0,3
28,3,16,0.5575,1,1,0
29,3,32,0.5575,1,2,0
30,2,32,2.98,1,3,0
31,2,16,0.5575,1,2,0
32,2,16,0.5575,1,8,0
33,3,32,1.365,1,3,0
34,2,16,1.365,1,4,0
35,2,32,2.98,1,0,16
36,3,32,0.5575,1,8,0
37,2,16,2.98,1,4,0
38,2,16,0.5575,1,0,1
39,2,16,1.365,1,0,8
40,3,16,4.595,1,8,0
41,3,32,0.5575,1,0,2
42,2,16,0.5575,1,0,4
43,3,32,1.365,1,2,0
44,2,16,0.5575,1,4,0
45,3,16,1.365,1,8,0
46,2,32,0.5575,1,0,2
47,3,32,4.595,1,16,0
48,2,32,0.5575,1,2,0
