nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,0,1
2,3,16,4.595,1,0,8
3,3,16,1.365,1,4,0
4,2,16,0.5575,1,1,0
5,3,32,6.21,1,2,0
6,2,16,0.5575,1,4,0
7,3,32,0.5575,1,16,0
8,2,32,0.5575,1,0,2
9,2,16,1.365,1,0,8
10,3,16,2.98,1,0,2
11,3,32,2.98,1,0,8
12,2,32,0.5575,1,0,16
13,3,16,2.98,1,1,0
14,3,32,0.5575,1,0,8
15,2,32,0.5575,1,3,0
16,3,32,0.5575,1,2,0
17,2,32,0.5575,1,0,2
18,2,32,0.5575,1,16,0
19,3,16,0.5575,1,0,4
20,2,32,1.365,1,0,3
21,2,16,4.595,1,0,8
22,3,32,0.5575,1,0,16
23,2,16,1.365,1,1,0
24,2,16,1.365,1,0,2
25,3,32,0.5575,1,2,0
26,3,16,2.98,1,0,4
27,3,16,0.5575,1,0,2
28,2,16,1.365,1,4,0
29,2,16,0.5575,1,2,0
30,3,32,0.5575,1,0,3
31,2,16,4.595,1,2,0
32,3,16,1.365,1,0,8
33,3,16,0.5575,1,8,0
34,2,32,0.5575,1,0,2
35,3,16,0.5575,1,0,2
36,3,32,1.365,1,3,0
37,3,32,2.98,1,0,3
38,3,16,0.5575,1,0,8
39,2,16,1.365,1,0,2
40,3,32,1.365,1,0,2
41,2,16,1.365,1,0,4
42,2,32,0.5575,1,0,16
43,2,32,0.5575,1,16,0
44,2,32,2.98,1,0,8
45,2,16,1.365,1,0,4
46,2,16,1.365,1,0,4
47,2,16,0.5575,1,0,1
48,3,16,0.5575,1,0,4
