nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,4.595,1,0,8
2,2,16,0.5575,1,1,0
3,3,32,0.5575,1,16,0
4,2,16,0.5575,1,0,2
5,3,32,1.365,1,0,2
6,3,32,1.365,1,0,16
7,2,16,0.5575,1,0,4
8,3,16,1.365,1,2,0
9,3,32,1.365,1,0,8
10,2,32,0.5575,1,0,8
11,3,32,0.5575,1,0,2
12,3,32,2.98,1,2,0
13,3,32,2.98,1,0,3
14,2,32,0.5575,1,3,0
15,2,16,0.5575,1,8,0
16,2,32,2.98,1,8,0
17,2,32,1.365,1,0,8
18,2,32,0.5575,1,16,0
19,2,16,0.5575,1,1,0
20,2,16,2.98,1,2,0
21,3,16,0.5575,1,4,0
22,2,16,0.5575,1,0,1
23,3,16,1.365,1,0,1
24,3,32,1.365,1,0,3
25,3,16,2.98,1,0,2
26,3,32,0.5575,1,16,0
27,2,16,1.365,1,0,4
28,2,16,0.5575,1,0,8
29,2,32,0.5575,1,8,0
30,3,32,1.365,1,0,2
31,2,16,1.365,1,1,0
32,2,32,2.98,1,3,0
33,3,32,0.5575,1,8,0
34,2,32,0.5575,1,3,0
35,2,32,1.365,1,0,16
36,3,16,1.365,1,0,4
37,3,16,0.5575,1,0,8
38,3,16,0.5575,1,0,2
39,3,32,2.98,1,0,16
40,3,16,0.5575,1,2,0
41,3,32,0.5575,1,8,0
42,2,16,4.595,1,8,0
43,3,32,0.5575,1,0,16
44,2,16,0.5575,1,1,0
45,2,16,1.365,1,0,1
46,2,32,0.5575,1,0,3
47,3,32,4.595,1,2,0
48,2,32,6.21,1,16,0
