nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,2
2,3,16,1.365,1,8,0
3,3,32,1.365,1,0,8
4,3,16,2.98,1,0,8
5,2,16,0.5575,1,8,0
6,2,32,0.5575,1,0,8
7,3,32,0.5575,1,0,8
8,2,32,0.5575,1,16,0
9,3,32,0.5575,1,0,3
10,3,32,1.365,1,0,8
11,2,32,2.98,1,3,0
12,3,32,0.5575,1,0,3
13,3,16,6.21,1,0,2
14,2,32,0.5575,1,0,2
15,2,16,2.98,1,0,8
16,3,32,0.5575,1,0,3
17,2,32,0.5575,1,2,0
18,2,16,4.595,1,0,4
19,3,32,1.365,1,16,0
20,3,32,2.98,1,2,0
21,2,32,2.98,1,3,0
22,2,16,0.5575,1,8,0
23,2,16,0.5575,1,8,0
24,3,16,2.98,1,0,1
25,2,16,0.5575,1,0,1
26,2,16,0.5575,1,4,0
27,3,32,4.595,1,0,8
28,2,32,0.5575,1,0,3
29,3,32,1.365,1,2,0
30,3,32,0.5575,1,0,16
31,3,32,1.365,1,3,0
32,3,16,0.5575,1,0,1
33,3,32,1.365,1,3,0
34,3,16,1.365,1,0,4
35,2,32,0.5575,1,0,8
36,2,32,0.5575,1,2,0
37,3,32,0.5575,1,16,0
38,2,16,0.5575,1,1,0
39,2,32,1.365,1,3,0
40,2,32,0.5575,1,8,0
41,3,32,4.595,1,0,2
42,2,16,1.365,1,0,4
43,2,32,0.5575,1,0,2
44,3,16,2.98,1,1,0
45,3,32,1.365,1,0,8
46,3,16,0.5575,1,8,0
47,2,32,0.5575,1,16,0
48,2,32,1.365,1,3,0
