nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,3,32,0.5575,1,0,8
3,3,32,0.5575,1,0,16
4,3,32,4.595,1,0,2
5,2,16,0.5575,1,0,4
6,2,32,0.5575,1,0,3
7,3,16,0.5575,1,0,4
8,2,32,0.5575,1,0,16
9,3,16,1.365,1,0,4
10,3,16,4.595,1,0,8
11,3,32,0.5575,1,2,0
12,3,16,2.98,1,0,8
13,3,32,1.365,1,8,0
14,3,32,0.5575,1,0,8
15,2,32,0.5575,1,0,8
16,2,16,1.365,1,0,8
17,3,16,4.595,1,0,2
18,2,32,1.365,1,8,0
19,2,16,0.5575,1,0,1
20,2,32,0.5575,1,3,0
21,2,16,0.5575,1,1,0
22,3,32,0.5575,1,0,2
23,2,16,0.5575,1,1,0
24,2,16,1.365,1,8,0
25,3,16,0.5575,1,8,0
26,3,16,2.98,1,0,8
27,2,32,1.365,1,0,3
28,2,16,0.5575,1,0,8
29,2,32,2.98,1,3,0
30,3,32,2.98,1,0,3
31,2,32,2.98,1,0,16
32,2,16,1.365,1,4,0
33,2,16,1.365,1,2,0
34,3,16,0.5575,1,1,0
35,2,16,0.5575,1,0,1
36,3,16,1.365,1,0,4
37,3,16,0.5575,1,2,0
38,3,16,1.365,1,0,2
39,3,16,2.98,1,2,0
40,2,32,0.5575,1,16,0
41,3,32,1.365,1,2,0
42,3,16,0.5575,1,1,0
43,3,16,2.98,1,0,8
44,2,32,0.5575,1,0,2
45,2,32,0.5575,1,2,0
46,2,32,6.21,1,3,0
47,2,16,0.5575,1,0,4
48,3,32,1.365,1,3,0
