nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,4
2,2,32,0.5575,1,16,0
3,3,32,2.98,1,0,8
4,2,16,0.5575,1,0,4
5,2,32,1.365,1,8,0
6,3,16,0.5575,1,4,0
7,3,32,0.5575,1,0,3
8,3,16,0.5575,1,8,0
9,3,16,1.365,1,2,0
10,2,32,1.365,1,3,0
11,2,32,1.365,1,2,0
12,2,32,0.5575,1,0,2
13,2,16,0.5575,1,0,8
14,2,32,0.5575,1,0,16
15,3,16,2.98,1,0,2
16,3,16,2.98,1,8,0
17,2,16,1.365,1,0,4
18,2,32,2.98,1,2,0
19,3,16,1.365,1,8,0
20,2,16,0.5575,1,0,4
21,3,16,2.98,1,1,0
22,2,16,4.595,1,2,0
23,2,16,0.5575,1,8,0
24,3,32,0.5575,1,0,3
25,2,16,0.5575,1,0,2
26,2,16,4.595,1,1,0
27,2,16,0.5575,1,0,8
28,3,16,0.5575,1,1,0
29,3,32,0.5575,1,2,0
30,2,32,6.21,1,0,16
31,2,16,0.5575,1,0,4
32,2,16,1.365,1,1,0
33,3,32,1.365,1,0,16
34,3,32,2.98,1,0,2
35,3,32,0.5575,1,8,0
36,2,16,0.5575,1,0,1
37,3,32,1.365,1,8,0
38,3,16,1.365,1,8,0
39,3,16,1.365,1,2,0
40,2,16,0.5575,1,0,2
41,2,16,1.365,1,0,4
42,3,16,4.595,1,1,0
43,2,32,1.365,1,0,3
44,3,16,0.5575,1,8,0
45,3,16,0.5575,1,0,1
46,3,16,0.5575,1,4,0
47,2,32,0.5575,1,3,0
48,3,16,2.98,1,2,0
