nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,2,0
2,2,16,1.365,1,4,0
3,2,32,2.98,1,0,16
4,3,16,1.365,1,4,0
5,2,32,0.5575,1,0,2
6,3,16,0.5575,1,2,0
7,3,32,1.365,1,16,0
8,3,32,1.365,1,16,0
9,3,32,0.5575,1,0,3
10,2,32,0.5575,1,0,2
11,3,16,2.98,1,2,0
12,2,32,0.5575,1,3,0
13,2,16,2.98,1,4,0
14,2,32,0.5575,1,0,8
15,2,32,1.365,1,3,0
16,3,16,1.365,1,2,0
17,2,16,0.5575,1,0,1
18,3,16,0.5575,1,0,8
19,2,32,1.365,1,3,0
20,2,32,0.5575,1,16,0
21,2,16,2.98,1,2,0
22,2,32,4.595,1,8,0
23,3,16,0.5575,1,0,2
24,3,16,1.365,1,1,0
25,3,32,0.5575,1,0,2
26,2,32,1.365,1,2,0
27,3,32,1.365,1,8,0
28,2,32,0.5575,1,0,2
29,3,32,0.5575,1,0,2
30,2,32,0.5575,1,2,0
31,2,32,0.5575,1,0,16
32,3,32,2.98,1,0,8
33,3,32,4.595,1,0,8
34,3,32,4.595,1,8,0
35,3,32,0.5575,1,2,0
36,3,32,0.5575,1,16,0
37,3,16,0.5575,1,0,1
38,2,32,0.5575,1,16,0
39,3,32,0.5575,1,0,16
40,2,32,1.365,1,8,0
41,2,16,6.21,1,8,0
42,3,32,0.5575,1,16,0
43,2,16,2.98,1,8,0
44,2,32,0.5575,1,0,3
45,2,16,1.365,1,4,0
46,3,16,1.365,1,0,4
47,3,32,0.5575,1,0,2
48,2,32,0.5575,1,3,0
