nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,0,8
2,2,16,0.5575,1,4,0
3,2,16,4.595,1,0,2
4,3,32,1.365,1,16,0
5,2,32,4.595,1,2,0
6,2,16,1.365,1,8,0
7,2,16,0.5575,1,2,0
8,2,16,1.365,1,4,0
9,2,32,1.365,1,0,3
10,3,32,2.98,1,16,0
11,3,16,1.365,1,0,4
12,3,32,0.5575,1,0,8
13,2,32,2.98,1,0,8
14,3,16,0.5575,1,0,4
15,3,16,1.365,1,1,0
16,2,32,1.365,1,2,0
17,3,16,2.98,1,8,0
18,2,16,0.5575,1,1,0
19,3,16,1.365,1,2,0
20,2,32,0.5575,1,16,0
21,2,32,0.5575,1,8,0
22,2,32,0.5575,1,16,0
23,3,16,1.365,1,0,1
24,2,32,0.5575,1,0,8
25,3,16,2.98,1,1,0
26,3,16,0.5575,1,1,0
27,3,32,0.5575,1,0,3
28,2,32,0.5575,1,0,2
29,3,16,1.365,1,0,1
30,2,16,2.98,1,0,2
31,2,16,0.5575,1,0,1
32,2,32,0.5575,1,0,8
33,3,16,0.5575,1,0,8
34,3,16,0.5575,1,0,2
35,3,16,2.98,1,2,0
36,2,32,0.5575,1,0,3
37,3,16,4.595,1,0,8
38,2,16,0.5575,1,1,0
39,2,32,0.5575,1,0,16
40,3,32,6.21,1,0,8
41,3,32,1.365,1,0,3
42,2,32,0.5575,1,0,3
43,3,16,0.5575,1,0,8
44,3,16,0.5575,1,0,1
45,3,16,1.365,1,0,4
46,2,16,0.5575,1,0,8
47,3,32,0.5575,1,3,0
48,3,16,1.365,1,0,4
