nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,2,0
2,3,16,0.5575,1,4,0
3,3,32,0.5575,1,8,0
4,2,16,2.98,1,0,2
5,2,32,0.5575,1,2,0
6,3,16,2.98,1,8,0
7,2,32,0.5575,1,0,2
8,2,32,0.5575,1,2,0
9,2,32,4.595,1,0,8
10,3,32,2.98,1,0,8
11,3,32,0.5575,1,0,8
12,3,16,0.5575,1,1,0
13,3,32,1.365,1,0,16
14,3,32,1.365,1,3,0
15,2,16,2.98,1,0,8
16,2,32,0.5575,1,8,0
17,2,32,0.5575,1,0,16
18,3,32,2.98,1,2,0
19,2,16,4.595,1,2,0
20,3,16,0.5575,1,2,0
21,2,16,1.365,1,0,4
22,3,16,0.5575,1,0,8
23,3,32,0.5575,1,0,3
24,2,32,1.365,1,3,0
25,2,32,0.5575,1,0,2
26,2,32,0.5575,1,0,16
27,3,16,1.365,1,0,4
28,3,16,2.98,1,0,4
29,2,32,1.365,1,0,8
30,3,32,0.5575,1,3,0
31,2,16,0.5575,1,2,0
32,3,16,0.5575,1,2,0
33,3,16,1.365,1,8,0
34,2,32,0.5575,1,3,0
35,3,32,0.5575,1,2,0
36,2,32,1.365,1,0,16
37,2,16,1.365,1,4,0
38,3,16,0.5575,1,8,0
39,2,16,1.365,1,0,8
40,3,32,4.595,1,2,0
41,2,32,1.365,1,2,0
42,3,16,1.365,1,1,0
43,2,16,0.5575,1,4,0
44,2,32,0.5575,1,0,16
45,3,16,6.21,1,0,2
46,3,32,0.5575,1,0,16
47,3,16,0.5575,1,0,1
48,2,32,2.98,1,0,3
