nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,2,16,2.98,1,4,0
3,2,32,4.595,1,0,3
4,2,32,6.21,1,0,2
5,2,32,0.5575,1,0,16
6,2,32,1.365,1,0,2
7,3,16,1.365,1,2,0
8,2,32,0.5575,1,0,8
9,2,16,0.5575,1,0,1
10,3,16,1.365,1,0,4
11,3,16,0.5575,1,4,0
12,3,16,1.365,1,8,0
13,3,32,0.5575,1,3,0
14,3,32,1.365,1,3,0
15,2,16,0.5575,1,8,0
16,3,16,0.5575,1,0,4
17,3,16,0.5575,1,0,1
18,3,32,0.5575,1,16,0
19,2,32,0.5575,1,2,0
20,2,32,1.365,1,2,0
21,2,32,0.5575,1,0,2
22,2,32,1.365,1,0,16
23,2,16,0.5575,1,0,2
24,2,16,2.98,1,2,0
25,3,16,0.5575,1,4,0
26,3,32,0.5575,1,0,2
27,3,32,0.5575,1,16,0
28,3,32,2.98,1,8,0
29,3,16,2.98,1,2,0
30,3,32,2.98,1,3,0
31,3,32,0.5575,1,16,0
32,3,16,0.5575,1,0,1
33,2,16,0.5575,1,2,0
34,3,16,1.365,1,1,0
35,2,32,4.595,1,16,0
36,3,32,2.98,1,16,0
37,2,16,0.5575,1,0,2
38,2,32,0.5575,1,0,8
39,2,16,2.98,1,0,8
40,2,32,0.5575,1,16,0
41,3,16,0.5575,1,0,2
42,2,16,0.5575,1,0,4
43,3,32,1.365,1,8,0
44,3,16,0.5575,1,0,1
45,3,16,1.365,1,1,0
46,3,16,1.365,1,0,8
47,2,32,4.595,1,8,0
48,2,16,1.365,1,0,2
